"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","A","Species richness",7,7.491,1.303,7.029,15.321,58,7,0.9833
"2","A","Shannon diversity",4.641,4.933,0.591,4.641,6.091,58,7,0.9833
"3","A","Simpson diversity",3.754,3.945,0.519,3.754,4.963,58,7,0.9833
