"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Caracterizacion","Species richness",1,1,0.2,1,1.464,3,1,1
"2","Caracterizacion","Shannon diversity",1,1,0,1,1,3,1,1
"3","Caracterizacion","Simpson diversity",1,1,0,1,1,3,1,1
"4","Kale","Species richness",10,12.564,3.366,10.361,28.236,26,10,0.8549
"5","Kale","Shannon diversity",7.779,10.077,1.989,7.779,13.975,26,10,0.8549
"6","Kale","Simpson diversity",6.377,8.125,1.953,6.377,11.953,26,10,0.8549
"7","Platero","Species richness",6,13.429,10.853,6.914,66.358,14,6,0.7249
"8","Platero","Shannon diversity",3.864,6.119,2.806,3.864,11.619,14,6,0.7249
"9","Platero","Simpson diversity",2.722,3.138,2.012,2.722,7.08,14,6,0.7249
