"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Platero","Species richness",35,37.664,3.483,35.377,53.849,1191,35,0.9966
"2","Platero","Shannon diversity",15.647,15.904,0.497,15.647,16.878,1191,35,0.9966
"3","Platero","Simpson diversity",10.653,10.741,0.457,10.653,11.637,1191,35,0.9966
"4","Caracterizacion","Species richness",25,29.537,4.215,25.967,46.292,131,25,0.9397
"5","Caracterizacion","Shannon diversity",13.926,15.761,1.496,13.926,18.692,131,25,0.9397
"6","Caracterizacion","Simpson diversity",9.96,10.697,1.045,9.96,12.745,131,25,0.9397
"7","Kale","Species richness",15,22.941,11.579,15.98,79.359,136,15,0.9707
"8","Kale","Shannon diversity",9.817,10.654,0.838,9.817,12.297,136,15,0.9707
"9","Kale","Simpson diversity",8.084,8.532,0.723,8.084,9.949,136,15,0.9707
