"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"54","ANH_301_D","Simpson diversity",3.283,3.378,0.401,3.283,4.164,"ANH_301","Ar_At",0.5
"55","ANH_302_D","Species richness",16,18.987,4.529,16.351,41.423,"ANH_302","Ar_At",1.63888888888889
"56","ANH_302_D","Shannon diversity",10.576,11.037,0.564,10.576,12.143,"ANH_302","Ar_At",1.63888888888889
"57","ANH_302_D","Simpson diversity",8.818,9.136,0.583,8.818,10.278,"ANH_302","Ar_At",1.63888888888889
"58","ANH_302_C","Species richness",14,16.649,3.465,14.374,32.754,"ANH_302","Ar_At",1.63888888888889
"59","ANH_302_C","Shannon diversity",5.942,6.3,0.646,5.942,7.566,"ANH_302","Ar_At",1.63888888888889
"60","ANH_302_C","Simpson diversity",4.067,4.153,0.361,4.067,4.86,"ANH_302","Ar_At",1.63888888888889
"61","ANH_303_D","Species richness",16,25.947,10.206,17.887,68.426,"ANH_303","Ar_At",0.833333333333333
"62","ANH_303_D","Shannon diversity",8.87,9.489,0.719,8.87,10.897,"ANH_303","Ar_At",0.833333333333333
"63","ANH_303_D","Simpson diversity",6.99,7.222,0.51,6.99,8.222,"ANH_303","Ar_At",0.833333333333333
"64","ANH_304_D","Species richness",20,21.495,2.285,20.174,32.852,"ANH_304","Ar_At",0.833333333333333
"65","ANH_304_D","Shannon diversity",5.678,5.875,0.49,5.678,6.835,"ANH_304","Ar_At",0.833333333333333
"66","ANH_304_D","Simpson diversity",2.848,2.864,0.223,2.848,3.301,"ANH_304","Ar_At",0.833333333333333
"67","ANH_305_D","Species richness",15,15.249,0.726,15.013,19.716,"ANH_305","Ar_At",1.54166666666667
"68","ANH_305_D","Shannon diversity",9.495,9.852,0.621,9.495,11.069,"ANH_305","Ar_At",1.54166666666667
"69","ANH_305_D","Simpson diversity",6.824,7.026,0.643,6.824,8.288,"ANH_305","Ar_At",1.54166666666667
"70","ANH_305_C","Species richness",18,26.94,10.109,19.51,70.941,"ANH_305","Ar_At",1.54166666666667
"71","ANH_305_C","Shannon diversity",5.43,5.955,0.788,5.43,7.5,"ANH_305","Ar_At",1.54166666666667
"72","ANH_305_C","Simpson diversity",2.704,2.736,0.334,2.704,3.39,"ANH_305","Ar_At",1.54166666666667
"73","ANH_32_D","Species richness",15,46.884,39.456,19.822,225.812,"ANH_32","Ar_At",1
"74","ANH_32_D","Shannon diversity",3.182,3.402,0.352,3.182,4.092,"ANH_32","Ar_At",1
"75","ANH_32_D","Simpson diversity",1.977,1.984,0.136,1.977,2.25,"ANH_32","Ar_At",1
"76","ANH_33_D","Species richness",5,5.977,2.153,5.072,18.23,"ANH_33","Ar_At",0.333333333333333
"77","ANH_33_D","Shannon diversity",3.303,3.527,0.305,3.303,4.125,"ANH_33","Ar_At",0.333333333333333
"78","ANH_33_D","Simpson diversity",2.898,3.032,0.327,2.898,3.673,"ANH_33","Ar_At",0.333333333333333
"79","ANH_34_D","Species richness",8,15.877,11.488,8.972,71.858,"ANH_34","Ar_At",0.583333333333333
"80","ANH_34_D","Shannon diversity",2.897,3.254,0.675,2.897,4.577,"ANH_34","Ar_At",0.583333333333333
"81","ANH_34_D","Simpson diversity",1.909,1.937,0.288,1.909,2.502,"ANH_34","Ar_At",0.583333333333333
"82","ANH_35_D","Species richness",16,17.587,2.147,16.215,27.717,"ANH_35","Ar_At",0.791666666666667
"83","ANH_35_D","Shannon diversity",6.702,7.22,0.825,6.702,8.837,"ANH_35","Ar_At",0.791666666666667
"84","ANH_35_D","Simpson diversity",3.985,4.083,0.566,3.985,5.192,"ANH_35","Ar_At",0.791666666666667
"85","ANH_37_D","Species richness",20,40.925,17.321,25.079,106.214,"ANH_37","Ar_At",0.638888888888889
"86","ANH_37_D","Shannon diversity",8.304,8.862,0.639,8.304,10.115,"ANH_37","Ar_At",0.638888888888889
"87","ANH_37_D","Simpson diversity",6.073,6.186,0.415,6.073,6.998,"ANH_37","Ar_At",0.638888888888889
"88","ANH_37_C","Species richness",17,18.986,2.63,17.276,31.278,"ANH_37","Ar_At",0.638888888888889
"89","ANH_37_C","Shannon diversity",9.036,9.686,0.825,9.036,11.303,"ANH_37","Ar_At",0.638888888888889
"90","ANH_37_C","Simpson diversity",6.157,6.387,0.772,6.157,7.899,"ANH_37","Ar_At",0.638888888888889
"91","ANH_39_D","Species richness",14,15.982,2.626,14.276,28.255,"ANH_39","Ar_At",1.70277777777778
"92","ANH_39_D","Shannon diversity",4.373,4.714,0.623,4.373,5.935,"ANH_39","Ar_At",1.70277777777778
"93","ANH_39_D","Simpson diversity",2.317,2.345,0.3,2.317,2.933,"ANH_39","Ar_At",1.70277777777778
"94","ANH_39_C","Species richness",13,14.992,3.728,13.18,35.049,"ANH_39","Ar_At",1.70277777777778
"95","ANH_39_C","Shannon diversity",7.676,7.904,0.409,7.676,8.707,"ANH_39","Ar_At",1.70277777777778
"96","ANH_39_C","Simpson diversity",6.223,6.354,0.398,6.223,7.133,"ANH_39","Ar_At",1.70277777777778
"97","ANH_40_D","Species richness",13,16.955,5.236,13.55,41.426,"ANH_40","Ar_At",0.5
"98","ANH_40_D","Shannon diversity",8.01,8.846,0.93,8.01,10.668,"ANH_40","Ar_At",0.5
"99","ANH_40_D","Simpson diversity",6.342,6.752,0.689,6.342,8.103,"ANH_40","Ar_At",0.5
"100","ANH_43_D","Species richness",13,15.238,3.38,13.264,31.953,"ANH_43","Ar_At",0.916666666666667
"101","ANH_43_D","Shannon diversity",6.496,6.762,0.442,6.496,7.628,"ANH_43","Ar_At",0.916666666666667
"102","ANH_43_D","Simpson diversity",5.032,5.139,0.341,5.032,5.807,"ANH_43","Ar_At",0.916666666666667
"103","ANH_43_C","Species richness",16,23.965,11.612,16.983,80.542,"ANH_43","Ar_At",0.916666666666667
"104","ANH_43_C","Shannon diversity",8.045,8.471,0.613,8.045,9.673,"ANH_43","Ar_At",0.916666666666667
"105","ANH_43_C","Simpson diversity",6.124,6.267,0.391,6.124,7.034,"ANH_43","Ar_At",0.916666666666667
"106","ANH_7_D","Species richness",15,27.346,16.932,16.644,107.707,"ANH_7","Ar_At",1.76666666666667
"107","ANH_7_D","Shannon diversity",8.718,10.209,1.616,8.718,13.377,"ANH_7","Ar_At",1.76666666666667
"108","ANH_7_D","Simpson diversity",5.72,6.079,1.105,5.72,8.244,"ANH_7","Ar_At",1.76666666666667
"109","ANH_7_C","Species richness",9,13.467,7.143,9.491,49.633,"ANH_7","Ar_At",1.76666666666667
"110","ANH_7_C","Shannon diversity",3.414,3.585,0.353,3.414,4.277,"ANH_7","Ar_At",1.76666666666667
"111","ANH_7_C","Simpson diversity",2.379,2.404,0.258,2.379,2.909,"ANH_7","Ar_At",1.76666666666667
"112","ANH_8_D","Species richness",18,25.958,11.603,18.982,82.492,"ANH_8","Ar_At",0.763888888888889
"113","ANH_8_D","Shannon diversity",6.43,6.875,0.64,6.43,8.13,"ANH_8","Ar_At",0.763888888888889
"114","ANH_8_D","Simpson diversity",3.826,3.884,0.369,3.826,4.607,"ANH_8","Ar_At",0.763888888888889
"115","ANH_12_D","Species richness",17,20.984,5.272,17.555,45.614,"ANH_12","Ar_At_El",0.777777777777778
"116","ANH_12_D","Shannon diversity",5.863,6.128,0.533,5.863,7.173,"ANH_12","Ar_At_El",0.777777777777778
"117","ANH_12_D","Simpson diversity",3.461,3.496,0.277,3.461,4.039,"ANH_12","Ar_At_El",0.777777777777778
"118","ANH_13_D","Species richness",16,19.967,5.251,16.552,44.502,"ANH_13","Ar_At_El",0.777777777777778
"119","ANH_13_D","Shannon diversity",10.473,11.419,1.032,10.473,13.441,"ANH_13","Ar_At_El",0.777777777777778
"120","ANH_13_D","Simpson diversity",8.633,9.225,0.705,8.633,10.607,"ANH_13","Ar_At_El",0.777777777777778
"121","ANH_291_D","Species richness",13,15.981,4.499,13.352,38.222,"ANH_291","Ar_At_El",0.777777777777778
"122","ANH_291_D","Shannon diversity",8.213,8.654,0.56,8.213,9.751,"ANH_291","Ar_At_El",0.777777777777778
"123","ANH_291_D","Simpson diversity",6.226,6.444,0.635,6.226,7.69,"ANH_291","Ar_At_El",0.777777777777778
"124","ANH_297_D","Species richness",29,37.967,10.138,30.514,82.092,"ANH_297","Ar_At_El",0.833333333333333
"125","ANH_297_D","Shannon diversity",17.588,18.892,1.17,17.588,21.185,"ANH_297","Ar_At_El",0.833333333333333
"126","ANH_297_D","Simpson diversity",13.35,13.987,0.905,13.35,15.76,"ANH_297","Ar_At_El",0.833333333333333
"127","ANH_298_D","Species richness",27,33.106,6.06,28.205,57.946,"ANH_298","Ar_At_El",0.592592592592593
"128","ANH_298_D","Shannon diversity",10.102,10.683,0.762,10.102,12.176,"ANH_298","Ar_At_El",0.592592592592593
"129","ANH_298_D","Simpson diversity",6.01,6.107,0.52,6.01,7.126,"ANH_298","Ar_At_El",0.592592592592593
"130","ANH_302_D","Species richness",18,19.993,3.73,18.18,40.062,"ANH_302","Ar_At_El",1.61111111111111
"131","ANH_302_D","Shannon diversity",12.035,12.436,0.536,12.035,13.487,"ANH_302","Ar_At_El",1.61111111111111
"132","ANH_302_D","Simpson diversity",9.95,10.252,0.591,9.95,11.41,"ANH_302","Ar_At_El",1.61111111111111
"133","ANH_302_C","Species richness",19,20.592,2.152,19.216,30.743,"ANH_302","Ar_At_El",1.61111111111111
"134","ANH_302_C","Shannon diversity",8.611,9.113,0.797,8.611,10.675,"ANH_302","Ar_At_El",1.61111111111111
"135","ANH_302_C","Simpson diversity",5.645,5.786,0.543,5.645,6.85,"ANH_302","Ar_At_El",1.61111111111111
"136","ANH_303_D","Species richness",17,29.443,17.063,18.657,110.417,"ANH_303","Ar_At_El",0.777777777777778
"137","ANH_303_D","Shannon diversity",9.063,9.651,0.747,9.063,11.116,"ANH_303","Ar_At_El",0.777777777777778
"138","ANH_303_D","Simpson diversity",7.113,7.318,0.514,7.113,8.325,"ANH_303","Ar_At_El",0.777777777777778
"139","ANH_304_D","Species richness",26,26.998,1.867,26.09,37.042,"ANH_304","Ar_At_El",0.777777777777778
"140","ANH_304_D","Shannon diversity",9.204,9.515,0.633,9.204,10.755,"ANH_304","Ar_At_El",0.777777777777778
"141","ANH_304_D","Simpson diversity",4.307,4.341,0.386,4.307,5.098,"ANH_304","Ar_At_El",0.777777777777778
"142","ANH_305_D","Species richness",28,36.148,8.259,29.568,70.331,"ANH_305","Ar_At_El",1.55555555555556
"143","ANH_305_D","Shannon diversity",12.601,13.167,0.679,12.601,14.497,"ANH_305","Ar_At_El",1.55555555555556
"144","ANH_305_D","Simpson diversity",8.974,9.143,0.523,8.974,10.168,"ANH_305","Ar_At_El",1.55555555555556
"145","ANH_305_C","Species richness",23,47.392,30.973,26.574,189.481,"ANH_305","Ar_At_El",1.55555555555556
"146","ANH_305_C","Shannon diversity",9.807,10.739,1.07,9.807,12.837,"ANH_305","Ar_At_El",1.55555555555556
"147","ANH_305_C","Simpson diversity",5.189,5.287,0.627,5.189,6.516,"ANH_305","Ar_At_El",1.55555555555556
"148","ANH_35_D","Species richness",18,18.894,1.456,18.096,26.322,"ANH_35","Ar_At_El",0.944444444444444
"149","ANH_35_D","Shannon diversity",7.308,7.772,0.766,7.308,9.274,"ANH_35","Ar_At_El",0.944444444444444
"150","ANH_35_D","Simpson diversity",3.968,4.044,0.463,3.968,4.951,"ANH_35","Ar_At_El",0.944444444444444
"151","ANH_37_D","Species richness",26,46.187,20.126,29.962,128.848,"ANH_37","Ar_At_El",1.11111111111111
"152","ANH_37_D","Shannon diversity",10.183,10.92,0.778,10.183,12.444,"ANH_37","Ar_At_El",1.11111111111111
"153","ANH_37_D","Simpson diversity",7.166,7.307,0.488,7.166,8.263,"ANH_37","Ar_At_El",1.11111111111111
"154","ANH_37_C","Species richness",20,24.145,4.86,20.67,45.652,"ANH_37","Ar_At_El",1.11111111111111
"155","ANH_37_C","Shannon diversity",11.304,12.072,0.926,11.304,13.887,"ANH_37","Ar_At_El",1.11111111111111
"156","ANH_37_C","Simpson diversity",8.182,8.498,0.771,8.182,10.01,"ANH_37","Ar_At_El",1.11111111111111
"157","ANH_39_D","Species richness",17,19.654,3.471,17.375,35.786,"ANH_39","Ar_At_El",1.74444444444444
"158","ANH_39_D","Shannon diversity",8.099,8.503,0.659,8.099,9.795,"ANH_39","Ar_At_El",1.74444444444444
"159","ANH_39_D","Simpson diversity",5.579,5.703,0.518,5.579,6.718,"ANH_39","Ar_At_El",1.74444444444444
"160","ANH_39_C","Species richness",14,14.498,1.319,14.029,22.418,"ANH_39","Ar_At_El",1.74444444444444
"161","ANH_39_C","Shannon diversity",8.609,8.814,0.407,8.609,9.612,"ANH_39","Ar_At_El",1.74444444444444
"162","ANH_39_C","Simpson diversity",6.626,6.754,0.525,6.626,7.782,"ANH_39","Ar_At_El",1.74444444444444
"163","ANH_40_D","Species richness",14,16.243,3.386,14.265,32.987,"ANH_40","Ar_At_El",0.777777777777778
"164","ANH_40_D","Shannon diversity",5.969,6.125,0.36,5.969,6.831,"ANH_40","Ar_At_El",0.777777777777778
"165","ANH_40_D","Simpson diversity",4.504,4.553,0.252,4.504,5.047,"ANH_40","Ar_At_El",0.777777777777778
"166","ANH_43_D","Species richness",14,17.98,5.267,14.554,42.591,"ANH_43","Ar_At_El",1.05555555555556
"167","ANH_43_D","Shannon diversity",6.711,7.027,0.526,6.711,8.058,"ANH_43","Ar_At_El",1.05555555555556
"168","ANH_43_D","Simpson diversity",5.182,5.291,0.36,5.182,5.997,"ANH_43","Ar_At_El",1.05555555555556
"169","ANH_43_C","Species richness",17,17.249,0.727,17.013,21.721,"ANH_43","Ar_At_El",1.05555555555556
"170","ANH_43_C","Shannon diversity",9.424,9.702,0.467,9.424,10.617,"ANH_43","Ar_At_El",1.05555555555556
"171","ANH_43_C","Simpson diversity",7.09,7.241,0.463,7.09,8.148,"ANH_43","Ar_At_El",1.05555555555556
"172","ANH_7_D","Species richness",15,15.991,1.857,15.089,25.986,"ANH_7","Ar_At_El",1.54444444444444
"173","ANH_7_D","Shannon diversity",9.001,9.648,0.819,9.001,11.253,"ANH_7","Ar_At_El",1.54444444444444
"174","ANH_7_D","Simpson diversity",6.175,6.463,0.853,6.175,8.134,"ANH_7","Ar_At_El",1.54444444444444
"175","ANH_7_C","Species richness",10,10.662,1.298,10.056,17.765,"ANH_7","Ar_At_El",1.54444444444444
"176","ANH_7_C","Shannon diversity",3.827,3.964,0.371,3.827,4.691,"ANH_7","Ar_At_El",1.54444444444444
"177","ANH_7_C","Simpson diversity",2.573,2.6,0.249,2.573,3.089,"ANH_7","Ar_At_El",1.54444444444444
"178","ANH_8_D","Species richness",24,36.2,13.102,26.192,91.897,"ANH_8","Ar_At_El",0.833333333333333
"179","ANH_8_D","Shannon diversity",9.948,10.718,0.869,9.948,12.421,"ANH_8","Ar_At_El",0.833333333333333
"180","ANH_8_D","Simpson diversity",5.836,5.954,0.586,5.836,7.103,"ANH_8","Ar_At_El",0.833333333333333
"181","ANH_10_D","Species richness",8,8.494,1.31,8.029,16.361,"ANH_10","Ar_At_Tr",0.9375
"182","ANH_10_D","Shannon diversity",4.337,4.543,0.492,4.337,5.508,"ANH_10","Ar_At_Tr",0.9375
"183","ANH_10_D","Simpson diversity",2.908,2.974,0.479,2.908,3.913,"ANH_10","Ar_At_Tr",0.9375
"184","ANH_11_D","Species richness",18,25.956,11.599,18.982,82.472,"ANH_11","Ar_At_Tr",0.666666666666667
"185","ANH_11_D","Shannon diversity",10.71,11.492,0.832,10.71,13.124,"ANH_11","Ar_At_Tr",0.666666666666667
"186","ANH_11_D","Simpson diversity",8.333,8.689,0.695,8.333,10.051,"ANH_11","Ar_At_Tr",0.666666666666667
"187","ANH_15_D","Species richness",19,21.991,4.551,19.35,44.566,"ANH_15","Ar_At_Tr",0.722222222222222
"188","ANH_15_D","Shannon diversity",8.652,8.957,0.602,8.652,10.137,"ANH_15","Ar_At_Tr",0.722222222222222
"189","ANH_15_D","Simpson diversity",5.44,5.516,0.493,5.44,6.481,"ANH_15","Ar_At_Tr",0.722222222222222
"190","ANH_20_D","Species richness",11,22.779,12.666,13.113,76.653,"ANH_20","Ar_At_Tr",0.777777777777778
"191","ANH_20_D","Shannon diversity",7.224,11.248,3.807,7.224,18.71,"ANH_20","Ar_At_Tr",0.777777777777778
"192","ANH_20_D","Simpson diversity",5.121,6.132,1.949,5.121,9.952,"ANH_20","Ar_At_Tr",0.777777777777778
"193","ANH_291_D","Species richness",13,14.987,3.719,13.179,34.997,"ANH_291","Ar_At_Tr",0.833333333333333
"194","ANH_291_D","Shannon diversity",8.393,8.81,0.639,8.393,10.063,"ANH_291","Ar_At_Tr",0.833333333333333
"195","ANH_291_D","Simpson diversity",6.413,6.648,0.63,6.413,7.883,"ANH_291","Ar_At_Tr",0.833333333333333
"196","ANH_299_D","Species richness",12,13.482,2.268,12.172,24.76,"ANH_299","Ar_At_Tr",1.9375
"197","ANH_299_D","Shannon diversity",6.2,6.733,0.865,6.2,8.428,"ANH_299","Ar_At_Tr",1.9375
"198","ANH_299_D","Simpson diversity",4.103,4.26,0.675,4.103,5.583,"ANH_299","Ar_At_Tr",1.9375
"199","ANH_299_C","Species richness",10,10,0.479,10,11.227,"ANH_299","Ar_At_Tr",1.9375
"200","ANH_299_C","Shannon diversity",7.323,7.7,0.613,7.323,8.9,"ANH_299","Ar_At_Tr",1.9375
"201","ANH_299_C","Simpson diversity",5.944,6.282,0.663,5.944,7.582,"ANH_299","Ar_At_Tr",1.9375
"202","ANH_300_D","Species richness",9,14.898,7.007,9.938,46.094,"ANH_300","Ar_At_Tr",0.833333333333333
"203","ANH_300_D","Shannon diversity",5.735,6.505,0.807,5.735,8.087,"ANH_300","Ar_At_Tr",0.833333333333333
"204","ANH_300_D","Simpson diversity",4.801,5.138,0.561,4.801,6.237,"ANH_300","Ar_At_Tr",0.833333333333333
"205","ANH_32_D","Species richness",15,27.207,13.11,17.193,82.935,"ANH_32","Ar_At_Tr",0.833333333333333
"206","ANH_32_D","Shannon diversity",3.442,3.61,0.309,3.442,4.216,"ANH_32","Ar_At_Tr",0.833333333333333
"207","ANH_32_D","Simpson diversity",2.109,2.117,0.145,2.109,2.402,"ANH_32","Ar_At_Tr",0.833333333333333
"208","ANH_39_D","Species richness",14,15.115,1.757,14.125,23.954,"ANH_39","Ar_At_Tr",1.24444444444444
"209","ANH_39_D","Shannon diversity",4.722,5.047,0.67,4.722,6.359,"ANH_39","Ar_At_Tr",1.24444444444444
"210","ANH_39_D","Simpson diversity",2.503,2.535,0.316,2.503,3.154,"ANH_39","Ar_At_Tr",1.24444444444444
"211","ANH_39_C","Species richness",13,14.992,3.728,13.18,35.049,"ANH_39","Ar_At_Tr",1.24444444444444
"212","ANH_39_C","Shannon diversity",7.676,7.904,0.412,7.676,8.712,"ANH_39","Ar_At_Tr",1.24444444444444
"213","ANH_39_C","Simpson diversity",6.223,6.354,0.371,6.223,7.082,"ANH_39","Ar_At_Tr",1.24444444444444
"214","ANH_8_D","Species richness",18,25.958,11.603,18.982,82.493,"ANH_8","Ar_At_Tr",0.888888888888889
"215","ANH_8_D","Shannon diversity",6.502,6.949,0.7,6.502,8.322,"ANH_8","Ar_At_Tr",0.888888888888889
"216","ANH_8_D","Simpson diversity",3.863,3.922,0.377,3.863,4.661,"ANH_8","Ar_At_Tr",0.888888888888889
