"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobHerp","samplEff.1"
"20","ANH_181","Shannon diversity",5.995,6.742,0.998,5.995,8.698,1974.4879915,4546.58708741,5901.33349282,0,0,78.6478687443,4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,5843.50046111,1040.84946892,"Platero","Bosque Ripario",0.821974965229485
"21","ANH_181","Simpson diversity",4.163,4.301,0.531,4.163,5.342,1974.4879915,4546.58708741,5901.33349282,0,0,78.6478687443,4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,5843.50046111,1040.84946892,"Platero","Bosque Ripario",0.821974965229485
"22","ANH_360","Species richness",13,19.13,7.415,13.953,52.41,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.913769123783032
"23","ANH_360","Shannon diversity",9.021,10.929,1.591,9.021,14.047,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.913769123783032
"24","ANH_360","Simpson diversity",7.191,8.185,1.305,7.191,10.744,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.913769123783032
"25","ANH_157","Species richness",11,25.595,13.207,14.205,77.461,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.898470097357441
"26","ANH_157","Shannon diversity",7.563,10.394,2.157,7.563,14.622,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.898470097357441
"27","ANH_157","Simpson diversity",6.084,7.085,1.224,6.084,9.484,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.898470097357441
"28","ANH_153","Species richness",11,13.581,3.385,11.363,29.337,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.652294853963839
"29","ANH_153","Shannon diversity",8.307,10.5,1.775,8.307,13.979,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.652294853963839
"30","ANH_153","Simpson diversity",6.537,8.017,1.785,6.537,11.516,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.652294853963839
"31","ANH_185","Species richness",7,7.481,1.281,7.028,15.182,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.581363004172462
"32","ANH_185","Shannon diversity",6.085,6.944,0.92,6.085,8.746,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.581363004172462
"33","ANH_185","Simpson diversity",5.565,6.75,0.891,5.565,8.496,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.581363004172462
"34","ANH_167","Species richness",14,15.477,2.262,14.172,26.724,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.812239221140473
"35","ANH_167","Shannon diversity",10.482,11.84,1.061,10.482,13.92,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.812239221140473
"36","ANH_167","Simpson diversity",8.747,9.931,1.218,8.747,12.318,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.812239221140473
"37","ANH_163","Species richness",4,4.99,2.148,4.075,17.156,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.635605006954103
"38","ANH_163","Shannon diversity",2.039,2.087,0.133,2.039,2.347,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.635605006954103
"39","ANH_163","Simpson diversity",1.801,1.816,0.125,1.801,2.061,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.635605006954103
"40","ANH_165","Species richness",11,13.947,4.432,11.35,35.826,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.709318497913769
"41","ANH_165","Shannon diversity",8.815,9.987,0.951,8.815,11.85,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.709318497913769
"42","ANH_165","Simpson diversity",7.905,9.017,0.965,7.905,10.908,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.709318497913769
"43","ANH_166","Species richness",13,13.124,0.436,13.005,15.911,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.831710709318498
"44","ANH_166","Shannon diversity",6.092,6.268,0.472,6.092,7.194,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.831710709318498
"45","ANH_166","Simpson diversity",3.954,4.006,0.397,3.954,4.784,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.831710709318498
"46","ANH_180","Species richness",6,10.091,6.568,6.447,43.399,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.559109874826147
"47","ANH_180","Shannon diversity",5.326,8.429,2.714,5.326,13.749,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.559109874826147
"48","ANH_180","Simpson diversity",4.84,7.857,2.962,4.84,13.663,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.559109874826147
"49","ANH_155","Species richness",9,11.218,3.353,9.262,27.803,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.643949930458971
"50","ANH_155","Shannon diversity",3.987,4.327,0.619,3.987,5.541,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.643949930458971
"51","ANH_155","Simpson diversity",2.586,2.646,0.405,2.586,3.44,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.643949930458971
"52","ANH_164","Species richness",8,9.991,3.726,8.18,30.039,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.524339360222531
"53","ANH_164","Shannon diversity",2.795,2.856,0.194,2.795,3.236,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.524339360222531
"54","ANH_164","Simpson diversity",2.229,2.242,0.117,2.229,2.472,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.524339360222531
"55","ANH_162","Species richness",7,7.497,1.317,7.029,15.404,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.596662030598053
"56","ANH_162","Shannon diversity",3.958,4.034,0.23,3.958,4.486,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.596662030598053
"57","ANH_162","Simpson diversity",3.353,3.397,0.194,3.353,3.777,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.596662030598053
"58","ANH_148","Species richness",9,10.967,3.685,9.178,30.798,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.723226703755216
"59","ANH_148","Shannon diversity",4.04,4.42,0.784,4.04,5.957,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.723226703755216
"60","ANH_148","Simpson diversity",2.437,2.497,0.441,2.437,3.361,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.723226703755216
"61","ANH_149","Species richness",12,13.102,1.739,12.123,21.858,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.94019471488178
"62","ANH_149","Shannon diversity",7.232,8.339,1.219,7.232,10.728,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.94019471488178
"63","ANH_149","Simpson diversity",4.627,5.013,1.15,4.627,7.267,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.94019471488178
"64","ANH_158","Species richness",10,11.965,3.681,10.177,31.775,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.88317107093185
"65","ANH_158","Shannon diversity",7.077,7.86,1.011,7.077,9.842,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.88317107093185
"66","ANH_158","Simpson diversity",5.497,5.978,0.952,5.497,7.844,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.88317107093185
"67","ANH_150","Species richness",10,10.98,2.225,10.07,23.764,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.917941585535466
"68","ANH_150","Shannon diversity",8.328,9.295,0.763,8.328,10.79,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.917941585535466
"69","ANH_150","Simpson diversity",7.53,8.688,0.898,7.53,10.448,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.917941585535466
"70","ANH_179","Species richness",8,8.976,2.199,8.07,21.578,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.788595271210014
"71","ANH_179","Shannon diversity",6.139,6.845,0.747,6.139,8.309,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.788595271210014
"72","ANH_179","Simpson diversity",5.27,5.899,0.811,5.27,7.488,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.788595271210014
"73","ANH_178","Species richness",6,6.487,1.293,6.029,14.257,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.60778859527121
"74","ANH_178","Shannon diversity",4.369,4.731,0.611,4.369,5.929,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.60778859527121
"75","ANH_178","Simpson diversity",3.703,3.994,0.565,3.703,5.101,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.60778859527121
"76","ANH_171","Species richness",6,6.944,2.108,6.069,18.991,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.41307371349096
"77","ANH_171","Shannon diversity",5.104,6.177,0.966,5.104,8.071,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.41307371349096
"78","ANH_171","Simpson diversity",4.629,5.885,1.086,4.629,8.012,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.41307371349096
"79","ANH_152","Species richness",14,14.33,0.752,14.023,18.656,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.965229485396384
"80","ANH_152","Shannon diversity",6.657,7.185,0.865,6.657,8.881,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.965229485396384
"81","ANH_152","Simpson diversity",3.865,3.987,0.678,3.865,5.315,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.965229485396384
"82","ANH_141","Species richness",10,22.363,16.955,11.646,102.83,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.535465924895688
"83","ANH_141","Shannon diversity",4.063,4.544,0.703,4.063,5.922,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.535465924895688
"84","ANH_141","Simpson diversity",3.041,3.112,0.289,3.041,3.678,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.535465924895688
"85","ANH_109","Species richness",13,13.994,1.862,13.09,24.013,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.789986091794159
"86","ANH_109","Shannon diversity",3.395,3.533,0.39,3.395,4.298,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.789986091794159
"87","ANH_109","Simpson diversity",1.856,1.865,0.15,1.856,2.159,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.789986091794159
"88","ANH_82","Species richness",11,13.216,3.35,11.261,29.789,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.910987482614743
"89","ANH_82","Shannon diversity",6.826,7.559,0.836,6.826,9.197,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.910987482614743
"90","ANH_82","Simpson diversity",4.971,5.289,0.876,4.971,7.007,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.910987482614743
"91","ANH_136","Species richness",7,7.962,1.809,7.086,17.714,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.840055632823366
"92","ANH_136","Shannon diversity",5.075,5.915,0.966,5.075,7.808,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.840055632823366
"93","ANH_136","Simpson diversity",4.122,4.71,0.888,4.122,6.451,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.840055632823366
"94","ANH_374","Species richness",5,5.233,0.692,5.012,9.503,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.478442280945758
"95","ANH_374","Shannon diversity",4.264,4.998,1.033,4.264,7.023,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.478442280945758
"96","ANH_374","Simpson diversity",3.814,4.773,1.184,3.814,7.094,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.478442280945758
"97","ANH_232","Species richness",14,19.917,7.102,14.929,51.684,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.767732962447844
"98","ANH_232","Shannon diversity",9.853,11.331,1.399,9.853,14.074,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.767732962447844
