"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobHerp","samplEff.1"
"21","ANH_181","Simpson diversity",3.277,3.475,0.882,3.277,5.203,1974.4879915,4546.58708741,5901.33349282,0,0,78.6478687443,4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,5843.50046111,1040.84946892,"Platero","Bosque Ripario",0.821974965229485
"22","ANH_360","Species richness",9,23.375,12.974,12.166,74.265,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.913769123783032
"23","ANH_360","Shannon diversity",5.864,9.158,3.036,5.864,15.108,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.913769123783032
"24","ANH_360","Simpson diversity",4.364,5.111,1.542,4.364,8.133,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.913769123783032
"25","ANH_157","Species richness",10,27,22.331,12.388,130.998,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.898470097357441
"26","ANH_157","Shannon diversity",8.492,16.427,7.424,8.492,30.978,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.898470097357441
"27","ANH_157","Simpson diversity",7.364,11.769,5.756,7.364,23.051,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.898470097357441
"28","ANH_153","Species richness",9,23.375,12.974,12.166,74.265,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.652294853963839
"29","ANH_153","Shannon diversity",5.732,8.952,2.788,5.732,14.416,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.652294853963839
"30","ANH_153","Simpson diversity",4.114,4.759,1.358,4.114,7.419,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.652294853963839
"31","ANH_185","Species richness",7,18.458,15.741,8.523,93.222,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.581363004172462
"32","ANH_185","Shannon diversity",5.467,11.107,5.477,5.467,21.842,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.581363004172462
"33","ANH_185","Simpson diversity",4.235,6,6.411,4.235,18.565,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.581363004172462
"34","ANH_167","Species richness",8,8.963,1.811,8.086,18.727,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.812239221140473
"35","ANH_167","Shannon diversity",6.403,7.567,1.076,6.403,9.677,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.812239221140473
"36","ANH_167","Simpson diversity",5.481,6.623,1.279,5.481,9.129,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.812239221140473
"37","ANH_163","Species richness",4,4.462,1.236,4.027,11.902,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.635605006954103
"38","ANH_163","Shannon diversity",3.336,3.888,0.95,3.336,5.751,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.635605006954103
"39","ANH_163","Simpson diversity",2.965,3.545,0.931,2.965,5.37,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.635605006954103
"40","ANH_165","Species richness",5,5.482,1.282,5.028,13.191,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.709318497913769
"41","ANH_165","Shannon diversity",3.309,3.62,0.639,3.309,4.872,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.709318497913769
"42","ANH_165","Simpson diversity",2.562,2.719,0.584,2.562,3.865,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.709318497913769
"43","ANH_166","Species richness",8,12.327,6.929,8.475,47.429,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.831710709318498
"44","ANH_166","Shannon diversity",6.017,7.618,1.5,6.017,10.558,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.831710709318498
"45","ANH_166","Simpson diversity",4.899,5.804,1.561,4.899,8.863,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.831710709318498
"46","ANH_180","Species richness",6,6.933,1.764,6.083,16.457,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.559109874826147
"47","ANH_180","Shannon diversity",5.038,6.345,1.286,5.038,8.866,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.559109874826147
"48","ANH_180","Simpson diversity",4.412,5.833,1.344,4.412,8.468,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.559109874826147
"49","ANH_155","Species richness",8,24.615,21.834,10.333,126.318,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.643949930458971
"50","ANH_155","Shannon diversity",6.292,14.397,8.062,6.292,30.197,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.643949930458971
"51","ANH_155","Simpson diversity",4.829,7.091,6.734,4.829,20.289,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.643949930458971
"52","ANH_164","Species richness",3,3,0.493,3,4.552,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.524339360222531
"53","ANH_164","Shannon diversity",1.823,1.905,0.33,1.823,2.552,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.524339360222531
"54","ANH_164","Simpson diversity",1.499,1.531,0.251,1.499,2.022,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.524339360222531
"55","ANH_162","Species richness",5,5.242,0.712,5.013,9.629,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.596662030598053
"56","ANH_162","Shannon diversity",2.673,2.873,0.554,2.673,3.959,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.596662030598053
"57","ANH_162","Simpson diversity",1.934,1.992,0.4,1.934,2.775,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.596662030598053
"58","ANH_148","Species richness",8,22.559,13.115,11.214,73.956,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.723226703755216
"59","ANH_148","Shannon diversity",3.065,4.137,1.146,3.065,6.382,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.723226703755216
"60","ANH_148","Simpson diversity",1.933,1.989,0.493,1.933,2.956,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.723226703755216
"61","ANH_149","Species richness",9,14.882,7.132,9.912,46.928,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.94019471488178
"62","ANH_149","Shannon diversity",7.521,11.944,3.792,7.521,19.376,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.94019471488178
"63","ANH_149","Simpson diversity",6.422,9.714,3.304,6.422,16.189,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.94019471488178
"64","ANH_158","Species richness",8,15.619,11.123,8.939,69.845,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.88317107093185
"65","ANH_158","Shannon diversity",5.601,8.016,2.88,5.601,13.66,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.88317107093185
"66","ANH_158","Simpson diversity",4.121,4.884,1.815,4.121,8.44,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.88317107093185
"67","ANH_150","Species richness",9,11.184,3.306,9.257,27.547,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.917941585535466
"68","ANH_150","Shannon diversity",5.697,6.762,1.229,5.697,9.172,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.917941585535466
"69","ANH_150","Simpson diversity",3.986,4.383,1.111,3.986,6.56,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.917941585535466
"70","ANH_179","Species richness",7,18.905,16.34,8.584,96.484,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.788595271210014
"71","ANH_179","Shannon diversity",3.384,5.091,2.435,3.384,9.864,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.788595271210014
"72","ANH_179","Simpson diversity",2.151,2.283,1.15,2.151,4.538,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.788595271210014
"73","ANH_178","Species richness",5,6.846,3.474,5.166,25.577,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.60778859527121
"74","ANH_178","Shannon diversity",3.966,5.142,1.692,3.966,8.457,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.60778859527121
"75","ANH_178","Simpson diversity",3.314,4.105,1.328,3.314,6.708,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.60778859527121
"76","ANH_171","Species richness",5,7.727,4.007,5.333,27.316,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.41307371349096
"77","ANH_171","Shannon diversity",3.922,5.628,1.593,3.922,8.75,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.41307371349096
"78","ANH_171","Simpson diversity",3.27,4.231,1.603,3.27,7.372,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.41307371349096
"79","ANH_152","Species richness",6,11.8,6.821,6.934,42.025,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.965229485396384
"80","ANH_152","Shannon diversity",2.723,3.313,0.818,2.723,4.917,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.965229485396384
"81","ANH_152","Simpson diversity",1.915,1.977,0.417,1.915,2.795,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.965229485396384
"82","ANH_141","Species richness",6,11.625,6.622,6.904,40.986,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.535465924895688
"83","ANH_141","Shannon diversity",3.784,5.456,1.88,3.784,9.14,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.535465924895688
"84","ANH_141","Simpson diversity",2.723,3.077,1.454,2.723,5.926,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.535465924895688
"85","ANH_109","Species richness",6,13.2,10.53,6.885,64.574,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.789986091794159
"86","ANH_109","Shannon diversity",5,9.479,4.172,5,17.657,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.789986091794159
"87","ANH_109","Simpson diversity",4.167,6.429,5.337,4.167,16.89,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.789986091794159
"88","ANH_82","Species richness",6,6.933,1.764,6.083,16.457,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.910987482614743
"89","ANH_82","Shannon diversity",4.888,6.158,1.363,4.888,8.829,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.910987482614743
"90","ANH_82","Simpson diversity",4.091,5.25,1.494,4.091,8.178,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.910987482614743
"91","ANH_136","Species richness",11,12.965,2.606,11.273,25.153,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.840055632823366
"92","ANH_136","Shannon diversity",4.793,5.412,0.954,4.793,7.283,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.840055632823366
"93","ANH_136","Simpson diversity",2.868,2.967,0.558,2.868,4.059,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.840055632823366
"94","ANH_374","Species richness",2,2,0.468,2,3.575,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.478442280945758
"95","ANH_374","Shannon diversity",1.384,1.467,0.304,1.384,2.062,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.478442280945758
"96","ANH_374","Simpson diversity",1.22,1.22,0.275,1.22,1.758,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.478442280945758
"97","ANH_232","Species richness",12,15.043,3.573,12.491,30.864,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.767732962447844
