"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"51","ANH_150_D","Simpson diversity",1.976,2.25,0.907,1.976,4.028,"ANH_150","VES",0.917941585535466
"52","ANH_150_N","Species richness",9,21,16.468,10.597,99.18,"ANH_150","VES",0.917941585535466
"53","ANH_150_N","Shannon diversity",6.114,8.988,3.168,6.114,15.197,"ANH_150","VES",0.917941585535466
"54","ANH_150_N","Simpson diversity",4.63,5.455,1.546,4.63,8.485,"ANH_150","VES",0.917941585535466
"55","ANH_151_D","Species richness",5,5.938,2.074,5.069,17.753,"ANH_151","VES",0.824756606397775
"56","ANH_151_D","Shannon diversity",4.022,4.821,0.736,4.022,6.264,"ANH_151","VES",0.824756606397775
"57","ANH_151_D","Simpson diversity",3.556,4.286,0.821,3.556,5.896,"ANH_151","VES",0.824756606397775
"58","ANH_151_N","Species richness",12,16.048,4.756,12.652,37.113,"ANH_151","VES",0.824756606397775
"59","ANH_151_N","Shannon diversity",8.625,11.045,1.972,8.625,14.909,"ANH_151","VES",0.824756606397775
"60","ANH_151_N","Simpson diversity",6.622,7.933,1.76,6.622,11.382,"ANH_151","VES",0.824756606397775
"61","ANH_152_D","Species richness",2,2,0.153,2,2.329,"ANH_152","VES",0.965229485396384
"62","ANH_152_D","Shannon diversity",1.988,2.108,0.156,1.988,2.413,"ANH_152","VES",0.965229485396384
"63","ANH_152_D","Simpson diversity",1.976,2.25,0.288,1.976,2.815,"ANH_152","VES",0.965229485396384
"64","ANH_152_N","Species richness",5,10.714,6.689,5.925,40.294,"ANH_152","VES",0.965229485396384
"65","ANH_152_N","Shannon diversity",2.119,2.734,0.808,2.119,4.317,"ANH_152","VES",0.965229485396384
"66","ANH_152_N","Simpson diversity",1.505,1.544,0.397,1.505,2.322,"ANH_152","VES",0.965229485396384
"67","ANH_153_D","Species richness",4,4.45,1.209,4.026,11.74,"ANH_153","VES",0.652294853963839
"68","ANH_153_D","Shannon diversity",3.596,4.39,1.047,3.596,6.443,"ANH_153","VES",0.652294853963839
"69","ANH_153_D","Simpson diversity",3.333,4.5,1.252,3.333,6.954,"ANH_153","VES",0.652294853963839
"70","ANH_153_N","Species richness",8,27.5,15.99,12.782,87.516,"ANH_153","VES",0.652294853963839
"71","ANH_153_N","Shannon diversity",5.292,12.41,5.923,5.292,24.019,"ANH_153","VES",0.652294853963839
"72","ANH_153_N","Simpson diversity",3.5,4.333,3.068,3.5,10.346,"ANH_153","VES",0.652294853963839
"73","ANH_154_D","Species richness",7,14.429,10.853,7.914,67.358,"ANH_154","VES",0.926286509040334
"74","ANH_154_D","Shannon diversity",5.64,9.278,3.492,5.64,16.121,"ANH_154","VES",0.926286509040334
"75","ANH_154_D","Simpson diversity",4.667,6.5,2.505,4.667,11.411,"ANH_154","VES",0.926286509040334
"76","ANH_154_N","Species richness",6,7.923,3.608,6.173,27.353,"ANH_154","VES",0.926286509040334
"77","ANH_154_N","Shannon diversity",4.337,5.039,0.939,4.337,6.88,"ANH_154","VES",0.926286509040334
"78","ANH_154_N","Simpson diversity",3.596,4.012,0.691,3.596,5.366,"ANH_154","VES",0.926286509040334
"79","ANH_155_N","Species richness",6,13.273,10.633,6.894,65.142,"ANH_155","VES",0.643949930458971
"80","ANH_155_N","Shannon diversity",4.666,8.355,3.867,4.666,15.935,"ANH_155","VES",0.643949930458971
"81","ANH_155_N","Simpson diversity",3.667,5,3.922,3.667,12.687,"ANH_155","VES",0.643949930458971
"82","ANH_155_D","Species richness",2,2.5,1.107,2.037,8.808,"ANH_155","VES",0.643949930458971
"83","ANH_155_D","Shannon diversity",2,3.375,1.156,2,5.64,"ANH_155","VES",0.643949930458971
"84","ANH_155_D","Simpson diversity",2,2,0.47,2,2.92,"ANH_155","VES",0.643949930458971
"85","ANH_157_D","Species richness",5,10.25,6.163,5.847,37.541,"ANH_157","VES",0.898470097357441
"86","ANH_157_D","Shannon diversity",4,7.698,2.911,4,13.404,"ANH_157","VES",0.898470097357441
"87","ANH_157_D","Simpson diversity",3.2,4.667,3.154,3.2,10.849,"ANH_157","VES",0.898470097357441
"88","ANH_157_N","Species richness",6,8.025,3.089,6.236,23.366,"ANH_157","VES",0.898470097357441
"89","ANH_157_N","Shannon diversity",5.451,8.305,2.654,5.451,13.507,"ANH_157","VES",0.898470097357441
"90","ANH_157_N","Simpson diversity",5,9,3.041,5,14.961,"ANH_157","VES",0.898470097357441
"91","ANH_158_D","Species richness",3,5,2.921,3.246,19.244,"ANH_158","VES",0.88317107093185
"92","ANH_158_D","Shannon diversity",3,7.184,2.369,3,11.828,"ANH_158","VES",0.88317107093185
"93","ANH_158_D","Simpson diversity",3,3,0.576,3,4.128,"ANH_158","VES",0.88317107093185
"94","ANH_158_N","Species richness",7,9.125,3.225,7.249,25.109,"ANH_158","VES",0.88317107093185
"95","ANH_158_N","Shannon diversity",5.099,6.644,1.517,5.099,9.617,"ANH_158","VES",0.88317107093185
"96","ANH_158_N","Simpson diversity",3.857,4.636,1.613,3.857,7.798,"ANH_158","VES",0.88317107093185
"97","ANH_159_D","Species richness",6,8.812,4.156,6.341,29.178,"ANH_159","VES",1
"98","ANH_159_D","Shannon diversity",4.523,6.002,1.517,4.523,8.975,"ANH_159","VES",1
"99","ANH_159_D","Simpson diversity",3.657,4.444,1.417,3.657,7.222,"ANH_159","VES",1
"100","ANH_159_N","Species richness",8,10.118,3.215,8.248,26.055,"ANH_159","VES",1
"101","ANH_159_N","Shannon diversity",7.072,9.659,1.941,7.072,13.463,"ANH_159","VES",1
"102","ANH_159_N","Simpson diversity",6.422,9.714,2.081,6.422,13.793,"ANH_159","VES",1
"103","ANH_160_D","Species richness",1,1,0.312,1,2.549,"ANH_160","VES",0.737134909596662
"104","ANH_160_D","Shannon diversity",1,0,0,1,0,"ANH_160","VES",0.737134909596662
"105","ANH_160_D","Simpson diversity",1,1,0,1,1,"ANH_160","VES",0.737134909596662
"106","ANH_160_N","Species richness",7,10.636,4.845,7.502,33.34,"ANH_160","VES",0.737134909596662
"107","ANH_160_N","Shannon diversity",6.336,10.619,3.902,6.336,18.267,"ANH_160","VES",0.737134909596662
