"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Bosque Ripario","Species richness",22,36.4,14.892,24.707,98.608,10,82,22,0.9076,8,2,3,2,2,0,1,2,0,2
"2","Bosque Ripario","Shannon diversity",16.238,19.451,2.114,16.238,23.594,10,82,22,0.9076,8,2,3,2,2,0,1,2,0,2
"3","Bosque Ripario","Simpson diversity",13.394,14.333,1.141,13.394,16.569,10,82,22,0.9076,8,2,3,2,2,0,1,2,0,2
"4","Palma","Species richness",25,34,7.589,27.14,62.852,10,76,25,0.8816,10,5,2,2,2,2,0,0,0,2
"5","Palma","Shannon diversity",18.288,22.405,2.319,18.288,26.95,10,76,25,0.8816,10,5,2,2,2,2,0,0,0,2
"6","Palma","Simpson diversity",14.368,15.836,1.469,14.368,18.715,10,76,25,0.8816,10,5,2,2,2,2,0,0,0,2
