"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"20","ANH_103_M_R06","Shannon diversity",1.89,2.52,1.942,1.89,6.327,"ANH_103","RdN",0.789473684210526
"21","ANH_103_M_R06","Simpson diversity",1.8,1.8,0.726,1.8,3.222,"ANH_103","RdN",0.789473684210526
"22","ANH_103_M_R19","Species richness",4,4.234,0.694,4.012,8.518,"ANH_103","RdN",0.789473684210526
"23","ANH_103_M_R19","Shannon diversity",2.588,2.906,0.851,2.588,4.575,"ANH_103","RdN",0.789473684210526
"24","ANH_103_M_R19","Simpson diversity",1.969,2.105,0.636,1.969,3.352,"ANH_103","RdN",0.789473684210526
"25","ANH_103_M_R15","Species richness",2,2,0.461,2,3.671,"ANH_103","RdN",0.789473684210526
"26","ANH_103_M_R15","Shannon diversity",1.755,2.031,0.521,1.755,3.051,"ANH_103","RdN",0.789473684210526
"27","ANH_103_M_R15","Simpson diversity",1.6,2,0.746,1.6,3.462,"ANH_103","RdN",0.789473684210526
"28","ANH_103_M_R14","Species richness",2,2,0.331,2,2.844,"ANH_103","RdN",0.789473684210526
"29","ANH_103_M_R14","Shannon diversity",1.755,1.878,0.363,1.755,2.589,"ANH_103","RdN",0.789473684210526
"30","ANH_103_M_R14","Simpson diversity",1.6,1.75,0.409,1.6,2.552,"ANH_103","RdN",0.789473684210526
"31","ANH_103_M_R20","Species richness",2,2,0.359,2,2.98,"ANH_103","RdN",0.789473684210526
"32","ANH_103_M_R20","Shannon diversity",1.96,2.189,0.362,1.96,2.897,"ANH_103","RdN",0.789473684210526
"33","ANH_103_M_R20","Simpson diversity",1.923,2.5,0.562,1.923,3.601,"ANH_103","RdN",0.789473684210526
"34","ANH_103_M_R16","Species richness",3,3.857,1.844,3.065,14.272,"ANH_103","RdN",0.789473684210526
"35","ANH_103_M_R16","Shannon diversity",2.217,2.873,0.919,2.217,4.674,"ANH_103","RdN",0.789473684210526
"36","ANH_103_M_R16","Simpson diversity",1.815,2.1,0.784,1.815,3.637,"ANH_103","RdN",0.789473684210526
"37","ANH_103_M_R13","Species richness",1,1,0.284,1,1.799,"ANH_103","RdN",0.789473684210526
"38","ANH_103_M_R13","Shannon diversity",1,1,0,1,1,"ANH_103","RdN",0.789473684210526
"39","ANH_103_M_R13","Simpson diversity",1,1,0,1,1,"ANH_103","RdN",0.789473684210526
"40","ANH_103_M_R17","Species richness",2,2.333,0.943,2.018,8.09,"ANH_103","RdN",0.789473684210526
"41","ANH_103_M_R17","Shannon diversity",1.89,2.52,1.852,1.89,6.15,"ANH_103","RdN",0.789473684210526
"42","ANH_103_M_R17","Simpson diversity",1.8,1.8,0.68,1.8,3.132,"ANH_103","RdN",0.789473684210526
"43","ANH_103_M_R11","Species richness",1,1,0.312,1,2.549,"ANH_103","RdN",0.789473684210526
"44","ANH_103_M_R11","Shannon diversity",1,0,0,1,0,"ANH_103","RdN",0.789473684210526
"45","ANH_103_M_R11","Simpson diversity",1,1,0,1,1,"ANH_103","RdN",0.789473684210526
"46","ANH_360_M_R04","Species richness",1,1,0.312,1,2.549,"ANH_360","RdN",0.736842105263158
"47","ANH_360_M_R04","Shannon diversity",1,0,0,1,0,"ANH_360","RdN",0.736842105263158
"48","ANH_360_M_R04","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"49","ANH_360_M_R07","Species richness",5,11.667,9.775,5.817,59.411,"ANH_360","RdN",0.736842105263158
"50","ANH_360_M_R07","Shannon diversity",4.762,12.419,6.766,4.762,25.681,"ANH_360","RdN",0.736842105263158
"51","ANH_360_M_R07","Simpson diversity",4.5,15,4.585,6.013,23.987,"ANH_360","RdN",0.736842105263158
"52","ANH_360_M_R06","Species richness",2,2.333,0.943,2.018,8.09,"ANH_360","RdN",0.736842105263158
"53","ANH_360_M_R06","Shannon diversity",1.89,2.52,2.083,1.89,6.602,"ANH_360","RdN",0.736842105263158
"54","ANH_360_M_R06","Simpson diversity",1.8,3,0.824,1.8,4.614,"ANH_360","RdN",0.736842105263158
"55","ANH_360_M_R08","Species richness",2,2.333,0.943,2.018,8.09,"ANH_360","RdN",0.736842105263158
"56","ANH_360_M_R08","Shannon diversity",1.89,2.52,1.774,1.89,5.997,"ANH_360","RdN",0.736842105263158
"57","ANH_360_M_R08","Simpson diversity",1.8,3,0.855,1.8,4.676,"ANH_360","RdN",0.736842105263158
"58","ANH_360_M_R11","Species richness",2,2,0.461,2,3.671,"ANH_360","RdN",0.736842105263158
"59","ANH_360_M_R11","Shannon diversity",1.755,2.031,0.514,1.755,3.039,"ANH_360","RdN",0.736842105263158
"60","ANH_360_M_R11","Simpson diversity",1.6,2,0.691,1.6,3.355,"ANH_360","RdN",0.736842105263158
"61","ANH_360_M_R18","Species richness",1,1,0.312,1,2.549,"ANH_360","RdN",0.736842105263158
"62","ANH_360_M_R18","Shannon diversity",1,0,0,1,0,"ANH_360","RdN",0.736842105263158
"63","ANH_360_M_R18","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"64","ANH_360_M_R02","Species richness",1,1,0.2,1,1.464,"ANH_360","RdN",0.736842105263158
"65","ANH_360_M_R02","Shannon diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"66","ANH_360_M_R02","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"67","ANH_360_M_R10","Species richness",2,2,0.401,2,3.222,"ANH_360","RdN",0.736842105263158
"68","ANH_360_M_R10","Shannon diversity",2,2.301,0.415,2,3.114,"ANH_360","RdN",0.736842105263158
"69","ANH_360_M_R10","Simpson diversity",2,3,0.672,2,4.318,"ANH_360","RdN",0.736842105263158
"70","ANH_360_M_R05","Species richness",1,1,0.2,1,1.464,"ANH_360","RdN",0.736842105263158
"71","ANH_360_M_R05","Shannon diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"72","ANH_360_M_R05","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"73","ANH_360_M_R09","Species richness",3,3.8,1.734,3.06,13.615,"ANH_360","RdN",0.736842105263158
"74","ANH_360_M_R09","Shannon diversity",2.586,3.699,1.693,2.586,7.017,"ANH_360","RdN",0.736842105263158
"75","ANH_360_M_R09","Simpson diversity",2.273,3.333,1.966,2.273,7.186,"ANH_360","RdN",0.736842105263158
"76","ANH_360_M_R16","Species richness",2,2.5,1.107,2.037,8.808,"ANH_360","RdN",0.736842105263158
"77","ANH_360_M_R16","Shannon diversity",2,3.375,1.115,2,5.561,"ANH_360","RdN",0.736842105263158
"78","ANH_360_M_R16","Simpson diversity",2,2,0.473,2,2.927,"ANH_360","RdN",0.736842105263158
"79","ANH_360_M_R15","Species richness",1,1,0.312,1,2.549,"ANH_360","RdN",0.736842105263158
"80","ANH_360_M_R15","Shannon diversity",1,0,0,1,0,"ANH_360","RdN",0.736842105263158
"81","ANH_360_M_R15","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"82","ANH_360_M_R13","Species richness",1,1,0.312,1,2.549,"ANH_360","RdN",0.736842105263158
"83","ANH_360_M_R13","Shannon diversity",1,0,0,1,0,"ANH_360","RdN",0.736842105263158
"84","ANH_360_M_R13","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"85","ANH_360_M_R19","Species richness",1,1,0.312,1,2.549,"ANH_360","RdN",0.736842105263158
"86","ANH_360_M_R19","Shannon diversity",1,0,0,1,0,"ANH_360","RdN",0.736842105263158
"87","ANH_360_M_R19","Simpson diversity",1,1,0,1,1,"ANH_360","RdN",0.736842105263158
"88","ANH_64_M_R01","Species richness",2,2,0.461,2,3.671,"ANH_64","RdN",1
"89","ANH_64_M_R01","Shannon diversity",1.755,2.031,0.54,1.755,3.089,"ANH_64","RdN",1
"90","ANH_64_M_R01","Simpson diversity",1.6,1.6,0.701,1.6,2.974,"ANH_64","RdN",1
"91","ANH_64_M_R05","Species richness",1,1,0.312,1,2.549,"ANH_64","RdN",1
"92","ANH_64_M_R05","Shannon diversity",1,0,0,1,0,"ANH_64","RdN",1
"93","ANH_64_M_R05","Simpson diversity",1,1,0,1,1,"ANH_64","RdN",1
"94","ANH_64_M_R02","Species richness",5,7.842,4.166,5.348,28.185,"ANH_64","RdN",1
"95","ANH_64_M_R02","Shannon diversity",3.276,4.042,0.794,3.276,5.598,"ANH_64","RdN",1
"96","ANH_64_M_R02","Simpson diversity",2.714,3,0.586,2.714,4.149,"ANH_64","RdN",1
"97","ANH_64_M_R06","Species richness",2,2.5,1.107,2.037,8.808,"ANH_64","RdN",1
"98","ANH_64_M_R06","Shannon diversity",2,3.375,1.115,2,5.561,"ANH_64","RdN",1
"99","ANH_64_M_R06","Simpson diversity",2,2,0.48,2,2.94,"ANH_64","RdN",1
"100","ANH_64_M_R10","Species richness",3,3,0.503,3,4.642,"ANH_64","RdN",1
"101","ANH_64_M_R10","Shannon diversity",2.552,2.888,0.523,2.552,3.913,"ANH_64","RdN",1
"102","ANH_64_M_R10","Simpson diversity",2.314,2.769,0.643,2.314,4.03,"ANH_64","RdN",1
"103","ANH_64_M_R08","Species richness",2,2,0.359,2,2.98,"ANH_64","RdN",1
"104","ANH_64_M_R08","Shannon diversity",1.96,2.189,0.332,1.96,2.839,"ANH_64","RdN",1
"105","ANH_64_M_R08","Simpson diversity",1.923,2.5,0.519,1.923,3.517,"ANH_64","RdN",1
"106","ANH_64_M_R04","Species richness",3,5,2.921,3.246,19.244,"ANH_64","RdN",1
"107","ANH_64_M_R04","Shannon diversity",3,7.184,2.413,3,11.914,"ANH_64","RdN",1
"108","ANH_64_M_R04","Simpson diversity",3,3,0.531,3,4.041,"ANH_64","RdN",1
"109","ANH_64_M_R09","Species richness",3,3,0.394,3,4.047,"ANH_64","RdN",1
"110","ANH_64_M_R09","Shannon diversity",2.889,3.257,0.422,2.889,4.084,"ANH_64","RdN",1
"111","ANH_64_M_R09","Simpson diversity",2.793,3.6,0.649,2.793,4.872,"ANH_64","RdN",1
"112","ANH_64_M_R07","Species richness",2,2.333,0.943,2.018,8.09,"ANH_64","RdN",1
"113","ANH_64_M_R07","Shannon diversity",1.89,2.52,1.775,1.89,6,"ANH_64","RdN",1
"114","ANH_64_M_R07","Simpson diversity",1.8,1.8,0.779,1.8,3.327,"ANH_64","RdN",1
"115","ANH_64_M_R12","Species richness",1,1,0.08,1,1.165,"ANH_64","RdN",1
"116","ANH_64_M_R12","Shannon diversity",1,1,0,1,1,"ANH_64","RdN",1
"117","ANH_64_M_R12","Simpson diversity",1,1,0,1,1,"ANH_64","RdN",1
"118","ANH_64_M_R18","Species richness",2,2.333,0.943,2.018,8.09,"ANH_64","RdN",1
"119","ANH_64_M_R18","Shannon diversity",1.89,2.52,1.819,1.89,6.085,"ANH_64","RdN",1
"120","ANH_64_M_R18","Simpson diversity",1.8,3,0.919,1.8,4.801,"ANH_64","RdN",1
"121","ANH_64_M_R19","Species richness",4,5.714,3.245,4.153,23.247,"ANH_64","RdN",1
"122","ANH_64_M_R19","Shannon diversity",3.586,5.357,2.333,3.586,9.929,"ANH_64","RdN",1
"123","ANH_64_M_R19","Simpson diversity",3.267,5.25,3.055,3.267,11.238,"ANH_64","RdN",1
"124","ANH_64_M_R13","Species richness",6,8.025,3.089,6.236,23.366,"ANH_64","RdN",1
"125","ANH_64_M_R13","Shannon diversity",5.451,8.305,2.885,5.451,13.96,"ANH_64","RdN",1
"126","ANH_64_M_R13","Simpson diversity",5,9,2.616,5,14.127,"ANH_64","RdN",1
"127","ANH_64_M_R17","Species richness",3,3.438,1.181,3.025,10.564,"ANH_64","RdN",1
"128","ANH_64_M_R17","Shannon diversity",2.46,2.951,0.976,2.46,4.865,"ANH_64","RdN",1
"129","ANH_64_M_R17","Simpson diversity",2.133,2.545,1.088,2.133,4.677,"ANH_64","RdN",1
"130","ANH_64_M_R11","Species richness",2,2.5,1.107,2.037,8.808,"ANH_64","RdN",1
"131","ANH_64_M_R11","Shannon diversity",2,3.375,1.166,2,5.661,"ANH_64","RdN",1
"132","ANH_64_M_R11","Simpson diversity",2,2,0.462,2,2.905,"ANH_64","RdN",1
"133","ANH_64_M_R15","Species richness",2,2.5,1.107,2.037,8.808,"ANH_64","RdN",1
"134","ANH_64_M_R15","Shannon diversity",2,3.375,1.017,2,5.368,"ANH_64","RdN",1
"135","ANH_64_M_R15","Simpson diversity",2,2,0.484,2,2.949,"ANH_64","RdN",1
"136","ANH_64_M_R16","Species richness",3,3.2,0.616,3.01,7.039,"ANH_64","RdN",1
"137","ANH_64_M_R16","Shannon diversity",2.872,3.736,2.073,2.872,7.798,"ANH_64","RdN",1
"138","ANH_64_M_R16","Simpson diversity",2.778,5,2.337,2.778,9.58,"ANH_64","RdN",1
"139","ANH_64_M_R20","Species richness",3,4.5,2.872,3.132,20.083,"ANH_64","RdN",1
"140","ANH_64_M_R20","Shannon diversity",2.828,4.891,3.173,2.828,11.11,"ANH_64","RdN",1
"141","ANH_64_M_R20","Simpson diversity",2.667,6,1.838,2.667,9.602,"ANH_64","RdN",1
"142","ANH_64_M_R14","Species richness",2,2.333,0.943,2.018,8.09,"ANH_64","RdN",1
"143","ANH_64_M_R14","Shannon diversity",1.89,2.52,1.856,1.89,6.158,"ANH_64","RdN",1
"144","ANH_64_M_R14","Simpson diversity",1.8,1.8,0.772,1.8,3.313,"ANH_64","RdN",1
"145","ANH_65_M_R09","Species richness",3,5,2.921,3.246,19.244,"ANH_65","RdN",1
"146","ANH_65_M_R09","Shannon diversity",3,7.184,2.354,3,11.797,"ANH_65","RdN",1
"147","ANH_65_M_R09","Simpson diversity",3,3,0.593,3,4.163,"ANH_65","RdN",1
"148","ANH_65_M_R08","Species richness",3,3,0.504,3,4.666,"ANH_65","RdN",1
"149","ANH_65_M_R08","Shannon diversity",2.649,3.046,0.547,2.649,4.117,"ANH_65","RdN",1
"150","ANH_65_M_R08","Simpson diversity",2.462,3.111,0.712,2.462,4.507,"ANH_65","RdN",1
"151","ANH_65_M_R04","Species richness",2,2,0.401,2,3.222,"ANH_65","RdN",1
"152","ANH_65_M_R04","Shannon diversity",2,2.301,0.412,2,3.109,"ANH_65","RdN",1
"153","ANH_65_M_R04","Simpson diversity",2,3,0.652,2,4.277,"ANH_65","RdN",1
"154","ANH_65_M_R01","Species richness",4,4.227,0.678,4.012,8.419,"ANH_65","RdN",1
"155","ANH_65_M_R01","Shannon diversity",3.217,3.809,1.114,3.217,5.993,"ANH_65","RdN",1
"156","ANH_65_M_R01","Simpson diversity",2.689,3.235,1.182,2.689,5.553,"ANH_65","RdN",1
"157","ANH_65_M_R02","Species richness",4,7.6,5.817,4.391,37.177,"ANH_65","RdN",1
"158","ANH_65_M_R02","Shannon diversity",3.789,8.182,4.672,3.789,17.338,"ANH_65","RdN",1
"159","ANH_65_M_R02","Simpson diversity",3.571,10,3.083,3.958,16.042,"ANH_65","RdN",1
"160","ANH_65_M_R05","Species richness",1,1,0.312,1,2.549,"ANH_65","RdN",1
"161","ANH_65_M_R05","Shannon diversity",1,0,0,1,0,"ANH_65","RdN",1
"162","ANH_65_M_R05","Simpson diversity",1,1,0,1,1,"ANH_65","RdN",1
"163","ANH_65_M_R06","Species richness",2,2,0.359,2,2.98,"ANH_65","RdN",1
"164","ANH_65_M_R06","Shannon diversity",1.96,2.189,0.333,1.96,2.842,"ANH_65","RdN",1
"165","ANH_65_M_R06","Simpson diversity",1.923,2.5,0.5,1.923,3.48,"ANH_65","RdN",1
"166","ANH_65_M_R10","Species richness",1,1,0.312,1,2.549,"ANH_65","RdN",1
"167","ANH_65_M_R10","Shannon diversity",1,0,0,1,0,"ANH_65","RdN",1
"168","ANH_65_M_R10","Simpson diversity",1,1,0,1,1,"ANH_65","RdN",1
"169","ANH_65_M_R07","Species richness",1,1,0.312,1,2.549,"ANH_65","RdN",1
"170","ANH_65_M_R07","Shannon diversity",1,0,0,1,0,"ANH_65","RdN",1
"171","ANH_65_M_R07","Simpson diversity",1,1,0,1,1,"ANH_65","RdN",1
"172","ANH_65_M_R18","Species richness",3,3.2,0.616,3.01,7.039,"ANH_65","RdN",1
"173","ANH_65_M_R18","Shannon diversity",2.872,3.736,1.661,2.872,6.992,"ANH_65","RdN",1
"174","ANH_65_M_R18","Simpson diversity",2.778,5,2.791,2.778,10.471,"ANH_65","RdN",1
"175","ANH_65_M_R14","Species richness",2,2.333,0.943,2.018,8.09,"ANH_65","RdN",1
"176","ANH_65_M_R14","Shannon diversity",1.89,2.52,1.942,1.89,6.327,"ANH_65","RdN",1
"177","ANH_65_M_R14","Simpson diversity",1.8,1.8,0.754,1.8,3.279,"ANH_65","RdN",1
"178","ANH_65_M_R13","Species richness",1,1,0.312,1,2.549,"ANH_65","RdN",1
"179","ANH_65_M_R13","Shannon diversity",1,0,0,1,0,"ANH_65","RdN",1
"180","ANH_65_M_R13","Simpson diversity",1,1,0,1,1,"ANH_65","RdN",1
"181","ANH_65_M_R17","Species richness",2,2.333,0.943,2.018,8.09,"ANH_65","RdN",1
"182","ANH_65_M_R17","Shannon diversity",1.89,2.52,1.852,1.89,6.15,"ANH_65","RdN",1
"183","ANH_65_M_R17","Simpson diversity",1.8,3,0.9,1.8,4.763,"ANH_65","RdN",1
"184","ANH_65_M_R19","Species richness",4,7.6,5.817,4.391,37.177,"ANH_65","RdN",1
"185","ANH_65_M_R19","Shannon diversity",3.789,8.182,4.295,3.789,16.599,"ANH_65","RdN",1
"186","ANH_65_M_R19","Simpson diversity",3.571,10,3.059,4.005,15.995,"ANH_65","RdN",1
"187","ANH_65_M_R11","Species richness",4,5.8,3.394,4.161,24.111,"ANH_65","RdN",1
"188","ANH_65_M_R11","Shannon diversity",2.971,3.943,1.379,2.971,6.646,"ANH_65","RdN",1
"189","ANH_65_M_R11","Simpson diversity",2.381,2.813,1.301,2.381,5.362,"ANH_65","RdN",1
"190","ANH_65_M_R12","Species richness",1,1,0.312,1,2.549,"ANH_65","RdN",1
"191","ANH_65_M_R12","Shannon diversity",1,0,0,1,0,"ANH_65","RdN",1
"192","ANH_65_M_R12","Simpson diversity",1,1,0,1,1,"ANH_65","RdN",1
"193","ANH_65_M_R20","Species richness",2,2,0.461,2,3.671,"ANH_65","RdN",1
"194","ANH_65_M_R20","Shannon diversity",1.755,2.031,0.541,1.755,3.092,"ANH_65","RdN",1
"195","ANH_65_M_R20","Simpson diversity",1.6,2,0.693,1.6,3.358,"ANH_65","RdN",1
"196","ANH_65_M_R16","Species richness",3,5,2.921,3.246,19.244,"ANH_65","RdN",1
"197","ANH_65_M_R16","Shannon diversity",3,7.184,2.429,3,11.945,"ANH_65","RdN",1
"198","ANH_65_M_R16","Simpson diversity",3,3,0.544,3,4.066,"ANH_65","RdN",1
"199","ANH_65_M_R15","Species richness",1,1,0.312,1,2.549,"ANH_65","RdN",1
"200","ANH_65_M_R15","Shannon diversity",1,0,0,1,0,"ANH_65","RdN",1
"201","ANH_65_M_R15","Simpson diversity",1,1,0,1,1,"ANH_65","RdN",1
"202","ANH_66_M_R04","Species richness",5,7.8,4.108,5.343,27.866,"ANH_66","RdN",0.894736842105263
"203","ANH_66_M_R04","Shannon diversity",3.538,4.613,1.007,3.538,6.586,"ANH_66","RdN",0.894736842105263
"204","ANH_66_M_R04","Simpson diversity",2.922,3.387,0.886,2.922,5.124,"ANH_66","RdN",0.894736842105263
"205","ANH_66_M_R02","Species richness",5,5.909,1.725,5.081,15.236,"ANH_66","RdN",0.894736842105263
"206","ANH_66_M_R02","Shannon diversity",4.114,5.367,1.479,4.114,8.265,"ANH_66","RdN",0.894736842105263
"207","ANH_66_M_R02","Simpson diversity",3.457,4.583,1.423,3.457,7.372,"ANH_66","RdN",0.894736842105263
"208","ANH_66_M_R05","Species richness",4,5.8,3.394,4.161,24.111,"ANH_66","RdN",0.894736842105263
"209","ANH_66_M_R05","Shannon diversity",2.971,3.943,1.252,2.971,6.397,"ANH_66","RdN",0.894736842105263
"210","ANH_66_M_R05","Simpson diversity",2.381,2.813,1.289,2.381,5.338,"ANH_66","RdN",0.894736842105263
"211","ANH_66_M_R06","Species richness",1,1,0.312,1,2.549,"ANH_66","RdN",0.894736842105263
"212","ANH_66_M_R06","Shannon diversity",1,0,0,1,0,"ANH_66","RdN",0.894736842105263
"213","ANH_66_M_R06","Simpson diversity",1,1,0,1,1,"ANH_66","RdN",0.894736842105263
"214","ANH_66_M_R07","Species richness",4,5.714,3.245,4.153,23.247,"ANH_66","RdN",0.894736842105263
"215","ANH_66_M_R07","Shannon diversity",3.586,5.357,1.819,3.586,8.922,"ANH_66","RdN",0.894736842105263
"216","ANH_66_M_R07","Simpson diversity",3.267,5.25,2.66,3.267,10.464,"ANH_66","RdN",0.894736842105263
"217","ANH_66_M_R01","Species richness",8,27.5,15.99,12.782,87.516,"ANH_66","RdN",0.894736842105263
"218","ANH_66_M_R01","Shannon diversity",5.292,12.41,5.299,5.292,22.797,"ANH_66","RdN",0.894736842105263
"219","ANH_66_M_R01","Simpson diversity",3.5,4.333,3.521,3.5,11.234,"ANH_66","RdN",0.894736842105263
"220","ANH_66_M_R08","Species richness",4,4.929,2.027,4.069,16.429,"ANH_66","RdN",0.894736842105263
"221","ANH_66_M_R08","Shannon diversity",2.871,3.401,0.6,2.871,4.576,"ANH_66","RdN",0.894736842105263
"222","ANH_66_M_R08","Simpson diversity",2.39,2.676,0.631,2.39,3.912,"ANH_66","RdN",0.894736842105263
"223","ANH_66_M_R10","Species richness",4,4.458,1.228,4.027,11.857,"ANH_66","RdN",0.894736842105263
"224","ANH_66_M_R10","Shannon diversity",3.444,4.066,0.884,3.444,5.798,"ANH_66","RdN",0.894736842105263
"225","ANH_66_M_R10","Simpson diversity",3.13,3.882,1.031,3.13,5.904,"ANH_66","RdN",0.894736842105263
"226","ANH_66_M_R14","Species richness",6,6.929,1.756,6.083,16.414,"ANH_66","RdN",0.894736842105263
"227","ANH_66_M_R14","Shannon diversity",5.201,6.66,1.417,5.201,9.436,"ANH_66","RdN",0.894736842105263
"228","ANH_66_M_R14","Simpson diversity",4.667,6.5,1.474,4.667,9.389,"ANH_66","RdN",0.894736842105263
"229","ANH_66_M_R12","Species richness",4,4.219,0.659,4.011,8.301,"ANH_66","RdN",0.894736842105263
"230","ANH_66_M_R12","Shannon diversity",3.747,4.729,1.525,3.747,7.719,"ANH_66","RdN",0.894736842105263
"231","ANH_66_M_R12","Simpson diversity",3.556,5.6,1.755,3.556,9.039,"ANH_66","RdN",0.894736842105263
"232","ANH_66_M_R18","Species richness",3,4.5,2.872,3.132,20.083,"ANH_66","RdN",0.894736842105263
"233","ANH_66_M_R18","Shannon diversity",2.828,4.891,3.175,2.828,11.115,"ANH_66","RdN",0.894736842105263
"234","ANH_66_M_R18","Simpson diversity",2.667,6,1.826,2.667,9.579,"ANH_66","RdN",0.894736842105263
"235","ANH_66_M_R11","Species richness",4,4.219,0.659,4.011,8.301,"ANH_66","RdN",0.894736842105263
"236","ANH_66_M_R11","Shannon diversity",3.747,4.729,1.663,3.747,7.989,"ANH_66","RdN",0.894736842105263
"237","ANH_66_M_R11","Simpson diversity",3.556,5.6,1.905,3.556,9.333,"ANH_66","RdN",0.894736842105263
"238","ANH_66_M_R15","Species richness",4,5.714,3.245,4.153,23.247,"ANH_66","RdN",0.894736842105263
"239","ANH_66_M_R15","Shannon diversity",3.586,5.357,2.234,3.586,9.737,"ANH_66","RdN",0.894736842105263
"240","ANH_66_M_R15","Simpson diversity",3.267,5.25,2.606,3.267,10.358,"ANH_66","RdN",0.894736842105263
"241","ANH_66_M_R19","Species richness",3,4.5,2.872,3.132,20.083,"ANH_66","RdN",0.894736842105263
"242","ANH_66_M_R19","Shannon diversity",2.828,4.891,3.02,2.828,10.809,"ANH_66","RdN",0.894736842105263
"243","ANH_66_M_R19","Simpson diversity",2.667,6,1.89,2.667,9.705,"ANH_66","RdN",0.894736842105263
"244","ANH_66_M_R16","Species richness",1,1,0.312,1,2.549,"ANH_66","RdN",0.894736842105263
"245","ANH_66_M_R16","Shannon diversity",1,0,0,1,0,"ANH_66","RdN",0.894736842105263
"246","ANH_66_M_R16","Simpson diversity",1,1,0,1,1,"ANH_66","RdN",0.894736842105263
"247","ANH_66_M_R17","Species richness",1,1,0.312,1,2.549,"ANH_66","RdN",0.894736842105263
"248","ANH_66_M_R17","Shannon diversity",1,0,0,1,0,"ANH_66","RdN",0.894736842105263
"249","ANH_66_M_R17","Simpson diversity",1,1,0,1,1,"ANH_66","RdN",0.894736842105263
"250","ANH_67_M_R04","Species richness",2,2.5,1.107,2.037,8.808,"ANH_67","RdN",0.736842105263158
"251","ANH_67_M_R04","Shannon diversity",2,3.375,1.115,2,5.561,"ANH_67","RdN",0.736842105263158
"252","ANH_67_M_R04","Simpson diversity",2,2,0.464,2,2.909,"ANH_67","RdN",0.736842105263158
"253","ANH_67_M_R06","Species richness",2,2,0.46,2,3.596,"ANH_67","RdN",0.736842105263158
"254","ANH_67_M_R06","Shannon diversity",1.649,1.853,0.493,1.649,2.818,"ANH_67","RdN",0.736842105263158
"255","ANH_67_M_R06","Simpson diversity",1.471,1.667,0.572,1.471,2.787,"ANH_67","RdN",0.736842105263158
"256","ANH_67_M_R09","Species richness",1,1,0.284,1,1.799,"ANH_67","RdN",0.736842105263158
"257","ANH_67_M_R09","Shannon diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"258","ANH_67_M_R09","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"259","ANH_67_M_R07","Species richness",1,1,0.312,1,2.549,"ANH_67","RdN",0.736842105263158
"260","ANH_67_M_R07","Shannon diversity",1,0,0,1,0,"ANH_67","RdN",0.736842105263158
"261","ANH_67_M_R07","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"262","ANH_67_M_R02","Species richness",1,1,0.284,1,1.799,"ANH_67","RdN",0.736842105263158
"263","ANH_67_M_R02","Shannon diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"264","ANH_67_M_R02","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"265","ANH_67_M_R05","Species richness",1,1,0.312,1,2.549,"ANH_67","RdN",0.736842105263158
"266","ANH_67_M_R05","Shannon diversity",1,0,0,1,0,"ANH_67","RdN",0.736842105263158
"267","ANH_67_M_R05","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"268","ANH_67_M_R01","Species richness",1,1,0.312,1,2.549,"ANH_67","RdN",0.736842105263158
"269","ANH_67_M_R01","Shannon diversity",1,0,0,1,0,"ANH_67","RdN",0.736842105263158
"270","ANH_67_M_R01","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"271","ANH_67_M_R08","Species richness",1,1,0.312,1,2.549,"ANH_67","RdN",0.736842105263158
"272","ANH_67_M_R08","Shannon diversity",1,0,0,1,0,"ANH_67","RdN",0.736842105263158
"273","ANH_67_M_R08","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"274","ANH_67_M_R13","Species richness",1,1,0.284,1,1.799,"ANH_67","RdN",0.736842105263158
"275","ANH_67_M_R13","Shannon diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"276","ANH_67_M_R13","Simpson diversity",1,1,0,1,1,"ANH_67","RdN",0.736842105263158
"277","ANH_67_M_R15","Species richness",3,4.5,2.872,3.132,20.083,"ANH_67","RdN",0.736842105263158
"278","ANH_67_M_R15","Shannon diversity",2.828,4.891,3.311,2.828,11.381,"ANH_67","RdN",0.736842105263158
"279","ANH_67_M_R15","Simpson diversity",2.667,2.667,1.633,2.667,5.868,"ANH_67","RdN",0.736842105263158
"280","ANH_67_M_R14","Species richness",3,5,2.921,3.246,19.244,"ANH_67","RdN",0.736842105263158
