"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","A","Species richness",170,209.32,16.026,188.235,254.783,52,1218,170,0.9662,42,22,18,11,13,10,7,5,6,2
"2","A","Shannon diversity",98.638,107.328,2.791,101.858,112.799,52,1218,170,0.9662,42,22,18,11,13,10,7,5,6,2
"3","A","Simpson diversity",69.859,72.644,1.971,69.859,76.506,52,1218,170,0.9662,42,22,18,11,13,10,7,5,6,2
