"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"46","_A_N_H___1_9_1___A___P_1_","Species richness",22,36.065,10.935,25.655,76.127,"ANH_191","PntFijo",1
"47","_A_N_H___1_9_1___A___P_1_","Shannon diversity",17.93,28.363,4.708,19.135,37.59,"ANH_191","PntFijo",1
"48","_A_N_H___1_9_1___A___P_1_","Simpson diversity",14.792,22.024,4.313,14.792,30.477,"ANH_191","PntFijo",1
"49","_A_N_H___1_9_1___A___P_2_","Species richness",25,39.182,11.02,28.687,79.548,"ANH_191","PntFijo",1
"50","_A_N_H___1_9_1___A___P_2_","Shannon diversity",17.857,24.655,3.582,17.857,31.677,"ANH_191","PntFijo",1
"51","_A_N_H___1_9_1___A___P_2_","Simpson diversity",13.362,16.5,3.222,13.362,22.816,"ANH_191","PntFijo",1
"52","_A_N_H___1_9_1___A___P_3_","Species richness",26,32.655,5.807,27.523,55.079,"ANH_191","PntFijo",1
"53","_A_N_H___1_9_1___A___P_3_","Shannon diversity",19.439,25.063,2.965,19.439,30.874,"ANH_191","PntFijo",1
"54","_A_N_H___1_9_1___A___P_3_","Simpson diversity",13.887,17.021,3.237,13.887,23.364,"ANH_191","PntFijo",1
"55","_A_N_H___1_9_2___A___P_1_","Species richness",28,39.942,9.124,31.162,73.108,"ANH_192","PntFijo",1
"56","_A_N_H___1_9_2___A___P_1_","Shannon diversity",5.005,5.566,0.733,5.005,7.003,"ANH_192","PntFijo",1
"57","_A_N_H___1_9_2___A___P_1_","Simpson diversity",2.204,2.217,0.202,2.204,2.613,"ANH_192","PntFijo",1
"58","_A_N_H___1_9_2___A___P_2_","Species richness",31,53.4,16.017,37.357,109.931,"ANH_192","PntFijo",1
"59","_A_N_H___1_9_2___A___P_2_","Shannon diversity",7.801,8.846,1.059,7.801,10.922,"ANH_192","PntFijo",1
"60","_A_N_H___1_9_2___A___P_2_","Simpson diversity",3.699,3.744,0.422,3.699,4.57,"ANH_192","PntFijo",1
"61","_A_N_H___1_9_2___A___P_3_","Species richness",19,68.153,58.579,26.785,329.324,"ANH_192","PntFijo",1
"62","_A_N_H___1_9_2___A___P_3_","Shannon diversity",12.42,18.916,4.745,12.42,28.215,"ANH_192","PntFijo",1
"63","_A_N_H___1_9_2___A___P_3_","Simpson diversity",9.089,10.562,2.09,9.089,14.659,"ANH_192","PntFijo",1
"64","_A_N_H___1_9_7___A___P_1_","Species richness",29,61.319,26.056,37.074,158.364,"ANH_197","PntFijo",1
"65","_A_N_H___1_9_7___A___P_1_","Shannon diversity",18.17,24.862,3.757,18.17,32.225,"ANH_197","PntFijo",1
"66","_A_N_H___1_9_7___A___P_1_","Simpson diversity",11.719,13.245,2.371,11.719,17.893,"ANH_197","PntFijo",1
"67","_A_N_H___1_9_7___A___P_2_","Species richness",16,25.947,8.869,18.222,60.54,"ANH_197","PntFijo",1
"68","_A_N_H___1_9_7___A___P_2_","Shannon diversity",7.51,9.625,1.718,7.51,12.991,"ANH_197","PntFijo",1
"69","_A_N_H___1_9_7___A___P_2_","Simpson diversity",4.494,4.793,1.033,4.494,6.817,"ANH_197","PntFijo",1
"70","_A_N_H___1_9_7___A___P_3_","Species richness",16,24.786,9.942,17.482,68.075,"ANH_197","PntFijo",1
"71","_A_N_H___1_9_7___A___P_3_","Shannon diversity",13.364,18.137,3.265,13.364,24.536,"ANH_197","PntFijo",1
"72","_A_N_H___1_9_7___A___P_3_","Simpson diversity",11.76,15.944,2.714,11.76,21.264,"ANH_197","PntFijo",1
"73","_A_N_H___2_0_8___A___P_1_","Species richness",8,9.938,3.633,8.175,29.498,"ANH_208","PntFijo",1
"74","_A_N_H___2_0_8___A___P_1_","Shannon diversity",6.265,7.314,1.131,6.265,9.53,"ANH_208","PntFijo",1
"75","_A_N_H___2_0_8___A___P_1_","Simpson diversity",5.333,6.2,1.103,5.333,8.363,"ANH_208","PntFijo",1
"76","_A_N_H___2_0_8___A___P_2_","Species richness",7,18.25,15.462,8.494,91.699,"ANH_208","PntFijo",1
"77","_A_N_H___2_0_8___A___P_2_","Shannon diversity",6.261,14.617,8.225,6.261,30.737,"ANH_208","PntFijo",1
"78","_A_N_H___2_0_8___A___P_2_","Simpson diversity",5.556,11.25,7.861,5.556,26.658,"ANH_208","PntFijo",1
"79","_A_N_H___2_0_8___A___P_3_","Species richness",6,6.235,0.696,6.012,10.53,"ANH_208","PntFijo",1
"80","_A_N_H___2_0_8___A___P_3_","Shannon diversity",5.207,6.183,1.219,5.207,8.572,"ANH_208","PntFijo",1
"81","_A_N_H___2_0_8___A___P_3_","Simpson diversity",4.587,5.913,1.349,4.587,8.557,"ANH_208","PntFijo",1
"82","_A_N_H___2_1_1___A___P_1_","Species richness",13,17.304,4.614,13.775,36.9,"ANH_211","PntFijo",1
"83","_A_N_H___2_1_1___A___P_1_","Shannon diversity",11.758,17.819,3.821,11.758,25.307,"ANH_211","PntFijo",1
"84","_A_N_H___2_1_1___A___P_1_","Simpson diversity",10.796,19.462,3.494,12.614,26.309,"ANH_211","PntFijo",1
"85","_A_N_H___2_1_1___A___P_2_","Species richness",11,13.969,3.496,11.477,29.472,"ANH_211","PntFijo",1
"86","_A_N_H___2_1_1___A___P_2_","Shannon diversity",9.742,14.293,3.242,9.742,20.647,"ANH_211","PntFijo",1
"87","_A_N_H___2_1_1___A___P_2_","Simpson diversity",8.696,14.615,3.301,8.696,21.086,"ANH_211","PntFijo",1
"88","_A_N_H___2_1_1___A___P_3_","Species richness",10,12.551,3.35,10.358,28.154,"ANH_211","PntFijo",1
"89","_A_N_H___2_1_1___A___P_3_","Shannon diversity",8.19,10.977,2.393,8.19,15.668,"ANH_211","PntFijo",1
"90","_A_N_H___2_1_1___A___P_3_","Simpson diversity",6.87,9.37,2.352,6.87,13.98,"ANH_211","PntFijo",1
"91","_A_N_H___2_1_3___A___P_1_","Species richness",12,29.5,22.976,14.46,136.481,"ANH_213","PntFijo",1
"92","_A_N_H___2_1_3___A___P_1_","Shannon diversity",8.539,12.239,3.522,8.539,19.142,"ANH_213","PntFijo",1
"93","_A_N_H___2_1_3___A___P_1_","Simpson diversity",6.68,7.975,1.781,6.68,11.466,"ANH_213","PntFijo",1
"94","_A_N_H___2_1_3___A___P_2_","Species richness",9,21.188,16.72,10.622,100.551,"ANH_213","PntFijo",1
"95","_A_N_H___2_1_3___A___P_2_","Shannon diversity",4.588,5.839,1.533,4.588,8.843,"ANH_213","PntFijo",1
"96","_A_N_H___2_1_3___A___P_2_","Simpson diversity",3.162,3.348,0.712,3.162,4.742,"ANH_213","PntFijo",1
"97","_A_N_H___2_1_3___A___P_3_","Species richness",11,14.923,5.197,11.545,39.217,"ANH_213","PntFijo",1
"98","_A_N_H___2_1_3___A___P_3_","Shannon diversity",5.805,6.751,1.119,5.805,8.944,"ANH_213","PntFijo",1
"99","_A_N_H___2_1_3___A___P_3_","Simpson diversity",3.908,4.144,0.772,3.908,5.657,"ANH_213","PntFijo",1
"100","_A_N_H___2_1_8___A___P_1_","Species richness",2,2,0.282,2,2.687,"ANH_218","PntFijo",1
"101","_A_N_H___2_1_8___A___P_1_","Shannon diversity",2,2.189,0.224,2,2.627,"ANH_218","PntFijo",1
"102","_A_N_H___2_1_8___A___P_1_","Simpson diversity",2,2.5,0.399,2,3.283,"ANH_218","PntFijo",1
"103","_A_N_H___2_1_8___A___P_2_","Species richness",11,17.055,7.329,11.941,49.96,"ANH_218","PntFijo",1
"104","_A_N_H___2_1_8___A___P_2_","Shannon diversity",7.997,10.574,2.218,7.997,14.92,"ANH_218","PntFijo",1
"105","_A_N_H___2_1_8___A___P_2_","Simpson diversity",6.4,7.75,1.584,6.4,10.854,"ANH_218","PntFijo",1
"106","_A_N_H___2_1_8___A___P_3_","Species richness",1,1,0.312,1,2.549,"ANH_218","PntFijo",1
"107","_A_N_H___2_1_8___A___P_3_","Shannon diversity",1,0,0,1,0,"ANH_218","PntFijo",1
"108","_A_N_H___2_1_8___A___P_3_","Simpson diversity",1,1,0,1,1,"ANH_218","PntFijo",1
"109","_A_N_H___2_2_0___A___P_1_","Species richness",4,6.5,3.655,4.307,24.328,"ANH_220","PntFijo",1
"110","_A_N_H___2_2_0___A___P_1_","Shannon diversity",3.464,6.072,2.335,3.464,10.649,"ANH_220","PntFijo",1
"111","_A_N_H___2_2_0___A___P_1_","Simpson diversity",3,5,2.407,3,9.718,"ANH_220","PntFijo",1
"112","_A_N_H___2_2_0___A___P_2_","Species richness",10,12.54,3.338,10.357,28.087,"ANH_220","PntFijo",1
"113","_A_N_H___2_2_0___A___P_2_","Shannon diversity",8.683,11.969,2.376,8.683,16.625,"ANH_220","PntFijo",1
"114","_A_N_H___2_2_0___A___P_2_","Simpson diversity",7.737,11.667,2.504,7.737,16.574,"ANH_220","PntFijo",1
"115","_A_N_H___2_2_0___A___P_3_","Species richness",13,24.855,12.745,15.127,79.058,"ANH_220","PntFijo",1
"116","_A_N_H___2_2_0___A___P_3_","Shannon diversity",9.341,14.02,3.563,9.341,21.003,"ANH_220","PntFijo",1
"117","_A_N_H___2_2_0___A___P_3_","Simpson diversity",6.914,8.611,2.63,6.914,13.766,"ANH_220","PntFijo",1
"118","_A_N_H___2_2_1___A___P_1_","Species richness",14,33.44,19.4,17.811,113.155,"ANH_221","PntFijo",1
"119","_A_N_H___2_2_1___A___P_1_","Shannon diversity",11.387,21.671,6.372,11.387,34.159,"ANH_221","PntFijo",1
"120","_A_N_H___2_2_1___A___P_1_","Simpson diversity",9.328,14.286,5.488,9.328,25.042,"ANH_221","PntFijo",1
"121","_A_N_H___2_2_1___A___P_2_","Species richness",6,6.611,1.218,6.051,13.31,"ANH_221","PntFijo",1
"122","_A_N_H___2_2_1___A___P_2_","Shannon diversity",5.345,7.028,1.612,5.345,10.187,"ANH_221","PntFijo",1
"123","_A_N_H___2_2_1___A___P_2_","Simpson diversity",4.8,7.333,1.869,4.8,10.997,"ANH_221","PntFijo",1
"124","_A_N_H___2_2_1___A___P_3_","Species richness",5,9.091,6.568,5.447,42.399,"ANH_221","PntFijo",1
"125","_A_N_H___2_2_1___A___P_3_","Shannon diversity",3.649,5.498,2.2,3.649,9.81,"ANH_221","PntFijo",1
"126","_A_N_H___2_2_1___A___P_3_","Simpson diversity",2.814,3.438,2.151,2.814,7.653,"ANH_221","PntFijo",1
"127","_A_N_H___2_2_2___A___P_1_","Species richness",7,7.479,1.276,7.028,15.149,"ANH_222","PntFijo",1
"128","_A_N_H___2_2_2___A___P_1_","Shannon diversity",5.954,6.912,1.088,5.954,9.044,"ANH_222","PntFijo",1
"129","_A_N_H___2_2_2___A___P_1_","Simpson diversity",5.143,6.273,1.359,5.143,8.937,"ANH_222","PntFijo",1
"130","_A_N_H___2_2_2___A___P_2_","Species richness",15,24.827,8.769,17.193,59.04,"ANH_222","PntFijo",1
"131","_A_N_H___2_2_2___A___P_2_","Shannon diversity",9.898,14.766,3.664,9.898,21.947,"ANH_222","PntFijo",1
"132","_A_N_H___2_2_2___A___P_2_","Simpson diversity",6.8,8.25,2.223,6.8,12.608,"ANH_222","PntFijo",1
"133","_A_N_H___2_2_2___A___P_3_","Species richness",8,10.462,3.247,8.344,25.609,"ANH_222","PntFijo",1
"134","_A_N_H___2_2_2___A___P_3_","Shannon diversity",7.327,11.327,2.708,7.327,16.634,"ANH_222","PntFijo",1
"135","_A_N_H___2_2_2___A___P_3_","Simpson diversity",6.76,13,2.902,7.312,18.688,"ANH_222","PntFijo",1
"136","_A_N_H___2_2_3___A___P_1_","Species richness",14,21.853,7.978,15.507,54.905,"ANH_223","PntFijo",1
"137","_A_N_H___2_2_3___A___P_1_","Shannon diversity",12.238,19.269,4.69,12.238,28.461,"ANH_223","PntFijo",1
"138","_A_N_H___2_2_3___A___P_1_","Simpson diversity",10.903,18.056,4.354,10.903,26.59,"ANH_223","PntFijo",1
"139","_A_N_H___2_2_3___A___P_2_","Species richness",6,16.714,14.743,7.421,86.784,"ANH_223","PntFijo",1
"140","_A_N_H___2_2_3___A___P_2_","Shannon diversity",5.742,17.62,9.308,5.742,35.864,"ANH_223","PntFijo",1
"141","_A_N_H___2_2_3___A___P_2_","Simpson diversity",5.444,21,6.695,7.879,34.121,"ANH_223","PntFijo",1
"142","_A_N_H___2_2_3___A___P_3_","Species richness",9,14.5,5.979,9.974,40.06,"ANH_223","PntFijo",1
"143","_A_N_H___2_2_3___A___P_3_","Shannon diversity",8.485,16.526,7.115,8.485,30.472,"ANH_223","PntFijo",1
"144","_A_N_H___2_2_3___A___P_3_","Simpson diversity",8,22,6.008,10.225,33.775,"ANH_223","PntFijo",1
"145","_A_N_H___2_2_5___A___P_1_","Species richness",13,17.355,4.663,13.785,37.147,"ANH_225","PntFijo",1
"146","_A_N_H___2_2_5___A___P_1_","Shannon diversity",9.875,13.436,2.448,9.875,18.235,"ANH_225","PntFijo",1
"147","_A_N_H___2_2_5___A___P_1_","Simpson diversity",7.813,10.109,2.37,7.813,14.754,"ANH_225","PntFijo",1
"148","_A_N_H___2_2_5___A___P_2_","Species richness",8,8.486,1.291,8.029,16.247,"ANH_225","PntFijo",1
"149","_A_N_H___2_2_5___A___P_2_","Shannon diversity",6.591,7.382,0.906,6.591,9.158,"ANH_225","PntFijo",1
"150","_A_N_H___2_2_5___A___P_2_","Simpson diversity",5.735,6.632,0.967,5.735,8.527,"ANH_225","PntFijo",1
"151","_A_N_H___2_2_5___A___P_3_","Species richness",8,9.059,1.683,8.117,17.562,"ANH_225","PntFijo",1
"152","_A_N_H___2_2_5___A___P_3_","Shannon diversity",6.518,8.611,1.821,6.518,12.18,"ANH_225","PntFijo",1
"153","_A_N_H___2_2_5___A___P_3_","Simpson diversity",5.255,7.158,1.964,5.255,11.008,"ANH_225","PntFijo",1
"154","_A_N_H___2_2_6___A___P_1_","Species richness",11,14.84,5.095,11.533,38.673,"ANH_226","PntFijo",1
"155","_A_N_H___2_2_6___A___P_1_","Shannon diversity",9.668,13.233,2.367,9.668,17.872,"ANH_226","PntFijo",1
"156","_A_N_H___2_2_6___A___P_1_","Simpson diversity",8.803,13.043,2.458,8.803,17.862,"ANH_226","PntFijo",1
"157","_A_N_H___2_2_6___A___P_2_","Species richness",3,3.8,1.734,3.06,13.615,"ANH_226","PntFijo",1
"158","_A_N_H___2_2_6___A___P_2_","Shannon diversity",2.586,3.699,1.488,2.586,6.614,"ANH_226","PntFijo",1
"159","_A_N_H___2_2_6___A___P_2_","Simpson diversity",2.273,3.333,1.781,2.273,6.825,"ANH_226","PntFijo",1
"160","_A_N_H___2_2_6___A___P_3_","Species richness",4,8.5,5.275,4.727,31.843,"ANH_226","PntFijo",1
"161","_A_N_H___2_2_6___A___P_3_","Shannon diversity",4,12.275,3.735,4.954,19.596,"ANH_226","PntFijo",1
"162","_A_N_H___2_2_6___A___P_3_","Simpson diversity",4,4,1.486,4,6.913,"ANH_226","PntFijo",1
"163","_A_N_H___2_2_7___A___P_1_","Species richness",11,34.139,29.402,14.387,169.065,"ANH_227","PntFijo",1
"164","_A_N_H___2_2_7___A___P_1_","Shannon diversity",9.622,21.259,10.624,9.622,42.081,"ANH_227","PntFijo",1
"165","_A_N_H___2_2_7___A___P_1_","Simpson diversity",8.526,15.3,8.946,8.526,32.834,"ANH_227","PntFijo",1
"166","_A_N_H___2_2_7___A___P_2_","Species richness",11,11.386,0.844,11.029,16.181,"ANH_227","PntFijo",1
"167","_A_N_H___2_2_7___A___P_2_","Shannon diversity",9.441,11.606,1.745,9.441,15.027,"ANH_227","PntFijo",1
"168","_A_N_H___2_2_7___A___P_2_","Simpson diversity",8,10.8,2.2,8,15.113,"ANH_227","PntFijo",1
"169","_A_N_H___2_2_7___A___P_3_","Species richness",12,38.833,20.394,19.144,112.79,"ANH_227","PntFijo",1
"170","_A_N_H___2_2_7___A___P_3_","Shannon diversity",9.248,18.082,6.655,9.248,31.126,"ANH_227","PntFijo",1
"171","_A_N_H___2_2_7___A___P_3_","Simpson diversity",7.385,10.222,3.554,7.385,17.188,"ANH_227","PntFijo",1
"172","_A_N_H___2_2_8___A___P_1_","Species richness",4,4.219,0.659,4.011,8.301,"ANH_228","PntFijo",1
"173","_A_N_H___2_2_8___A___P_1_","Shannon diversity",3.747,4.729,1.567,3.747,7.799,"ANH_228","PntFijo",1
"174","_A_N_H___2_2_8___A___P_1_","Simpson diversity",3.556,5.6,1.72,3.556,8.972,"ANH_228","PntFijo",1
"175","_A_N_H___2_2_8___A___P_2_","Species richness",8,8.63,1.247,8.053,15.475,"ANH_228","PntFijo",1
"176","_A_N_H___2_2_8___A___P_2_","Shannon diversity",7.279,9.27,1.605,7.279,12.416,"ANH_228","PntFijo",1
"177","_A_N_H___2_2_8___A___P_2_","Simpson diversity",6.75,10.2,1.695,6.879,13.521,"ANH_228","PntFijo",1
"178","_A_N_H___2_2_8___A___P_3_","Species richness",14,37.888,30.341,17.499,177.095,"ANH_228","PntFijo",1
"179","_A_N_H___2_2_8___A___P_3_","Shannon diversity",10.346,15.391,3.706,10.346,22.654,"ANH_228","PntFijo",1
"180","_A_N_H___2_2_8___A___P_3_","Simpson diversity",8.333,10.263,2.151,8.333,14.479,"ANH_228","PntFijo",1
"181","_A_N_H___2_2_9___A___P_1_","Species richness",21,27.667,5.816,22.526,50.125,"ANH_229","PntFijo",1
"182","_A_N_H___2_2_9___A___P_1_","Shannon diversity",10.012,12.109,1.777,10.012,15.592,"ANH_229","PntFijo",1
"183","_A_N_H___2_2_9___A___P_1_","Simpson diversity",5.853,6.231,1.041,5.853,8.272,"ANH_229","PntFijo",1
"184","_A_N_H___2_2_9___A___P_2_","Species richness",6,8.062,3.14,6.241,23.645,"ANH_229","PntFijo",1
"185","_A_N_H___2_2_9___A___P_2_","Shannon diversity",4.871,6.922,2.363,4.871,11.552,"ANH_229","PntFijo",1
"186","_A_N_H___2_2_9___A___P_2_","Simpson diversity",4,5.5,2.201,4,9.814,"ANH_229","PntFijo",1
"187","_A_N_H___2_2_9___A___P_3_","Species richness",9,17.308,9.425,10.397,58.395,"ANH_229","PntFijo",1
"188","_A_N_H___2_2_9___A___P_3_","Shannon diversity",8.151,16.359,7.165,8.151,30.402,"ANH_229","PntFijo",1
"189","_A_N_H___2_2_9___A___P_3_","Simpson diversity",7.348,15.6,7.583,7.348,30.463,"ANH_229","PntFijo",1
"190","_A_N_H___2_3_0___A___P_1_","Species richness",10,11.9,2.532,10.262,23.769,"ANH_230","PntFijo",1
"191","_A_N_H___2_3_0___A___P_1_","Shannon diversity",8.596,11.845,2.222,8.596,16.2,"ANH_230","PntFijo",1
"192","_A_N_H___2_3_0___A___P_1_","Simpson diversity",7.407,11.176,2.498,7.407,16.073,"ANH_230","PntFijo",1
"193","_A_N_H___2_3_0___A___P_2_","Species richness",13,32.286,19.25,16.78,111.392,"ANH_230","PntFijo",1
"194","_A_N_H___2_3_0___A___P_2_","Shannon diversity",10.723,22.473,10.587,10.723,43.222,"ANH_230","PntFijo",1
"195","_A_N_H___2_3_0___A___P_2_","Simpson diversity",8.647,14,6.147,8.647,26.048,"ANH_230","PntFijo",1
"196","_A_N_H___2_3_0___A___P_3_","Species richness",15,20.927,5.898,16.166,45.13,"ANH_230","PntFijo",1
"197","_A_N_H___2_3_0___A___P_3_","Shannon diversity",12.47,18.089,3.29,12.47,24.538,"ANH_230","PntFijo",1
"198","_A_N_H___2_3_0___A___P_3_","Simpson diversity",10.56,15.5,2.959,10.56,21.299,"ANH_230","PntFijo",1
"199","_A_N_H___2_3_2___A___P_1_","Species richness",13,24.855,12.745,15.127,79.058,"ANH_232","PntFijo",1
"200","_A_N_H___2_3_2___A___P_1_","Shannon diversity",9.118,13.687,3.873,9.118,21.278,"ANH_232","PntFijo",1
"201","_A_N_H___2_3_2___A___P_1_","Simpson diversity",6.45,7.881,2.955,6.45,13.673,"ANH_232","PntFijo",1
"202","_A_N_H___2_3_2___A___P_2_","Species richness",11,41.769,38.091,15.652,214.533,"ANH_232","PntFijo",1
"203","_A_N_H___2_3_2___A___P_2_","Shannon diversity",6.326,11.831,5.576,6.326,22.76,"ANH_232","PntFijo",1
"204","_A_N_H___2_3_2___A___P_2_","Simpson diversity",3.93,4.452,2.354,3.93,9.065,"ANH_232","PntFijo",1
"205","_A_N_H___2_3_2___A___P_3_","Species richness",6,13.2,10.53,6.885,64.574,"ANH_232","PntFijo",1
"206","_A_N_H___2_3_2___A___P_3_","Shannon diversity",5,9.479,5.002,5,19.283,"ANH_232","PntFijo",1
"207","_A_N_H___2_3_2___A___P_3_","Simpson diversity",4.167,6.429,4.593,4.167,15.43,"ANH_232","PntFijo",1
"208","_A_N_H___2_3_3___A___P_1_","Species richness",15,46.2,38.618,19.718,221.346,"ANH_233","PntFijo",1
"209","_A_N_H___2_3_3___A___P_1_","Shannon diversity",10.795,17.106,4.335,10.795,25.603,"ANH_233","PntFijo",1
"210","_A_N_H___2_3_3___A___P_1_","Simpson diversity",8.247,10.13,2.981,8.247,15.973,"ANH_233","PntFijo",1
"211","_A_N_H___2_3_3___A___P_2_","Species richness",7,10.636,4.845,7.502,33.34,"ANH_233","PntFijo",1
"212","_A_N_H___2_3_3___A___P_2_","Shannon diversity",6.336,10.619,4.148,6.336,18.748,"ANH_233","PntFijo",1
"213","_A_N_H___2_3_3___A___P_2_","Simpson diversity",5.762,11,5.096,5.762,20.987,"ANH_233","PntFijo",1
"214","_A_N_H___2_3_3___A___P_3_","Species richness",4,4.933,2.036,4.07,16.486,"ANH_233","PntFijo",1
"215","_A_N_H___2_3_3___A___P_3_","Shannon diversity",2.773,3.248,0.617,2.773,4.458,"ANH_233","PntFijo",1
"216","_A_N_H___2_3_3___A___P_3_","Simpson diversity",2.273,2.5,0.582,2.273,3.641,"ANH_233","PntFijo",1
"217","_A_N_H___2_3_5___A___P_1_","Species richness",8,8.633,1.253,8.053,15.508,"ANH_235","PntFijo",1
