"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","A","Species richness",70,79.561,6.695,72.772,102.973,41,501,70,0.973,14,10,4,2,10,5,3,1,6,1
"2","A","Shannon diversity",45.855,49.402,1.905,45.855,53.136,41,501,70,0.973,14,10,4,2,10,5,3,1,6,1
"3","A","Simpson diversity",34.953,36.61,1.51,34.953,39.568,41,501,70,0.973,14,10,4,2,10,5,3,1,6,1
