"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Caracterizacion","Species richness",115,148.166,12.913,130.882,184.26,11,302,115,0.8647,46,29,13,6,7,3,7,3,1,0
"2","Caracterizacion","Shannon diversity",88.72,112.314,5.002,102.51,122.118,11,302,115,0.8647,46,29,13,6,7,3,7,3,1,0
"3","Caracterizacion","Simpson diversity",71.589,85.11,4.328,76.627,93.592,11,302,115,0.8647,46,29,13,6,7,3,7,3,1,0
"4","Kale","Species richness",182,215.926,13.935,197.648,255.557,32,1087,182,0.9637,41,24,21,12,11,14,8,11,7,2
"5","Kale","Shannon diversity",122.748,134.737,3.231,128.404,141.07,32,1087,182,0.9637,41,24,21,12,11,14,8,11,7,2
"6","Kale","Simpson diversity",94.761,100.505,3.124,94.761,106.628,32,1087,182,0.9637,41,24,21,12,11,14,8,11,7,2
"7","Platero","Species richness",141,201.312,23.424,169.93,266.736,22,688,141,0.9313,49,19,14,9,6,5,9,2,5,0
"8","Platero","Shannon diversity",90.081,103.294,3.702,96.038,110.55,22,688,141,0.9313,49,19,14,9,6,5,9,2,5,0
"9","Platero","Simpson diversity",68.402,72.441,2.344,68.402,77.035,22,688,141,0.9313,49,19,14,9,6,5,9,2,5,0
