"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","A","Species richness",38,41,4.61,38.347,63.965,25952,38,0.9999
"2","A","Shannon diversity",9.995,10.003,0.082,9.995,10.164,25952,38,0.9999
"3","A","Simpson diversity",5.571,5.572,0.056,5.571,5.682,25952,38,0.9999
