"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"110","_A_N_H___2_1_8___A___P_1_","Shannon diversity",2,2.189,0.199,2,2.579,"ANH_218","PntFijo",NA
"111","_A_N_H___2_1_8___A___P_1_","Simpson diversity",2,2.5,0.412,2,3.307,"ANH_218","PntFijo",NA
"112","_A_N_H___2_1_8___A___P_2_","Species richness",11,17.055,7.329,11.941,49.96,"ANH_218","PntFijo",NA
"113","_A_N_H___2_1_8___A___P_2_","Shannon diversity",7.997,10.574,1.999,7.997,14.491,"ANH_218","PntFijo",NA
"114","_A_N_H___2_1_8___A___P_2_","Simpson diversity",6.4,7.75,1.576,6.4,10.839,"ANH_218","PntFijo",NA
"115","_A_N_H___2_1_8___A___P_3_","Species richness",1,1,0.312,1,2.549,"ANH_218","PntFijo",NA
"116","_A_N_H___2_1_8___A___P_3_","Shannon diversity",1,0,0,1,0,"ANH_218","PntFijo",NA
"117","_A_N_H___2_1_8___A___P_3_","Simpson diversity",1,1,0,1,1,"ANH_218","PntFijo",NA
"118","_A_N_H___2_2_0___A___P_1_","Species richness",4,6.5,3.655,4.307,24.328,"ANH_220","PntFijo",NA
"119","_A_N_H___2_2_0___A___P_1_","Shannon diversity",3.464,6.072,1.835,3.464,9.67,"ANH_220","PntFijo",NA
"120","_A_N_H___2_2_0___A___P_1_","Simpson diversity",3,5,2.385,3,9.674,"ANH_220","PntFijo",NA
"121","_A_N_H___2_2_0___A___P_2_","Species richness",10,12.54,3.338,10.357,28.087,"ANH_220","PntFijo",NA
"122","_A_N_H___2_2_0___A___P_2_","Shannon diversity",8.683,11.969,2.572,8.683,17.011,"ANH_220","PntFijo",NA
"123","_A_N_H___2_2_0___A___P_2_","Simpson diversity",7.737,11.667,2.402,7.737,16.375,"ANH_220","PntFijo",NA
"124","_A_N_H___2_2_0___A___P_3_","Species richness",13,24.855,12.745,15.127,79.058,"ANH_220","PntFijo",NA
"125","_A_N_H___2_2_0___A___P_3_","Shannon diversity",9.341,14.02,3.632,9.341,21.139,"ANH_220","PntFijo",NA
"126","_A_N_H___2_2_0___A___P_3_","Simpson diversity",6.914,8.611,2.641,6.914,13.787,"ANH_220","PntFijo",NA
"127","_A_N_H___2_2_1___A___P_1_","Species richness",14,33.44,19.4,17.811,113.155,"ANH_221","PntFijo",NA
"128","_A_N_H___2_2_1___A___P_1_","Shannon diversity",11.387,21.671,7.113,11.387,35.612,"ANH_221","PntFijo",NA
"129","_A_N_H___2_2_1___A___P_1_","Simpson diversity",9.328,14.286,4.899,9.328,23.887,"ANH_221","PntFijo",NA
"130","_A_N_H___2_2_1___A___P_2_","Species richness",6,6.611,1.218,6.051,13.31,"ANH_221","PntFijo",NA
"131","_A_N_H___2_2_1___A___P_2_","Shannon diversity",5.345,7.028,1.787,5.345,10.529,"ANH_221","PntFijo",NA
