"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Platero","Species richness",118,152.297,16.435,132.069,201.61,1423,118,0.9782
"2","Platero","Shannon diversity",51.336,54.382,1.766,51.336,57.844,1423,118,0.9782
"3","Platero","Simpson diversity",30.171,30.803,1.465,30.171,33.674,1423,118,0.9782
"4","Kale","Species richness",142,158.893,8.664,148.552,185.556,2508,142,0.9896
"5","Kale","Shannon diversity",56.623,58.591,1.319,56.623,61.175,2508,142,0.9896
"6","Kale","Simpson diversity",31.799,32.194,1.305,31.799,34.752,2508,142,0.9896
"7","Caracterizacion","Species richness",89,134.273,21.552,107.669,198.787,443,89,0.9256
"8","Caracterizacion","Shannon diversity",49.757,58.53,3.334,51.996,65.064,443,89,0.9256
"9","Caracterizacion","Simpson diversity",32.801,35.344,2.796,32.801,40.823,443,89,0.9256
