"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"49","ANH_302_D","Species richness",16,18.987,4.529,16.351,41.423,"ANH_302","Ar_At",1.63888888888889
"50","ANH_302_D","Shannon diversity",10.576,11.037,0.56,10.576,12.136,"ANH_302","Ar_At",1.63888888888889
"51","ANH_302_D","Simpson diversity",8.818,9.136,0.583,8.818,10.279,"ANH_302","Ar_At",1.63888888888889
"52","ANH_303_D","Species richness",16,25.947,10.206,17.887,68.426,"ANH_303","Ar_At",0.833333333333333
"53","ANH_303_D","Shannon diversity",8.87,9.489,0.737,8.87,10.934,"ANH_303","Ar_At",0.833333333333333
"54","ANH_303_D","Simpson diversity",6.99,7.222,0.533,6.99,8.267,"ANH_303","Ar_At",0.833333333333333
"55","ANH_304_D","Species richness",20,21.495,2.285,20.174,32.852,"ANH_304","Ar_At",0.833333333333333
"56","ANH_304_D","Shannon diversity",5.678,5.875,0.532,5.678,6.918,"ANH_304","Ar_At",0.833333333333333
"57","ANH_304_D","Simpson diversity",2.848,2.864,0.247,2.848,3.348,"ANH_304","Ar_At",0.833333333333333
"58","ANH_305_D","Species richness",15,15.249,0.726,15.013,19.716,"ANH_305","Ar_At",1.54166666666667
"59","ANH_305_D","Shannon diversity",9.495,9.852,0.605,9.495,11.038,"ANH_305","Ar_At",1.54166666666667
"60","ANH_305_D","Simpson diversity",6.824,7.026,0.718,6.824,8.434,"ANH_305","Ar_At",1.54166666666667
"61","ANH_32_D","Species richness",15,46.884,39.456,19.822,225.812,"ANH_32","Ar_At",1
"62","ANH_32_D","Shannon diversity",3.182,3.402,0.303,3.182,3.995,"ANH_32","Ar_At",1
"63","ANH_32_D","Simpson diversity",1.977,1.984,0.118,1.977,2.215,"ANH_32","Ar_At",1
"64","ANH_33_D","Species richness",5,5.977,2.153,5.072,18.23,"ANH_33","Ar_At",0.333333333333333
"65","ANH_33_D","Shannon diversity",3.303,3.527,0.31,3.303,4.136,"ANH_33","Ar_At",0.333333333333333
"66","ANH_33_D","Simpson diversity",2.898,3.032,0.327,2.898,3.674,"ANH_33","Ar_At",0.333333333333333
"67","ANH_34_D","Species richness",8,15.877,11.488,8.972,71.858,"ANH_34","Ar_At",0.583333333333333
"68","ANH_34_D","Shannon diversity",2.897,3.254,0.609,2.897,4.447,"ANH_34","Ar_At",0.583333333333333
"69","ANH_34_D","Simpson diversity",1.909,1.937,0.276,1.909,2.478,"ANH_34","Ar_At",0.583333333333333
"70","ANH_35_D","Species richness",16,17.587,2.147,16.215,27.717,"ANH_35","Ar_At",0.791666666666667
"71","ANH_35_D","Shannon diversity",6.702,7.22,0.811,6.702,8.809,"ANH_35","Ar_At",0.791666666666667
"72","ANH_35_D","Simpson diversity",3.985,4.083,0.512,3.985,5.087,"ANH_35","Ar_At",0.791666666666667
"73","ANH_37_D","Species richness",20,40.925,17.321,25.079,106.214,"ANH_37","Ar_At",0.638888888888889
"74","ANH_37_D","Shannon diversity",8.304,8.862,0.633,8.304,10.104,"ANH_37","Ar_At",0.638888888888889
"75","ANH_37_D","Simpson diversity",6.073,6.186,0.433,6.073,7.035,"ANH_37","Ar_At",0.638888888888889
"76","ANH_39_D","Species richness",14,15.982,2.626,14.276,28.255,"ANH_39","Ar_At",1.70277777777778
