"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","A","Species richness",71,82.951,8.403,74.451,112.392,41,544,71,0.975,14,8,5,2,7,7,2,2,6,4
"2","A","Shannon diversity",47.059,50.496,1.703,47.158,53.835,41,544,71,0.975,14,8,5,2,7,7,2,2,6,4
"3","A","Simpson diversity",36.365,37.974,1.551,36.365,41.013,41,544,71,0.975,14,8,5,2,7,7,2,2,6,4
