"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Caracterizacion","Species richness",39,44.868,4.397,40.586,60.712,6,87,39,0.8909,13,12,8,5,0,1,0,0,0,0
"2","Caracterizacion","Shannon diversity",34.103,42.097,2.976,36.263,47.93,6,87,39,0.8909,13,12,8,5,0,1,0,0,0,0
"3","Caracterizacion","Simpson diversity",30.398,38.654,2.765,33.236,44.073,6,87,39,0.8909,13,12,8,5,0,1,0,0,0,0
"4","Kale","Species richness",60,78.824,11.186,66.406,115.309,17,199,60,0.9054,20,10,10,5,4,3,2,0,4,1
"5","Kale","Shannon diversity",45.251,54.818,3.254,48.441,61.196,17,199,60,0.9054,20,10,10,5,4,3,2,0,4,1
"6","Kale","Simpson diversity",36.634,42.104,3.015,36.634,48.013,17,199,60,0.9054,20,10,10,5,4,3,2,0,4,1
"7","Platero","Species richness",63,79.019,9.2,68.626,108.614,18,255,63,0.9232,21,13,2,8,3,3,2,3,1,2
"8","Platero","Shannon diversity",43.015,49.81,2.62,44.675,54.945,18,255,63,0.9232,21,13,2,8,3,3,2,3,1,2
"9","Platero","Simpson diversity",32.924,35.62,1.907,32.924,39.358,18,255,63,0.9232,21,13,2,8,3,3,2,3,1,2
