"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobCopr","samplEff.1"
"11","ANH_138","Shannon diversity",3.113,3.391,0.463,3.113,4.298,2023.0996943,4599.36726538,5937.17323501,0,0,78.6478687443,4954.44724907,6147.00390552,2270.74147776,2270.74147776,7190.65001517,5786.90125696,1054.5816454,"Platero","Bosque Ripario",0.888888888888889
"12","ANH_138","Simpson diversity",2.674,2.948,0.543,2.674,4.013,2023.0996943,4599.36726538,5937.17323501,0,0,78.6478687443,4954.44724907,6147.00390552,2270.74147776,2270.74147776,7190.65001517,5786.90125696,1054.5816454,"Platero","Bosque Ripario",0.888888888888889
"13","ANH_112","Species richness",2,2.5,1.107,2.037,8.808,2947.09730655,5775.1310261,32.3766510733,0,0,61.3915848758,1400.95931847,1316.71792944,6468.68738409,6468.68738409,770.028384384,899.641733784,1372.13229726,"Kale","Bosque Ripario",0.888888888888889
"14","ANH_112","Shannon diversity",2,3.375,1.075,2,5.482,2947.09730655,5775.1310261,32.3766510733,0,0,61.3915848758,1400.95931847,1316.71792944,6468.68738409,6468.68738409,770.028384384,899.641733784,1372.13229726,"Kale","Bosque Ripario",0.888888888888889
"15","ANH_112","Simpson diversity",2,2,0.459,2,2.9,2947.09730655,5775.1310261,32.3766510733,0,0,61.3915848758,1400.95931847,1316.71792944,6468.68738409,6468.68738409,770.028384384,899.641733784,1372.13229726,"Kale","Bosque Ripario",0.888888888888889
"16","ANH_144","Species richness",1,1,0.312,1,2.549,2219.12042092,2847.89452658,8054.19517242,552.566404312,0,32.9593032451,5274.33862912,7201.43962949,676.420851186,676.420851186,8871.0935591,6429.16526773,3332.19291415,"Platero","Herbazal",0.888888888888889
"17","ANH_144","Shannon diversity",1,0,0,1,0,2219.12042092,2847.89452658,8054.19517242,552.566404312,0,32.9593032451,5274.33862912,7201.43962949,676.420851186,676.420851186,8871.0935591,6429.16526773,3332.19291415,"Platero","Herbazal",0.888888888888889
"18","ANH_144","Simpson diversity",1,1,0,1,1,2219.12042092,2847.89452658,8054.19517242,552.566404312,0,32.9593032451,5274.33862912,7201.43962949,676.420851186,676.420851186,8871.0935591,6429.16526773,3332.19291415,"Platero","Herbazal",0.888888888888889
"19","ANH_147","Species richness",3,3,0.414,3,4.134,8302.58243891,3617.92239452,5734.18772127,563.299829417,0,84.6054235413,3692.18219991,229.189819958,3851.79656364,4048.94849176,3383.03377986,887.019885277,4174.37764141,"Platero","Herbazal",1
"20","ANH_147","Shannon diversity",2.951,3.38,0.386,2.951,4.137,8302.58243891,3617.92239452,5734.18772127,563.299829417,0,84.6054235413,3692.18219991,229.189819958,3851.79656364,4048.94849176,3383.03377986,887.019885277,4174.37764141,"Platero","Herbazal",1
"21","ANH_147","Simpson diversity",2.909,4,0.694,2.909,5.36,8302.58243891,3617.92239452,5734.18772127,563.299829417,0,84.6054235413,3692.18219991,229.189819958,3851.79656364,4048.94849176,3383.03377986,887.019885277,4174.37764141,"Platero","Herbazal",1
"22","ANH_120","Species richness",1,1,0.08,1,1.165,5362.30896689,4443.04154536,3014.80857825,0,0,0.598963687928,4182.07934311,351.960456553,98.4295645032,98.4295645032,7708.02808744,4174.6220021,3354.78179208,"Kale","Herbazal",0.888888888888889
"23","ANH_120","Shannon diversity",1,1,0,1,1,5362.30896689,4443.04154536,3014.80857825,0,0,0.598963687928,4182.07934311,351.960456553,98.4295645032,98.4295645032,7708.02808744,4174.6220021,3354.78179208,"Kale","Herbazal",0.888888888888889
"24","ANH_120","Simpson diversity",1,1,0,1,1,5362.30896689,4443.04154536,3014.80857825,0,0,0.598963687928,4182.07934311,351.960456553,98.4295645032,98.4295645032,7708.02808744,4174.6220021,3354.78179208,"Kale","Herbazal",0.888888888888889
"25","ANH_368","Species richness",1,1,0.312,1,2.549,2729.85095313,5689.23419082,93.4324920071,0,0,61.3915848758,1575.3478284,1428.21372064,6208.33777501,6208.33777501,1141.52136153,1274.37570273,1427.07644303,"Kale","Bosque Ripario",0.888888888888889
"26","ANH_368","Shannon diversity",1,0,0,1,0,2729.85095313,5689.23419082,93.4324920071,0,0,61.3915848758,1575.3478284,1428.21372064,6208.33777501,6208.33777501,1141.52136153,1274.37570273,1427.07644303,"Kale","Bosque Ripario",0.888888888888889
"27","ANH_368","Simpson diversity",1,1,0,1,1,2729.85095313,5689.23419082,93.4324920071,0,0,61.3915848758,1575.3478284,1428.21372064,6208.33777501,6208.33777501,1141.52136153,1274.37570273,1427.07644303,"Kale","Bosque Ripario",0.888888888888889
"28","ANH_391","Species richness",2,2.333,0.943,2.018,8.09,15401.0365961,4797.31409519,1795.80812033,7.07870015647,7.07870015647,14.3116499417,1203.41754109,1805.95960498,1452.30039472,2802.29667839,3865.82877521,426.430359367,2799.5910993,"Caracterizacion","Pastos",0.888888888888889
"29","ANH_391","Shannon diversity",1.89,2.52,1.909,1.89,6.261,15401.0365961,4797.31409519,1795.80812033,7.07870015647,7.07870015647,14.3116499417,1203.41754109,1805.95960498,1452.30039472,2802.29667839,3865.82877521,426.430359367,2799.5910993,"Caracterizacion","Pastos",0.888888888888889
"30","ANH_391","Simpson diversity",1.8,3,0.874,1.8,4.713,15401.0365961,4797.31409519,1795.80812033,7.07870015647,7.07870015647,14.3116499417,1203.41754109,1805.95960498,1452.30039472,2802.29667839,3865.82877521,426.430359367,2799.5910993,"Caracterizacion","Pastos",0.888888888888889
"31","ANH_122","Species richness",1,1,0.312,1,2.549,5508.85993172,5223.03619326,3220.5541173,42.0180171478,40.4228423569,39.2756311824,5587.99149113,1601.58611581,2211.41729257,2211.41729257,9299.99579805,5098.02554281,3867.20115825,"Kale","Herbazal",0.888888888888889
"32","ANH_122","Shannon diversity",1,0,0,1,0,5508.85993172,5223.03619326,3220.5541173,42.0180171478,40.4228423569,39.2756311824,5587.99149113,1601.58611581,2211.41729257,2211.41729257,9299.99579805,5098.02554281,3867.20115825,"Kale","Herbazal",0.888888888888889
"33","ANH_122","Simpson diversity",1,1,0,1,1,5508.85993172,5223.03619326,3220.5541173,42.0180171478,40.4228423569,39.2756311824,5587.99149113,1601.58611581,2211.41729257,2211.41729257,9299.99579805,5098.02554281,3867.20115825,"Kale","Herbazal",0.888888888888889
"34","ANH_372","Species richness",1,1,0.284,1,1.799,4182.6531319,7045.3580222,69.9209283099,0,0,61.3915848758,124.312192215,60.8706352681,7173.7878619,7173.7878619,496.261135561,608.108601314,107.046376678,"Kale","Bosque Ripario",0.888888888888889
"35","ANH_372","Shannon diversity",1,1,0,1,1,4182.6531319,7045.3580222,69.9209283099,0,0,61.3915848758,124.312192215,60.8706352681,7173.7878619,7173.7878619,496.261135561,608.108601314,107.046376678,"Kale","Bosque Ripario",0.888888888888889
"36","ANH_372","Simpson diversity",1,1,0,1,1,4182.6531319,7045.3580222,69.9209283099,0,0,61.3915848758,124.312192215,60.8706352681,7173.7878619,7173.7878619,496.261135561,608.108601314,107.046376678,"Kale","Bosque Ripario",0.888888888888889
"37","ANH_117","Species richness",2,2.5,1.107,2.037,8.808,606.06933313,11028.6308784,774.261904227,0,0,55.5231894305,1298.49588441,2271.08154435,7272.83963289,7272.83963289,4572.68864243,8983.97611953,47.5385945421,"Kale","Bosque Ripario",0.555555555555556
"38","ANH_117","Shannon diversity",2,3.375,1.136,2,5.601,606.06933313,11028.6308784,774.261904227,0,0,55.5231894305,1298.49588441,2271.08154435,7272.83963289,7272.83963289,4572.68864243,8983.97611953,47.5385945421,"Kale","Bosque Ripario",0.555555555555556
"39","ANH_117","Simpson diversity",2,2,0.466,2,2.913,606.06933313,11028.6308784,774.261904227,0,0,55.5231894305,1298.49588441,2271.08154435,7272.83963289,7272.83963289,4572.68864243,8983.97611953,47.5385945421,"Kale","Bosque Ripario",0.555555555555556
"40","ANH_125","Species richness",2,2,0.461,2,3.671,1213.52641236,9033.35868172,2173.45753099,0,0,49.5349354553,3554.85103451,503.982787208,5774.91808584,6461.00685769,7691.88442548,5849.38150085,3144.69963347,"Kale","Bosque Ripario",0.888888888888889
"41","ANH_125","Shannon diversity",1.755,2.031,0.504,1.755,3.019,1213.52641236,9033.35868172,2173.45753099,0,0,49.5349354553,3554.85103451,503.982787208,5774.91808584,6461.00685769,7691.88442548,5849.38150085,3144.69963347,"Kale","Bosque Ripario",0.888888888888889
