"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Platero","Species richness",37,42.995,6.475,38.07,70.595,1136,37,0.9947
"2","Platero","Shannon diversity",16.35,16.675,0.533,16.35,17.72,1136,37,0.9947
"3","Platero","Simpson diversity",11.292,11.395,0.429,11.292,12.237,1136,37,0.9947
"4","Caracterizacion","Species richness",33,35.49,2.948,33.398,48.593,249,33,0.9801
"5","Caracterizacion","Shannon diversity",20.7,22.316,1.359,20.7,24.979,249,33,0.9801
"6","Caracterizacion","Simpson diversity",15.313,16.251,1.238,15.313,18.676,249,33,0.9801
"7","Kale","Species richness",17,41.33,30.895,20.564,183.067,144,17,0.9515
"8","Kale","Shannon diversity",9.589,10.821,1.157,9.589,13.088,144,17,0.9515
"9","Kale","Simpson diversity",7.674,8.05,0.675,7.674,9.373,144,17,0.9515
