"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Temp","OxgD","COrgT","FDisp","TSolidDis","Nitratos","Silicatos","GrasAceit","SAAM","Alcalinid","Log_Cond","sed_Nitrog","sed_p_limo","sed_fosforo","sed_Sodio","sed_hierro","sed_Magnes","Cantos.rodados","Grava","Vrip","CDosel","ProfProm","Ancho","ProfCapFot","Plataf","Red.Hidrica","CuerpAgua","samplEff.1"
"78","ANH_304","Simpson diversity",4.195,4.249,0.447,4.195,5.125,3122.44781767,5623.4164489,42.4794732888,0,0,61.3915848758,1551.02116398,1450.59975733,6680.31596503,6680.31596503,220.292308639,470.582704293,1563.70259172,27.9,7.57,0,0,0,0,0,0,0,0,1.20411998265592,0,0,0,0,0,0,0,0.1,2,2,0.95,4,0.95,"Platero","LA MORENA-TRECE","Quebrada",0.543478260869565
"79","ANH_305","Species richness",22,23.494,2.283,22.174,34.84,4359.37293076,7260.08860766,38.9116684692,0,0,99.7831160149,151.782273909,106.107248646,7199.41658319,7199.41658319,548.300690569,675.084642507,108.649067058,27.82,5.52,18.32,1.075,16,2.697,0.568,1.48,0.076,22.989,1.32221929473392,0,0,0,0,0,0,0.75,0.05,2,2,1.3,8.5,1.3,"Platero","LA MORENA-TRECE","Quebrada",0.804347826086957
"80","ANH_305","Shannon diversity",12.153,12.791,0.86,12.153,14.476,4359.37293076,7260.08860766,38.9116684692,0,0,99.7831160149,151.782273909,106.107248646,7199.41658319,7199.41658319,548.300690569,675.084642507,108.649067058,27.82,5.52,18.32,1.075,16,2.697,0.568,1.48,0.076,22.989,1.32221929473392,0,0,0,0,0,0,0.75,0.05,2,2,1.3,8.5,1.3,"Platero","LA MORENA-TRECE","Quebrada",0.804347826086957
"81","ANH_305","Simpson diversity",7.679,7.902,0.844,7.679,9.556,4359.37293076,7260.08860766,38.9116684692,0,0,99.7831160149,151.782273909,106.107248646,7199.41658319,7199.41658319,548.300690569,675.084642507,108.649067058,27.82,5.52,18.32,1.075,16,2.697,0.568,1.48,0.076,22.989,1.32221929473392,0,0,0,0,0,0,0.75,0.05,2,2,1.3,8.5,1.3,"Platero","LA MORENA-TRECE","Quebrada",0.804347826086957
"82","ANH_295","Species richness",9,12.905,5.175,9.543,37.097,0,2227.97450811,1109.19334985,591.336630136,0,205.75749798,425.918176733,2413.46986807,3346.58905396,3349.64063156,1608.44199756,1168.35642231,2506.52849865,30.28,1.59,30.58,0.305,32,2.2344,0.2065,1.68,0.062,51.974,1.63346845557959,0.2541,14,0.00158,32.29,0.5,212.2,0,0,2,4,2.5,0,1.08,"Platero","MONTECRISTO-YARIRI","Ciénaga",0.173913043478261
"83","ANH_295","Shannon diversity",3.993,4.694,1.034,3.993,6.722,0,2227.97450811,1109.19334985,591.336630136,0,205.75749798,425.918176733,2413.46986807,3346.58905396,3349.64063156,1608.44199756,1168.35642231,2506.52849865,30.28,1.59,30.58,0.305,32,2.2344,0.2065,1.68,0.062,51.974,1.63346845557959,0.2541,14,0.00158,32.29,0.5,212.2,0,0,2,4,2.5,0,1.08,"Platero","MONTECRISTO-YARIRI","Ciénaga",0.173913043478261
"84","ANH_295","Simpson diversity",2.443,2.532,0.639,2.443,3.786,0,2227.97450811,1109.19334985,591.336630136,0,205.75749798,425.918176733,2413.46986807,3346.58905396,3349.64063156,1608.44199756,1168.35642231,2506.52849865,30.28,1.59,30.58,0.305,32,2.2344,0.2065,1.68,0.062,51.974,1.63346845557959,0.2541,14,0.00158,32.29,0.5,212.2,0,0,2,4,2.5,0,1.08,"Platero","MONTECRISTO-YARIRI","Ciénaga",0.173913043478261
"85","ANH_300","Species richness",12,16.445,7.11,12.489,52.445,7.15292948776,1294.11642433,4629.26781306,735.049336463,0,33.3555711152,1639.10260428,5892.36849676,4313.84697995,4680.6328129,2813.11726247,2445.06325006,1414.9425308,29.09,0.88,19.255,0.335,36,2.2502,0.2075,1.74,0.068,47.976,1.57978359661681,0,0,0,0,0,0,0,0,4,4,0.6,0,0.6,"Platero","MONTECRISTO-YARIRI","Ciénaga",0.521739130434783
"86","ANH_300","Shannon diversity",6.8,7.516,0.957,6.8,9.393,7.15292948776,1294.11642433,4629.26781306,735.049336463,0,33.3555711152,1639.10260428,5892.36849676,4313.84697995,4680.6328129,2813.11726247,2445.06325006,1414.9425308,29.09,0.88,19.255,0.335,36,2.2502,0.2075,1.74,0.068,47.976,1.57978359661681,0,0,0,0,0,0,0,0,4,4,0.6,0,0.6,"Platero","MONTECRISTO-YARIRI","Ciénaga",0.521739130434783
"87","ANH_300","Simpson diversity",4.593,4.806,0.841,4.593,6.454,7.15292948776,1294.11642433,4629.26781306,735.049336463,0,33.3555711152,1639.10260428,5892.36849676,4313.84697995,4680.6328129,2813.11726247,2445.06325006,1414.9425308,29.09,0.88,19.255,0.335,36,2.2502,0.2075,1.74,0.068,47.976,1.57978359661681,0,0,0,0,0,0,0,0,4,4,0.6,0,0.6,"Platero","MONTECRISTO-YARIRI","Ciénaga",0.521739130434783
"88","ANH_303","Species richness",18,25.959,11.604,18.982,82.497,1046.43932975,1546.95261534,3909.28969742,970.328236099,72.2397412112,75.2663512511,1269.03876867,4453.08579257,3416.25595498,3491.82090825,1006.28474126,1339.5776581,1260.46523461,29.22,2.74,22.75,0.525,26,2.5663,0.218,1.56,0.065,63.968,1.72427586960079,0.1919,8,0.00432,22.55,1.66,59.96,0,0,4,3,0.75,6.5,0.27,"Platero","MONTECRISTO-YARIRI","Caño",0.434782608695652
"89","ANH_303","Shannon diversity",10.814,11.544,0.91,10.814,13.328,1046.43932975,1546.95261534,3909.28969742,970.328236099,72.2397412112,75.2663512511,1269.03876867,4453.08579257,3416.25595498,3491.82090825,1006.28474126,1339.5776581,1260.46523461,29.22,2.74,22.75,0.525,26,2.5663,0.218,1.56,0.065,63.968,1.72427586960079,0.1919,8,0.00432,22.55,1.66,59.96,0,0,4,3,0.75,6.5,0.27,"Platero","MONTECRISTO-YARIRI","Caño",0.434782608695652
"90","ANH_303","Simpson diversity",8.33,8.659,0.692,8.33,10.016,1046.43932975,1546.95261534,3909.28969742,970.328236099,72.2397412112,75.2663512511,1269.03876867,4453.08579257,3416.25595498,3491.82090825,1006.28474126,1339.5776581,1260.46523461,29.22,2.74,22.75,0.525,26,2.5663,0.218,1.56,0.065,63.968,1.72427586960079,0.1919,8,0.00432,22.55,1.66,59.96,0,0,4,3,0.75,6.5,0.27,"Platero","MONTECRISTO-YARIRI","Caño",0.434782608695652
"91","ANH_7","Species richness",13,17.464,7.139,13.491,53.608,5185.77379608,8317.10899692,2107.99776216,0,0,18.8753280657,2577.46852082,299.1970037,5951.10156398,5951.10156398,2676.63298397,2865.48305407,1146.58355249,25.93,4.98,17.645,0.115,36,0.6063,0.201,2.16,0.058,51.974,1.27875360095283,0.2118,4,0.00284,20.28,0.45,41.8,0.25,0,1,1,0.5,3.5,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Quebrada",0.847826086956522
"92","ANH_7","Shannon diversity",7.562,8.107,0.712,7.562,9.503,5185.77379608,8317.10899692,2107.99776216,0,0,18.8753280657,2577.46852082,299.1970037,5951.10156398,5951.10156398,2676.63298397,2865.48305407,1146.58355249,25.93,4.98,17.645,0.115,36,0.6063,0.201,2.16,0.058,51.974,1.27875360095283,0.2118,4,0.00284,20.28,0.45,41.8,0.25,0,1,1,0.5,3.5,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Quebrada",0.847826086956522
"93","ANH_7","Simpson diversity",5.734,5.962,0.57,5.734,7.079,5185.77379608,8317.10899692,2107.99776216,0,0,18.8753280657,2577.46852082,299.1970037,5951.10156398,5951.10156398,2676.63298397,2865.48305407,1146.58355249,25.93,4.98,17.645,0.115,36,0.6063,0.201,2.16,0.058,51.974,1.27875360095283,0.2118,4,0.00284,20.28,0.45,41.8,0.25,0,1,1,0.5,3.5,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Quebrada",0.847826086956522
"94","ANH_8","Species richness",21,25.146,4.861,21.67,46.657,3948.9701759,6349.82006875,2610.75429694,0,0,14.0260435145,4221.75642236,512.666531953,3319.05456355,3319.05456355,4619.63710174,4724.09287961,553.198911124,27.48,6.36,18.065,0.15,30,0.6153,0.2075,2.11,0.053,43.978,1.34242268082221,0.0781,0,0.00102,22.74,0.26,25.02,0.2,0,1,2,0.5,4.5,2.16,"Kale","CAÑO NEGRO Y AFLUENTES","Quebrada",0.369565217391304
"95","ANH_8","Shannon diversity",8.623,9.208,0.904,8.623,10.98,3948.9701759,6349.82006875,2610.75429694,0,0,14.0260435145,4221.75642236,512.666531953,3319.05456355,3319.05456355,4619.63710174,4724.09287961,553.198911124,27.48,6.36,18.065,0.15,30,0.6153,0.2075,2.11,0.053,43.978,1.34242268082221,0.0781,0,0.00102,22.74,0.26,25.02,0.2,0,1,2,0.5,4.5,2.16,"Kale","CAÑO NEGRO Y AFLUENTES","Quebrada",0.369565217391304
"96","ANH_8","Simpson diversity",5.288,5.403,0.465,5.288,6.314,3948.9701759,6349.82006875,2610.75429694,0,0,14.0260435145,4221.75642236,512.666531953,3319.05456355,3319.05456355,4619.63710174,4724.09287961,553.198911124,27.48,6.36,18.065,0.15,30,0.6153,0.2075,2.11,0.053,43.978,1.34242268082221,0.0781,0,0.00102,22.74,0.26,25.02,0.2,0,1,2,0.5,4.5,2.16,"Kale","CAÑO NEGRO Y AFLUENTES","Quebrada",0.369565217391304
"97","ANH_10","Species richness",8,8.497,1.317,8.029,16.404,4325.42377192,4371.57339525,2649.29179358,814.027605035,0,3.3979115911,4013.58651753,1398.41901509,626.717971649,626.717971649,6684.36797792,4204.52177716,3156.23842779,31.39,5.98,19.34,0.145,16,1.094,0.205,1.88,0.05,47.976,1.17609125905568,0.321,8,0.00088,20.38,0.43,55.32,0,0,2,4,4.5,0,3.2,"Kale","CAÑO NEGRO Y AFLUENTES","Ciénaga",0.521739130434783
"98","ANH_10","Shannon diversity",3.245,3.315,0.286,3.245,3.876,4325.42377192,4371.57339525,2649.29179358,814.027605035,0,3.3979115911,4013.58651753,1398.41901509,626.717971649,626.717971649,6684.36797792,4204.52177716,3156.23842779,31.39,5.98,19.34,0.145,16,1.094,0.205,1.88,0.05,47.976,1.17609125905568,0.321,8,0.00088,20.38,0.43,55.32,0,0,2,4,4.5,0,3.2,"Kale","CAÑO NEGRO Y AFLUENTES","Ciénaga",0.521739130434783
"99","ANH_10","Simpson diversity",2.128,2.141,0.182,2.128,2.498,4325.42377192,4371.57339525,2649.29179358,814.027605035,0,3.3979115911,4013.58651753,1398.41901509,626.717971649,626.717971649,6684.36797792,4204.52177716,3156.23842779,31.39,5.98,19.34,0.145,16,1.094,0.205,1.88,0.05,47.976,1.17609125905568,0.321,8,0.00088,20.38,0.43,55.32,0,0,2,4,4.5,0,3.2,"Kale","CAÑO NEGRO Y AFLUENTES","Ciénaga",0.521739130434783
