"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Platero","Species richness",3,3,0.462,3,4.372,7,3,1
"2","Platero","Shannon diversity",2.942,3.441,0.55,2.942,4.518,7,3,1
"3","Platero","Simpson diversity",2.882,4.2,0.894,2.882,5.953,7,3,1
"4","Kale","Species richness",2,2,0.401,2,3.222,4,2,1
"5","Kale","Shannon diversity",2,2.301,0.418,2,3.12,4,2,1
"6","Kale","Simpson diversity",2,3,0.65,2,4.273,4,2,1
"7","Caracterizacion","Species richness",1,1,0.312,1,2.549,1,1,1
"8","Caracterizacion","Shannon diversity",1,0,0,1,0,1,1,1
"9","Caracterizacion","Simpson diversity",1,1,0,1,1,1,1,1
