"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Bosque Ripario","Species richness",2,2,0.216,2,2.489,9,2,1
"2","Bosque Ripario","Shannon diversity",1.89,2.005,0.222,1.89,2.439,9,2,1
"3","Bosque Ripario","Simpson diversity",1.8,2,0.33,1.8,2.647,9,2,1
"4","Herbazal","Species richness",2,2.333,0.943,2.018,8.09,3,2,0.8333
"5","Herbazal","Shannon diversity",1.89,2.52,1.836,1.89,6.119,3,2,0.8333
"6","Herbazal","Simpson diversity",1.8,3,0.885,1.8,4.734,3,2,0.8333
