"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","PVAa","Species richness",3,3,0.368,3,3.948,10,3,1
"2","PVAa","Shannon diversity",2.872,3.197,0.436,2.872,4.052,10,3,1
"3","PVAa","Simpson diversity",2.778,3.462,0.594,2.778,4.625,10,3,1
"4","PVCb2","Species richness",1,1,0.312,1,2.549,1,1,1
"5","PVCb2","Shannon diversity",1,0,0,1,0,1,1,1
"6","PVCb2","Simpson diversity",1,1,0,1,1,1,1,1
"7","PVFa","Species richness",1,1,0.312,1,2.549,1,1,1
"8","PVFa","Shannon diversity",1,0,0,1,0,1,1,1
"9","PVFa","Simpson diversity",1,1,0,1,1,1,1,1
