"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"87","_A_N_H___2_0_8___A___P_2_","Simpson diversity",7.53,10.345,4.425,7.53,19.017,"ANH_208","PntFijo",NA
"88","_A_N_H___2_0_8___A___P_3_","Species richness",11,11.645,1.271,11.055,18.613,"ANH_208","PntFijo",NA
"89","_A_N_H___2_0_8___A___P_3_","Shannon diversity",9.741,11.792,1.436,9.741,14.607,"ANH_208","PntFijo",NA
"90","_A_N_H___2_0_8___A___P_3_","Simpson diversity",8.817,11.923,1.67,8.817,15.196,"ANH_208","PntFijo",NA
"91","_A_N_H___2_1_1___A___P_1_","Species richness",14,19.793,6.273,15.031,46.562,"ANH_211","PntFijo",NA
"92","_A_N_H___2_1_1___A___P_1_","Shannon diversity",12.189,17.641,3.126,12.189,23.768,"ANH_211","PntFijo",NA
"93","_A_N_H___2_1_1___A___P_1_","Simpson diversity",10.922,16.917,3.314,10.922,23.412,"ANH_211","PntFijo",NA
"94","_A_N_H___2_1_1___A___P_2_","Species richness",14,19.906,5.879,15.161,44.034,"ANH_211","PntFijo",NA
"95","_A_N_H___2_1_1___A___P_2_","Shannon diversity",11.596,17.173,4.058,11.596,25.127,"ANH_211","PntFijo",NA
"96","_A_N_H___2_1_1___A___P_2_","Simpson diversity",9.8,14.538,3.213,9.8,20.835,"ANH_211","PntFijo",NA
"97","_A_N_H___2_1_1___A___P_3_","Species richness",12,14.593,3.399,12.365,30.41,"ANH_211","PntFijo",NA
"98","_A_N_H___2_1_1___A___P_3_","Shannon diversity",9.495,11.785,1.72,9.495,15.156,"ANH_211","PntFijo",NA
"99","_A_N_H___2_1_1___A___P_3_","Simpson diversity",8,10,1.709,8,13.349,"ANH_211","PntFijo",NA
"100","_A_N_H___2_1_3___A___P_1_","Species richness",15,27,12.895,17.155,81.832,"ANH_213","PntFijo",NA
"101","_A_N_H___2_1_3___A___P_1_","Shannon diversity",10.215,13.492,2.469,10.215,18.332,"ANH_213","PntFijo",NA
"102","_A_N_H___2_1_3___A___P_1_","Simpson diversity",7.872,9.188,1.543,7.872,12.212,"ANH_213","PntFijo",NA
"103","_A_N_H___2_1_3___A___P_2_","Species richness",15,32.763,23.316,17.498,141.315,"ANH_213","PntFijo",NA
"104","_A_N_H___2_1_3___A___P_2_","Shannon diversity",7.935,9.608,1.778,7.935,13.092,"ANH_213","PntFijo",NA
"105","_A_N_H___2_1_3___A___P_2_","Simpson diversity",4.846,5.108,0.981,4.846,7.031,"ANH_213","PntFijo",NA
"106","_A_N_H___2_1_3___A___P_3_","Species richness",13,21.862,10.024,14.496,65.501,"ANH_213","PntFijo",NA
"107","_A_N_H___2_1_3___A___P_3_","Shannon diversity",6.536,7.77,1.413,6.536,10.538,"ANH_213","PntFijo",NA
"108","_A_N_H___2_1_3___A___P_3_","Simpson diversity",4.452,4.706,0.727,4.452,6.132,"ANH_213","PntFijo",NA
"109","_A_N_H___2_1_8___A___P_1_","Species richness",9,9.485,1.29,9.029,17.235,"ANH_218","PntFijo",NA
"110","_A_N_H___2_1_8___A___P_1_","Shannon diversity",7.87,9.016,1.104,7.87,11.179,"ANH_218","PntFijo",NA
"111","_A_N_H___2_1_8___A___P_1_","Simpson diversity",7.049,8.631,1.308,7.049,11.194,"ANH_218","PntFijo",NA
"112","_A_N_H___2_1_8___A___P_2_","Species richness",23,37.873,12.272,26.622,84.066,"ANH_218","PntFijo",NA
"113","_A_N_H___2_1_8___A___P_2_","Shannon diversity",16.844,23.58,4.015,16.844,31.449,"ANH_218","PntFijo",NA
"114","_A_N_H___2_1_8___A___P_2_","Simpson diversity",12.95,16.239,3.009,12.95,22.136,"ANH_218","PntFijo",NA
"115","_A_N_H___2_1_8___A___P_3_","Species richness",6,8.842,4.197,6.345,29.403,"ANH_218","PntFijo",NA
"116","_A_N_H___2_1_8___A___P_3_","Shannon diversity",3.997,5.074,1.348,3.997,7.715,"ANH_218","PntFijo",NA
"117","_A_N_H___2_1_8___A___P_3_","Simpson diversity",2.983,3.353,1.121,2.983,5.551,"ANH_218","PntFijo",NA
"118","_A_N_H___2_2_0___A___P_1_","Species richness",12,17.75,6.23,13.022,44.341,"ANH_220","PntFijo",NA
"119","_A_N_H___2_2_0___A___P_1_","Shannon diversity",9.985,14.926,3.268,9.985,21.331,"ANH_220","PntFijo",NA
