"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","verbatimLa","verbatimLo","decimalLat","decimalLon","GrupoBiolo","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_Kale","Dis_Plater","DisBosque","Dis_CobNat","Dis_Cienag","Dis_MGSG","Dis_Dre345","UCSuelo","Cobertura","CobAves","CobHerp","CobCopr","CobMarip","CobHorm","CobColl","CobMam","CobBot","Tam_Parche","Plataf","Dis_PlatEf","Orden","Dis_ViaPri","Dia_ViaSec","Red.Hidrica","CuerpAgua","NomCuerpAg","FInt19meanx","HEH18meanx"
"13","ANH_189","Species richness",26,38.19,8.401,29.593,67.365,"PntFijo",1,"7°18' 10,235"" N","73°42' 13,446"" W",7.30284302519,-73.7037349585,"Aves",1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,16789.4937098,19647.5884499,0,0,15420.3804029,5043.52075652,2234.01953494,"LVBe3","Bosque Denso","Bosque Denso",NA,NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",16789.4937098,0,891.548513081,2954.27293381,NA,NA,NA,12,NA
"14","ANH_189","Shannon diversity",23.599,35.639,5.899,24.078,47.2,"PntFijo",1,"7°18' 10,235"" N","73°42' 13,446"" W",7.30284302519,-73.7037349585,"Aves",1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,16789.4937098,19647.5884499,0,0,15420.3804029,5043.52075652,2234.01953494,"LVBe3","Bosque Denso","Bosque Denso",NA,NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",16789.4937098,0,891.548513081,2954.27293381,NA,NA,NA,12,NA
"15","ANH_189","Simpson diversity",21.423,31.208,3.182,24.972,37.445,"PntFijo",1,"7°18' 10,235"" N","73°42' 13,446"" W",7.30284302519,-73.7037349585,"Aves",1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,16789.4937098,19647.5884499,0,0,15420.3804029,5043.52075652,2234.01953494,"LVBe3","Bosque Denso","Bosque Denso",NA,NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",16789.4937098,0,891.548513081,2954.27293381,NA,NA,NA,12,NA
"16","ANH_191","Species richness",61,76.188,7.986,66.767,100.999,"PntFijo",1,"7°27' 55,548"" N","73°51' 41,220"" W",7.46542998614,-73.8614500221,"Aves",7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,9291.15721605,21510.4349177,0,0,7579.18111166,4368.03016238,1946.92857417,"RVEa","Bosque Abierto","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,74.2339310474,"Kale",9291.15721605,0,20.7814018937,9218.20028557,NA,NA,NA,1,NA
"17","ANH_191","Shannon diversity",54.932,68.573,4.348,60.052,77.095,"PntFijo",1,"7°27' 55,548"" N","73°51' 41,220"" W",7.46542998614,-73.8614500221,"Aves",7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,9291.15721605,21510.4349177,0,0,7579.18111166,4368.03016238,1946.92857417,"RVEa","Bosque Abierto","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,74.2339310474,"Kale",9291.15721605,0,20.7814018937,9218.20028557,NA,NA,NA,1,NA
"18","ANH_191","Simpson diversity",50.47,60.6,3.1,54.525,66.675,"PntFijo",1,"7°27' 55,548"" N","73°51' 41,220"" W",7.46542998614,-73.8614500221,"Aves",7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,9291.15721605,21510.4349177,0,0,7579.18111166,4368.03016238,1946.92857417,"RVEa","Bosque Abierto","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,74.2339310474,"Kale",9291.15721605,0,20.7814018937,9218.20028557,NA,NA,NA,1,NA
"19","ANH_192","Species richness",65,70.684,3.816,66.72,83.789,"PntFijo",1,"7°27' 59,850"" N","73°51' 4,975"" W",7.46662499407,-73.8513820153,"Aves",8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,9420.23075037,21769.2263524,108.765818899,4.53217982667,6615.64910197,5193.63806221,1808.27915653,"RVEa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",9420.23075037,0,14.778395987,8710.00396086,NA,NA,NA,1,NA
"20","ANH_192","Shannon diversity",59.999,67.027,3.035,61.078,72.976,"PntFijo",1,"7°27' 59,850"" N","73°51' 4,975"" W",7.46662499407,-73.8513820153,"Aves",8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,9420.23075037,21769.2263524,108.765818899,4.53217982667,6615.64910197,5193.63806221,1808.27915653,"RVEa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",9420.23075037,0,14.778395987,8710.00396086,NA,NA,NA,1,NA
"21","ANH_192","Simpson diversity",56.647,63.311,2.454,58.501,68.121,"PntFijo",1,"7°27' 59,850"" N","73°51' 4,975"" W",7.46662499407,-73.8513820153,"Aves",8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,9420.23075037,21769.2263524,108.765818899,4.53217982667,6615.64910197,5193.63806221,1808.27915653,"RVEa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",9420.23075037,0,14.778395987,8710.00396086,NA,NA,NA,1,NA
"22","ANH_197","Species richness",71,89.15,8.634,78.489,114.989,"PntFijo",1,"7°24' 25,978"" N","73°51' 38,531"" W",7.40721599223,-73.8607030269,"Aves",3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,2852.8536673,15120.0004593,118.663104598,105.983112032,5664.23504156,3480.52563997,1909.6406701,"PVAa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",2852.8536673,0,3244.89928675,4503.94321918,NA,NA,NA,1,NA
"23","ANH_197","Shannon diversity",63.991,81.351,5.34,70.884,91.817,"PntFijo",1,"7°24' 25,978"" N","73°51' 38,531"" W",7.40721599223,-73.8607030269,"Aves",3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,2852.8536673,15120.0004593,118.663104598,105.983112032,5664.23504156,3480.52563997,1909.6406701,"PVAa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",2852.8536673,0,3244.89928675,4503.94321918,NA,NA,NA,1,NA
"24","ANH_197","Simpson diversity",58.651,72.414,3.428,65.697,79.132,"PntFijo",1,"7°24' 25,978"" N","73°51' 38,531"" W",7.40721599223,-73.8607030269,"Aves",3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,2852.8536673,15120.0004593,118.663104598,105.983112032,5664.23504156,3480.52563997,1909.6406701,"PVAa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",2852.8536673,0,3244.89928675,4503.94321918,NA,NA,NA,1,NA
"25","ANH_208","Species richness",21,24.857,3.549,21.831,38.901,"PntFijo",1,"7°21' 14,256"" N","73°50' 4,927"" W",7.35395997787,-73.834702028,"Aves",2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,1286.58371169,10322.882664,538.61956073,538.61956073,4371.23573508,7477.21745863,2209.12089997,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,16.5657548972,"Kale",1286.58371169,0,2987.30770904,284.466785778,NA,NA,NA,1,NA
"26","ANH_208","Shannon diversity",19.078,23.518,2.623,19.078,28.66,"PntFijo",1,"7°21' 14,256"" N","73°50' 4,927"" W",7.35395997787,-73.834702028,"Aves",2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,1286.58371169,10322.882664,538.61956073,538.61956073,4371.23573508,7477.21745863,2209.12089997,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,16.5657548972,"Kale",1286.58371169,0,2987.30770904,284.466785778,NA,NA,NA,1,NA
"27","ANH_208","Simpson diversity",17.61,21.636,2.026,17.665,25.607,"PntFijo",1,"7°21' 14,256"" N","73°50' 4,927"" W",7.35395997787,-73.834702028,"Aves",2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,1286.58371169,10322.882664,538.61956073,538.61956073,4371.23573508,7477.21745863,2209.12089997,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,16.5657548972,"Kale",1286.58371169,0,2987.30770904,284.466785778,NA,NA,NA,1,NA
"28","ANH_211","Species richness",31,56.19,15.04,39.536,105.343,"PntFijo",1,"7°22' 50,385"" N","73°48' 3,827"" W",7.38066245826,-73.8010631874,"Aves",4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,4793.4548922,14800.6397346,164.268370461,164.268370461,4440.80597184,10599.1787894,1176.55142356,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,34.4873853707,"Kale",4793.4548922,0,6272.92696189,1930.50260475,NA,NA,NA,12,NA
"29","ANH_211","Shannon diversity",28.901,55.363,9.667,36.416,74.31,"PntFijo",1,"7°22' 50,385"" N","73°48' 3,827"" W",7.38066245826,-73.8010631874,"Aves",4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,4793.4548922,14800.6397346,164.268370461,164.268370461,4440.80597184,10599.1787894,1176.55142356,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,34.4873853707,"Kale",4793.4548922,0,6272.92696189,1930.50260475,NA,NA,NA,12,NA
"30","ANH_211","Simpson diversity",26.667,52.333,7.625,37.388,67.278,"PntFijo",1,"7°22' 50,385"" N","73°48' 3,827"" W",7.38066245826,-73.8010631874,"Aves",4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,4793.4548922,14800.6397346,164.268370461,164.268370461,4440.80597184,10599.1787894,1176.55142356,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,34.4873853707,"Kale",4793.4548922,0,6272.92696189,1930.50260475,NA,NA,NA,12,NA
"31","ANH_213","Species richness",20,22.5,2.372,20.52,32.02,"PntFijo",1,"7°21' 13,709"" N","73°47' 21,980"" W",7.35380801396,-73.7894389965,"Aves",3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,6120.19896009,13417.377728,161.734343803,161.734343803,7082.31349951,12070.7706135,437.224995545,"PVCb2","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",6120.19896009,0,3173.92802039,4894.63720459,NA,NA,NA,12,NA
"32","ANH_213","Shannon diversity",18.899,22.5,1.914,18.899,26.251,"PntFijo",1,"7°21' 13,709"" N","73°47' 21,980"" W",7.35380801396,-73.7894389965,"Aves",3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,6120.19896009,13417.377728,161.734343803,161.734343803,7082.31349951,12070.7706135,437.224995545,"PVCb2","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",6120.19896009,0,3173.92802039,4894.63720459,NA,NA,NA,12,NA
"33","ANH_213","Simpson diversity",18,22.25,1.867,18.591,25.909,"PntFijo",1,"7°21' 13,709"" N","73°47' 21,980"" W",7.35380801396,-73.7894389965,"Aves",3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,6120.19896009,13417.377728,161.734343803,161.734343803,7082.31349951,12070.7706135,437.224995545,"PVCb2","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",6120.19896009,0,3173.92802039,4894.63720459,NA,NA,NA,12,NA
"34","ANH_218","Species richness",25,42.067,12.171,29.857,84.974,"PntFijo",1,"7°21' 17,032"" N","73°51' 21,776"" W",7.35473100024,-73.856049,"Aves",2989.69702765,366.124837699,4543.75243392,4543.75243392,2783.04555952,621.629224831,9521.89486358,296.654989305,83.4001852686,2021.37946113,5126.05882783,300.6829539,"PVFa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,339.461567954,"Kale",621.629224831,0,2977.12608219,1940.21570821,NA,NA,NA,11,NA
"35","ANH_218","Shannon diversity",22.382,35.869,7.841,22.382,51.238,"PntFijo",1,"7°21' 17,032"" N","73°51' 21,776"" W",7.35473100024,-73.856049,"Aves",2989.69702765,366.124837699,4543.75243392,4543.75243392,2783.04555952,621.629224831,9521.89486358,296.654989305,83.4001852686,2021.37946113,5126.05882783,300.6829539,"PVFa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,339.461567954,"Kale",621.629224831,0,2977.12608219,1940.21570821,NA,NA,NA,11,NA
"36","ANH_218","Simpson diversity",20.056,27.902,3.103,21.82,33.984,"PntFijo",1,"7°21' 17,032"" N","73°51' 21,776"" W",7.35473100024,-73.856049,"Aves",2989.69702765,366.124837699,4543.75243392,4543.75243392,2783.04555952,621.629224831,9521.89486358,296.654989305,83.4001852686,2021.37946113,5126.05882783,300.6829539,"PVFa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,339.461567954,"Kale",621.629224831,0,2977.12608219,1940.21570821,NA,NA,NA,11,NA
"37","ANH_221","Species richness",38,54.133,9.46,43.559,84.821,"PntFijo",1,"7°18' 23,692"" N","73°51' 25,855"" W",7.30658101873,-73.8571820408,"Aves",2810.03578108,2703.91566834,4792.933567,6825.96749612,2525.37662582,5947.43411839,4541.47931901,89.5343573932,89.5343573932,3689.24855452,5801.92962769,1031.47648461,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,855.986956246,"Platero",4541.47931901,0,2085.71502856,2852.90213725,NA,NA,NA,1,NA
"38","ANH_221","Shannon diversity",34.251,49.306,5.907,37.729,60.884,"PntFijo",1,"7°18' 23,692"" N","73°51' 25,855"" W",7.30658101873,-73.8571820408,"Aves",2810.03578108,2703.91566834,4792.933567,6825.96749612,2525.37662582,5947.43411839,4541.47931901,89.5343573932,89.5343573932,3689.24855452,5801.92962769,1031.47648461,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,855.986956246,"Platero",4541.47931901,0,2085.71502856,2852.90213725,NA,NA,NA,1,NA
"39","ANH_221","Simpson diversity",31.034,42.476,3.877,34.878,50.074,"PntFijo",1,"7°18' 23,692"" N","73°51' 25,855"" W",7.30658101873,-73.8571820408,"Aves",2810.03578108,2703.91566834,4792.933567,6825.96749612,2525.37662582,5947.43411839,4541.47931901,89.5343573932,89.5343573932,3689.24855452,5801.92962769,1031.47648461,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,855.986956246,"Platero",4541.47931901,0,2085.71502856,2852.90213725,NA,NA,NA,1,NA
"40","ANH_222","Species richness",35,45.8,6.956,38.404,69.264,"PntFijo",1,"7°17' 3,070"" N","73°48' 18,785"" W",7.28418599838,-73.805218013,"Aves",3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,9466.19362279,8253.29068744,246.103545107,246.103545107,9390.76906167,4747.46419056,3711.07627906,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,137.622864224,"Platero",8253.29068744,0,577.555146224,4977.53543211,NA,NA,NA,1,NA
"41","ANH_222","Shannon diversity",31.549,42.057,4.112,33.997,50.117,"PntFijo",1,"7°17' 3,070"" N","73°48' 18,785"" W",7.28418599838,-73.805218013,"Aves",3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,9466.19362279,8253.29068744,246.103545107,246.103545107,9390.76906167,4747.46419056,3711.07627906,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,137.622864224,"Platero",8253.29068744,0,577.555146224,4977.53543211,NA,NA,NA,1,NA
"42","ANH_222","Simpson diversity",28.769,37.129,2.858,31.527,42.731,"PntFijo",1,"7°17' 3,070"" N","73°48' 18,785"" W",7.28418599838,-73.805218013,"Aves",3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,9466.19362279,8253.29068744,246.103545107,246.103545107,9390.76906167,4747.46419056,3711.07627906,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,137.622864224,"Platero",8253.29068744,0,577.555146224,4977.53543211,NA,NA,NA,1,NA
"43","ANH_223","Species richness",30,39.481,6.476,32.819,61.887,"PntFijo",1,"7°15' 50,857"" N","73°54' 9,083"" W",7.26412701444,-73.902523024,"Aves",3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,11542.05096,226.617221275,287.578695557,88.975224116,1200.59333084,1787.59044105,7714.98540982,"RVBa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,140.04484974,"Platero",226.617221275,0,6951.14760986,3342.74711302,NA,NA,NA,1,NA
"44","ANH_223","Shannon diversity",27.137,36.88,4.018,29.004,44.755,"PntFijo",1,"7°15' 50,857"" N","73°54' 9,083"" W",7.26412701444,-73.902523024,"Aves",3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,11542.05096,226.617221275,287.578695557,88.975224116,1200.59333084,1787.59044105,7714.98540982,"RVBa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,140.04484974,"Platero",226.617221275,0,6951.14760986,3342.74711302,NA,NA,NA,1,NA
"45","ANH_223","Simpson diversity",24.753,33,2.913,27.291,38.709,"PntFijo",1,"7°15' 50,857"" N","73°54' 9,083"" W",7.26412701444,-73.902523024,"Aves",3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,11542.05096,226.617221275,287.578695557,88.975224116,1200.59333084,1787.59044105,7714.98540982,"RVBa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,140.04484974,"Platero",226.617221275,0,6951.14760986,3342.74711302,NA,NA,NA,1,NA
"46","ANH_225","Species richness",28,44.056,10.94,32.786,81.86,"PntFijo",1,"7°17' 32,680"" N","73°50' 35,646"" W",7.29241099335,-73.843235031,"Aves",3799.05122069,2387.24183797,3299.44352059,6835.52702059,3962.67904707,7506.13568099,4555.83182743,376.806243038,376.806243038,5115.14594567,6801.97559666,2430.17980783,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,151.450709365,"Platero",4555.83182743,0,2394.88904451,3538.10890969,NA,NA,NA,11,NA
"47","ANH_225","Shannon diversity",25.044,37.936,5.457,27.241,48.631,"PntFijo",1,"7°17' 32,680"" N","73°50' 35,646"" W",7.29241099335,-73.843235031,"Aves",3799.05122069,2387.24183797,3299.44352059,6835.52702059,3962.67904707,7506.13568099,4555.83182743,376.806243038,376.806243038,5115.14594567,6801.97559666,2430.17980783,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,151.450709365,"Platero",4555.83182743,0,2394.88904451,3538.10890969,NA,NA,NA,11,NA
"48","ANH_225","Simpson diversity",22.512,30.365,3.212,24.071,36.66,"PntFijo",1,"7°17' 32,680"" N","73°50' 35,646"" W",7.29241099335,-73.843235031,"Aves",3799.05122069,2387.24183797,3299.44352059,6835.52702059,3962.67904707,7506.13568099,4555.83182743,376.806243038,376.806243038,5115.14594567,6801.97559666,2430.17980783,"PVAa","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,151.450709365,"Platero",4555.83182743,0,2394.88904451,3538.10890969,NA,NA,NA,11,NA
"49","ANH_226","Species richness",14,30.667,16.33,17.339,97.199,"PntFijo",1,"7°14' 21,664"" N","73°53' 44,505"" W",7.23935103068,-73.8956959639,"Aves",4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,13889.5248265,1622.40498156,1194.07698026,352.268683748,3585.02524121,2201.95030505,9543.14632821,"PVAa","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Platero",1622.40498156,0,6642.7120178,4475.02559896,NA,NA,NA,1,NA
"50","ANH_226","Shannon diversity",12.522,24.22,7.85,12.522,39.606,"PntFijo",1,"7°14' 21,664"" N","73°53' 44,505"" W",7.23935103068,-73.8956959639,"Aves",4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,13889.5248265,1622.40498156,1194.07698026,352.268683748,3585.02524121,2201.95030505,9543.14632821,"PVAa","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Platero",1622.40498156,0,6642.7120178,4475.02559896,NA,NA,NA,1,NA
"51","ANH_226","Simpson diversity",11.111,16.167,3.813,11.111,23.639,"PntFijo",1,"7°14' 21,664"" N","73°53' 44,505"" W",7.23935103068,-73.8956959639,"Aves",4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,13889.5248265,1622.40498156,1194.07698026,352.268683748,3585.02524121,2201.95030505,9543.14632821,"PVAa","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Platero",1622.40498156,0,6642.7120178,4475.02559896,NA,NA,NA,1,NA
"52","ANH_227","Species richness",35,37.667,2.331,35.609,46.674,"PntFijo",1,"7°14' 56,684"" N","73°48' 44,546"" W",7.24907898368,-73.812373979,"Aves",2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,12798.2708064,7374.44192435,1155.26100605,1155.26100605,9207.27755886,1464.09731436,5335.64445788,"PVAa","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Platero",7374.44192435,0,875.25617641,3274.94846683,NA,NA,NA,11.5,NA
