"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Caracterizacion","Species richness",111,156.019,17.173,132.86,203.711,10,279,111,0.8416,49,24,14,4,6,7,5,1,1,0
"2","Caracterizacion","Shannon diversity",85.599,111.952,6.415,99.378,124.526,10,279,111,0.8416,49,24,14,4,6,7,5,1,1,0
"3","Caracterizacion","Simpson diversity",69.069,82.418,4.17,74.245,90.591,10,279,111,0.8416,49,24,14,4,6,7,5,1,1,0
"4","Kale","Species richness",182,219.111,15.105,199.228,261.94,31,1071,182,0.9622,42,23,21,13,12,13,8,10,7,3
"5","Kale","Shannon diversity",123.065,135.441,3.72,128.15,142.732,31,1071,182,0.9622,42,23,21,13,12,13,8,10,7,3
"6","Kale","Simpson diversity",95.166,101.016,2.588,95.944,106.088,31,1071,182,0.9622,42,23,21,13,12,13,8,10,7,3
"7","Platero","Species richness",135,182.729,18.823,157.654,235.558,19,593,135,0.9262,46,21,17,6,9,5,4,3,3,5
"8","Platero","Shannon diversity",89.027,102.853,3.831,95.345,110.362,19,593,135,0.9262,46,21,17,6,9,5,4,3,3,5
"9","Platero","Simpson diversity",67.873,72.542,2.695,67.873,77.823,19,593,135,0.9262,46,21,17,6,9,5,4,3,3,5
