"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobAves","samplEff.1"
"11","ANH_185","Shannon diversity",30.964,35.665,2.615,30.964,40.789,8285.07904626,30.5536400594,7502.62396414,18.2104160256,18.2104160256,21.2723623644,1374.29236157,178.834314426,3120.2334641,3485.35705191,4165.73246902,416.817067356,620.788127381,"Platero","Pastos",1
"12","ANH_185","Simpson diversity",21.331,23.133,2.003,21.331,27.059,8285.07904626,30.5536400594,7502.62396414,18.2104160256,18.2104160256,21.2723623644,1374.29236157,178.834314426,3120.2334641,3485.35705191,4165.73246902,416.817067356,620.788127381,"Platero","Pastos",1
"13","ANH_189","Species richness",26,37.826,9.042,29.128,70.704,15420.3804029,5043.52075652,2234.01953494,0,0,215.82601981,1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,891.548513081,2954.27293381,"Caracterizacion","Bosque Denso",1
"14","ANH_189","Shannon diversity",17.516,23.723,3.097,17.652,29.793,15420.3804029,5043.52075652,2234.01953494,0,0,215.82601981,1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,891.548513081,2954.27293381,"Caracterizacion","Bosque Denso",1
"15","ANH_189","Simpson diversity",11.641,13.8,2.961,11.641,19.603,15420.3804029,5043.52075652,2234.01953494,0,0,215.82601981,1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,891.548513081,2954.27293381,"Caracterizacion","Bosque Denso",1
"16","ANH_191","Species richness",61,69.147,5.713,63.359,89.139,7579.18111166,4368.03016238,1946.92857417,0,0,74.2339310474,7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,20.7814018937,9218.20028557,"Kale","Bosque Abierto",1
"17","ANH_191","Shannon diversity",34.418,37.762,1.901,34.418,41.487,7579.18111166,4368.03016238,1946.92857417,0,0,74.2339310474,7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,20.7814018937,9218.20028557,"Kale","Bosque Abierto",1
"18","ANH_191","Simpson diversity",23.042,24.365,1.953,23.042,28.193,7579.18111166,4368.03016238,1946.92857417,0,0,74.2339310474,7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,20.7814018937,9218.20028557,"Kale","Bosque Abierto",1
"19","ANH_192","Species richness",65,72.139,5.899,66.736,94.36,6615.64910197,5193.63806221,1808.27915653,108.765818899,4.53217982667,841.669467865,8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,14.778395987,8710.00396086,"Kale","Bosque Abierto",1
"20","ANH_192","Shannon diversity",11.514,11.773,0.463,11.514,12.682,6615.64910197,5193.63806221,1808.27915653,108.765818899,4.53217982667,841.669467865,8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,14.778395987,8710.00396086,"Kale","Bosque Abierto",1
"21","ANH_192","Simpson diversity",4.547,4.556,0.188,4.547,4.926,6615.64910197,5193.63806221,1808.27915653,108.765818899,4.53217982667,841.669467865,8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,14.778395987,8710.00396086,"Kale","Bosque Abierto",1
"22","ANH_197","Species richness",71,101.188,17.601,81.456,158.155,5664.23504156,3480.52563997,1909.6406701,118.663104598,105.983112032,841.669467865,3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,3244.89928675,4503.94321918,"Kale","Bosque Abierto",1
"23","ANH_197","Shannon diversity",37.398,41.753,2.427,37.398,46.51,5664.23504156,3480.52563997,1909.6406701,118.663104598,105.983112032,841.669467865,3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,3244.89928675,4503.94321918,"Kale","Bosque Abierto",1
"24","ANH_197","Simpson diversity",24.843,26.122,1.893,24.843,29.832,5664.23504156,3480.52563997,1909.6406701,118.663104598,105.983112032,841.669467865,3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,3244.89928675,4503.94321918,"Kale","Bosque Abierto",1
"25","ANH_208","Species richness",21,25.124,4.837,21.666,46.536,4371.23573508,7477.21745863,2209.12089997,538.61956073,538.61956073,16.5657548972,2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,2987.30770904,284.466785778,"Kale","Palma",1
"26","ANH_208","Shannon diversity",15.656,17.936,1.421,15.656,20.722,4371.23573508,7477.21745863,2209.12089997,538.61956073,538.61956073,16.5657548972,2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,2987.30770904,284.466785778,"Kale","Palma",1
"27","ANH_208","Simpson diversity",12.737,14.491,1.544,12.737,17.518,4371.23573508,7477.21745863,2209.12089997,538.61956073,538.61956073,16.5657548972,2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,2987.30770904,284.466785778,"Kale","Palma",1
"28","ANH_211","Species richness",31,38.481,5.902,32.914,60.246,4440.80597184,10599.1787894,1176.55142356,164.268370461,164.268370461,34.4873853707,4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,6272.92696189,1930.50260475,"Kale","Palma",1
"29","ANH_211","Shannon diversity",22.8,28.699,2.991,22.836,34.562,4440.80597184,10599.1787894,1176.55142356,164.268370461,164.268370461,34.4873853707,4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,6272.92696189,1930.50260475,"Kale","Palma",1
"30","ANH_211","Simpson diversity",17.333,21.074,2.858,17.333,26.676,4440.80597184,10599.1787894,1176.55142356,164.268370461,164.268370461,34.4873853707,4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,6272.92696189,1930.50260475,"Kale","Palma",1
"31","ANH_213","Species richness",20,23.1,3.632,20.501,39.167,7082.31349951,12070.7706135,437.224995545,161.734343803,161.734343803,841.669467865,3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,3173.92802039,4894.63720459,"Kale","Palma",1
"32","ANH_213","Shannon diversity",10.795,11.914,1.234,10.795,14.333,7082.31349951,12070.7706135,437.224995545,161.734343803,161.734343803,841.669467865,3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,3173.92802039,4894.63720459,"Kale","Palma",1
"33","ANH_213","Simpson diversity",6.674,6.995,1.066,6.674,9.084,7082.31349951,12070.7706135,437.224995545,161.734343803,161.734343803,841.669467865,3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,3173.92802039,4894.63720459,"Kale","Palma",1
"34","ANH_218","Species richness",25,41.519,14.718,28.692,98.907,2021.37946113,5126.05882783,300.6829539,296.654989305,83.4001852686,339.461567954,2989.69702765,366.124837699,4543.75243392,4543.75243392,2783.04555952,2977.12608219,1940.21570821,"Kale","Palma",1
"35","ANH_218","Shannon diversity",14.758,17.822,2.079,14.758,21.898,2021.37946113,5126.05882783,300.6829539,296.654989305,83.4001852686,339.461567954,2989.69702765,366.124837699,4543.75243392,4543.75243392,2783.04555952,2977.12608219,1940.21570821,"Kale","Palma",1
"36","ANH_218","Simpson diversity",9.74,10.564,1.7,9.74,13.897,2021.37946113,5126.05882783,300.6829539,296.654989305,83.4001852686,339.461567954,2989.69702765,366.124837699,4543.75243392,4543.75243392,2783.04555952,2977.12608219,1940.21570821,"Kale","Palma",1
"37","ANH_221","Species richness",38,73.841,25.675,48.152,164.535,3689.24855452,5801.92962769,1031.47648461,89.5343573932,89.5343573932,855.986956246,2810.03578108,2703.91566834,4792.933567,6825.96749612,2525.37662582,2085.71502856,2852.90213725,"Platero","Palma",1
"38","ANH_221","Shannon diversity",24.825,33.089,4.407,24.825,41.726,3689.24855452,5801.92962769,1031.47648461,89.5343573932,89.5343573932,855.986956246,2810.03578108,2703.91566834,4792.933567,6825.96749612,2525.37662582,2085.71502856,2852.90213725,"Platero","Palma",1
"39","ANH_221","Simpson diversity",17.627,20.307,2.706,17.627,25.611,3689.24855452,5801.92962769,1031.47648461,89.5343573932,89.5343573932,855.986956246,2810.03578108,2703.91566834,4792.933567,6825.96749612,2525.37662582,2085.71502856,2852.90213725,"Platero","Palma",1
"40","ANH_222","Species richness",35,45.013,7.949,37.544,74.409,9390.76906167,4747.46419056,3711.07627906,246.103545107,246.103545107,137.622864224,3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,577.555146224,4977.53543211,"Platero","Palma",1
"41","ANH_222","Shannon diversity",21.437,25.46,2.345,21.437,30.055,9390.76906167,4747.46419056,3711.07627906,246.103545107,246.103545107,137.622864224,3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,577.555146224,4977.53543211,"Platero","Palma",1
"42","ANH_222","Simpson diversity",13.752,15.109,2.159,13.752,19.34,9390.76906167,4747.46419056,3711.07627906,246.103545107,246.103545107,137.622864224,3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,577.555146224,4977.53543211,"Platero","Palma",1
"43","ANH_223","Species richness",30,36.683,5.829,31.53,59.189,1200.59333084,1787.59044105,7714.98540982,287.578695557,88.975224116,140.04484974,3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,6951.14760986,3342.74711302,"Platero","Palma",1
"44","ANH_223","Shannon diversity",23.218,28.324,2.558,23.311,33.338,1200.59333084,1787.59044105,7714.98540982,287.578695557,88.975224116,140.04484974,3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,6951.14760986,3342.74711302,"Platero","Palma",1
"45","ANH_223","Simpson diversity",19.211,23.488,2.624,19.211,28.631,1200.59333084,1787.59044105,7714.98540982,287.578695557,88.975224116,140.04484974,3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,6951.14760986,3342.74711302,"Platero","Palma",1
"46","ANH_225","Species richness",28,37.934,8.315,30.382,69.439,5115.14594567,6801.97559666,2430.17980783,376.806243038,376.806243038,151.450709365,3799.05122069,2387.24183797,3299.44352059,6835.52702059,3962.67904707,2394.88904451,3538.10890969,"Platero","Palma",1
"47","ANH_225","Shannon diversity",16.036,18.361,1.785,16.036,21.86,5115.14594567,6801.97559666,2430.17980783,376.806243038,376.806243038,151.450709365,3799.05122069,2387.24183797,3299.44352059,6835.52702059,3962.67904707,2394.88904451,3538.10890969,"Platero","Palma",1
"48","ANH_225","Simpson diversity",11.076,11.868,1.453,11.076,14.716,5115.14594567,6801.97559666,2430.17980783,376.806243038,376.806243038,151.450709365,3799.05122069,2387.24183797,3299.44352059,6835.52702059,3962.67904707,2394.88904451,3538.10890969,"Platero","Palma",1
"49","ANH_226","Species richness",14,28.667,13.319,17.208,81.053,3585.02524121,2201.95030505,9543.14632821,1194.07698026,352.268683748,841.669467865,4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,6642.7120178,4475.02559896,"Platero","Palma",1
"50","ANH_226","Shannon diversity",10.262,13.809,2.79,10.262,19.278,3585.02524121,2201.95030505,9543.14632821,1194.07698026,352.268683748,841.669467865,4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,6642.7120178,4475.02559896,"Platero","Palma",1
"51","ANH_226","Simpson diversity",8.068,9.612,1.899,8.068,13.333,3585.02524121,2201.95030505,9543.14632821,1194.07698026,352.268683748,841.669467865,4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,6642.7120178,4475.02559896,"Platero","Palma",1
"52","ANH_227","Species richness",35,37.558,2.802,35.449,49.58,9207.27755886,1464.09731436,5335.64445788,1155.26100605,1155.26100605,841.669467865,2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,875.25617641,3274.94846683,"Platero","Palma",1
"53","ANH_227","Shannon diversity",19.794,22.063,1.965,19.794,25.914,9207.27755886,1464.09731436,5335.64445788,1155.26100605,1155.26100605,841.669467865,2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,875.25617641,3274.94846683,"Platero","Palma",1
"54","ANH_227","Simpson diversity",11.159,11.811,1.858,11.159,15.453,9207.27755886,1464.09731436,5335.64445788,1155.26100605,1155.26100605,841.669467865,2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,875.25617641,3274.94846683,"Platero","Palma",1
"55","ANH_228","Species richness",34,81.796,36.699,46.587,215.496,4320.92418543,6396.17803907,3106.30374988,10.0375844771,10.0375844771,37.7344244694,4758.14105118,1052.1835542,2958.71739264,2958.71739264,5166.73316009,5268.49680825,774.575064101,"Kale","Bosque Ripario",1
"56","ANH_228","Shannon diversity",20.159,26.831,3.404,20.159,33.504,4320.92418543,6396.17803907,3106.30374988,10.0375844771,10.0375844771,37.7344244694,4758.14105118,1052.1835542,2958.71739264,2958.71739264,5166.73316009,5268.49680825,774.575064101,"Kale","Bosque Ripario",1
"57","ANH_228","Simpson diversity",14.083,15.673,1.844,14.083,19.288,4320.92418543,6396.17803907,3106.30374988,10.0375844771,10.0375844771,37.7344244694,4758.14105118,1052.1835542,2958.71739264,2958.71739264,5166.73316009,5268.49680825,774.575064101,"Kale","Bosque Ripario",1
"58","ANH_229","Species richness",37,63.821,17.509,45.343,123.226,2291.73507005,5268.55767892,276.324895518,12.9398001652,12.9398001652,609.783370423,2013.24418956,1775.60750483,5778.71160688,5778.71160688,1315.53585145,1561.92196019,1823.89118076,"Kale","Bosque Ripario",1
"59","ANH_229","Shannon diversity",18.174,22.727,2.851,18.174,28.315,2291.73507005,5268.55767892,276.324895518,12.9398001652,12.9398001652,609.783370423,2013.24418956,1775.60750483,5778.71160688,5778.71160688,1315.53585145,1561.92196019,1823.89118076,"Kale","Bosque Ripario",1
"60","ANH_229","Simpson diversity",10.474,11.18,1.679,10.474,14.47,2291.73507005,5268.55767892,276.324895518,12.9398001652,12.9398001652,609.783370423,2013.24418956,1775.60750483,5778.71160688,5778.71160688,1315.53585145,1561.92196019,1823.89118076,"Kale","Bosque Ripario",1
"61","ANH_230","Species richness",34,64.059,28.467,40.265,178.227,3312.53456024,5418.32699717,1024.36323941,0,0,135.594330327,2771.27174843,2853.82963847,5046.88366985,6740.21787241,2387.1218324,1912.03441821,2497.44819393,"Platero","Bosque Ripario",1
"62","ANH_230","Shannon diversity",23.644,28.566,2.839,23.644,34.13,3312.53456024,5418.32699717,1024.36323941,0,0,135.594330327,2771.27174843,2853.82963847,5046.88366985,6740.21787241,2387.1218324,1912.03441821,2497.44819393,"Platero","Bosque Ripario",1
"63","ANH_230","Simpson diversity",18.169,20.4,1.998,18.169,24.315,3312.53456024,5418.32699717,1024.36323941,0,0,135.594330327,2771.27174843,2853.82963847,5046.88366985,6740.21787241,2387.1218324,1912.03441821,2497.44819393,"Platero","Bosque Ripario",1
"64","ANH_232","Species richness",38,51.961,9.503,42.166,84.786,2004.35102172,4024.70508438,3402.51882158,2.59568696344,2.59568696344,841.669467865,3576.72865537,5186.71826932,3733.31118819,4360.87753396,4506.22260698,3720.85932815,1043.96213494,"Platero","Bosque Ripario",1
"65","ANH_232","Shannon diversity",23.911,29.407,2.976,23.911,35.24,2004.35102172,4024.70508438,3402.51882158,2.59568696344,2.59568696344,841.669467865,3576.72865537,5186.71826932,3733.31118819,4360.87753396,4506.22260698,3720.85932815,1043.96213494,"Platero","Bosque Ripario",1
"66","ANH_232","Simpson diversity",16.933,19.144,2.447,16.933,23.941,2004.35102172,4024.70508438,3402.51882158,2.59568696344,2.59568696344,841.669467865,3576.72865537,5186.71826932,3733.31118819,4360.87753396,4506.22260698,3720.85932815,1043.96213494,"Platero","Bosque Ripario",1
"67","ANH_233","Species richness",36,55.455,14.258,41.382,106.329,5379.68543904,6012.21972206,3233.15925952,9.87933466837,9.87933466837,14.4854172386,4573.89251524,2713.8761345,2594.03763311,6536.90548338,4741.493095,2723.32027248,3088.85023849,"Platero","Bosque Ripario",1
"68","ANH_233","Shannon diversity",23.607,29.362,3.018,23.607,35.277,5379.68543904,6012.21972206,3233.15925952,9.87933466837,9.87933466837,14.4854172386,4573.89251524,2713.8761345,2594.03763311,6536.90548338,4741.493095,2723.32027248,3088.85023849,"Platero","Bosque Ripario",1
"69","ANH_233","Simpson diversity",17.275,19.663,2.214,17.275,24.002,5379.68543904,6012.21972206,3233.15925952,9.87933466837,9.87933466837,14.4854172386,4573.89251524,2713.8761345,2594.03763311,6536.90548338,4741.493095,2723.32027248,3088.85023849,"Platero","Bosque Ripario",1
"70","ANH_235","Species richness",23,26.556,3.809,23.641,42.732,7173.31727381,3799.12209305,5358.56491923,0,0,86.2216461436,4666.53742782,1294.81275918,2751.64354839,4731.70529201,4497.67979539,2013.2505554,3222.96329509,"Platero","Bosque Ripario",1
"71","ANH_235","Shannon diversity",18.083,21.587,1.902,18.083,25.315,7173.31727381,3799.12209305,5358.56491923,0,0,86.2216461436,4666.53742782,1294.81275918,2751.64354839,4731.70529201,4497.67979539,2013.2505554,3222.96329509,"Platero","Bosque Ripario",1
"72","ANH_235","Simpson diversity",15.152,18.409,2.248,15.152,22.816,7173.31727381,3799.12209305,5358.56491923,0,0,86.2216461436,4666.53742782,1294.81275918,2751.64354839,4731.70529201,4497.67979539,2013.2505554,3222.96329509,"Platero","Bosque Ripario",1
"73","ANH_236","Species richness",41,60.465,14.265,46.385,111.364,5788.55708149,8936.35853188,1741.34356311,123.630553496,123.630553496,70.602036402,2486.97544432,275.818502102,6710.999983,6710.999983,2245.29378354,2570.77780528,1867.44389654,"Kale","Bosque Ripario",1
"74","ANH_236","Shannon diversity",29.019,36.204,3.411,29.518,42.89,5788.55708149,8936.35853188,1741.34356311,123.630553496,123.630553496,70.602036402,2486.97544432,275.818502102,6710.999983,6710.999983,2245.29378354,2570.77780528,1867.44389654,"Kale","Bosque Ripario",1
"75","ANH_236","Simpson diversity",20.962,24.336,3.414,20.962,31.027,5788.55708149,8936.35853188,1741.34356311,123.630553496,123.630553496,70.602036402,2486.97544432,275.818502102,6710.999983,6710.999983,2245.29378354,2570.77780528,1867.44389654,"Kale","Bosque Ripario",1
"76","ANH_238","Species richness",43,58.992,10.987,47.727,97.099,5790.23145721,8938.03294381,1741.84222464,122.662238108,122.662238108,70.602036402,2487.66580491,274.802533895,6712.14845852,6712.14845852,2245.55352548,2571.19638497,1869.06463354,"Kale","Bosque Ripario",1
"77","ANH_238","Shannon diversity",22.703,26.616,2.432,22.703,31.384,5790.23145721,8938.03294381,1741.84222464,122.662238108,122.662238108,70.602036402,2487.66580491,274.802533895,6712.14845852,6712.14845852,2245.55352548,2571.19638497,1869.06463354,"Kale","Bosque Ripario",1
"78","ANH_238","Simpson diversity",12.022,12.72,1.914,12.022,16.47,5790.23145721,8938.03294381,1741.84222464,122.662238108,122.662238108,70.602036402,2487.66580491,274.802533895,6712.14845852,6712.14845852,2245.55352548,2571.19638497,1869.06463354,"Kale","Bosque Ripario",1
"79","ANH_239","Species richness",40,42.45,2.432,40.483,52.417,4854.9210516,7936.88262706,2530.90472176,35.3349449392,35.3349449392,841.669467865,2860.42866401,172.542928468,5373.39183303,5373.39183303,3109.22687243,3229.42132005,709.612869479,"Kale","Bosque Ripario",1
"80","ANH_239","Shannon diversity",20.255,22.533,1.714,20.255,25.892,4854.9210516,7936.88262706,2530.90472176,35.3349449392,35.3349449392,841.669467865,2860.42866401,172.542928468,5373.39183303,5373.39183303,3109.22687243,3229.42132005,709.612869479,"Kale","Bosque Ripario",1
"81","ANH_239","Simpson diversity",11.394,11.976,1.469,11.394,14.855,4854.9210516,7936.88262706,2530.90472176,35.3349449392,35.3349449392,841.669467865,2860.42866401,172.542928468,5373.39183303,5373.39183303,3109.22687243,3229.42132005,709.612869479,"Kale","Bosque Ripario",1
"82","ANH_240","Species richness",29,45.714,12.592,33.492,91.197,3541.58823071,9466.42845967,1964.85785286,2.6900047016,2.6900047016,177.807876044,4237.58810209,2376.72453617,5091.49828537,5091.49828537,4972.40006004,7855.43161774,584.385740946,"Kale","Bosque Ripario",1
"83","ANH_240","Shannon diversity",19.654,25.743,3.403,19.654,32.412,3541.58823071,9466.42845967,1964.85785286,2.6900047016,2.6900047016,177.807876044,4237.58810209,2376.72453617,5091.49828537,5091.49828537,4972.40006004,7855.43161774,584.385740946,"Kale","Bosque Ripario",1
"84","ANH_240","Simpson diversity",14.402,16.921,2.551,14.402,21.921,3541.58823071,9466.42845967,1964.85785286,2.6900047016,2.6900047016,177.807876044,4237.58810209,2376.72453617,5091.49828537,5091.49828537,4972.40006004,7855.43161774,584.385740946,"Kale","Bosque Ripario",1
"85","ANH_241","Species richness",21,30.839,8.241,23.357,62.073,5081.33727531,9211.3408206,2560.56164357,0,0,9.85348903275,5709.59359129,3070.18471176,4835.7161053,4835.7161053,4467.05812383,6439.64339377,880.492283126,"Kale","Bosque Ripario",1
"86","ANH_241","Shannon diversity",13.792,18.137,2.518,13.792,23.071,5081.33727531,9211.3408206,2560.56164357,0,0,9.85348903275,5709.59359129,3070.18471176,4835.7161053,4835.7161053,4467.05812383,6439.64339377,880.492283126,"Kale","Bosque Ripario",1
"87","ANH_241","Simpson diversity",9.959,11.673,2.108,9.959,15.805,5081.33727531,9211.3408206,2560.56164357,0,0,9.85348903275,5709.59359129,3070.18471176,4835.7161053,4835.7161053,4467.05812383,6439.64339377,880.492283126,"Kale","Bosque Ripario",1
"88","ANH_244","Species richness",31,48.839,14.265,35.497,101.769,6473.7675637,13963.0072387,1764.52364783,0,0,662.460780049,6027.8727826,279.944177223,3119.94961547,12314.3937465,2258.20659752,6334.65480999,6375.94716756,"Caracterizacion","Bosque Ripario",1
"89","ANH_244","Shannon diversity",21.462,26.978,3.07,21.462,32.995,6473.7675637,13963.0072387,1764.52364783,0,0,662.460780049,6027.8727826,279.944177223,3119.94961547,12314.3937465,2258.20659752,6334.65480999,6375.94716756,"Caracterizacion","Bosque Ripario",1
"90","ANH_244","Simpson diversity",16.333,18.951,2.184,16.333,23.232,6473.7675637,13963.0072387,1764.52364783,0,0,662.460780049,6027.8727826,279.944177223,3119.94961547,12314.3937465,2258.20659752,6334.65480999,6375.94716756,"Caracterizacion","Bosque Ripario",1
"91","ANH_248","Species richness",34,43.692,6.777,36.815,67.377,8606.35032528,2705.14184945,5857.55587713,5.38348950946,5.38348950946,6.88112580619,3049.17764006,281.729532031,3039.06075653,3175.74730842,3308.43344443,742.663890027,3881.60691397,"Platero","Bosque Ripario",1
"92","ANH_248","Shannon diversity",24.377,31.954,3.475,25.144,38.764,8606.35032528,2705.14184945,5857.55587713,5.38348950946,5.38348950946,6.88112580619,3049.17764006,281.729532031,3039.06075653,3175.74730842,3308.43344443,742.663890027,3881.60691397,"Platero","Bosque Ripario",1
"93","ANH_248","Simpson diversity",17.886,22.016,3.04,17.886,27.975,8606.35032528,2705.14184945,5857.55587713,5.38348950946,5.38348950946,6.88112580619,3049.17764006,281.729532031,3039.06075653,3175.74730842,3308.43344443,742.663890027,3881.60691397,"Platero","Bosque Ripario",1
"94","ANH_252","Species richness",30,44.269,11.084,33.711,84.862,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"95","ANH_252","Shannon diversity",16.56,20.584,2.631,16.56,25.741,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"96","ANH_252","Simpson diversity",9.111,9.844,1.99,9.111,13.745,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"97","ANH_253","Species richness",45,59.608,9.024,49.793,89.516,4312.69292559,7172.97818209,3.30458865596,0,0,99.7831160149,41.9744065936,67.3361566492,7250.57642536,7250.57642536,459.928998967,583.047356239,19.792287749,"Kale","Bosque Ripario",1
"98","ANH_253","Shannon diversity",32.961,43.263,4.141,35.147,51.379,4312.69292559,7172.97818209,3.30458865596,0,0,99.7831160149,41.9744065936,67.3361566492,7250.57642536,7250.57642536,459.928998967,583.047356239,19.792287749,"Kale","Bosque Ripario",1
"99","ANH_253","Simpson diversity",24.52,30.377,3.996,24.52,38.208,4312.69292559,7172.97818209,3.30458865596,0,0,99.7831160149,41.9744065936,67.3361566492,7250.57642536,7250.57642536,459.928998967,583.047356239,19.792287749,"Kale","Bosque Ripario",1
"100","ANH_254","Species richness",28,32.055,4.024,28.8,48.544,5705.56410793,2635.76186588,7125.46055163,714.845968573,443.60194045,311.763235134,2136.17242517,2514.72549043,1615.86098806,5339.54788452,6553.52940856,2288.79147995,333.031875501,"Platero","Palma",1
