"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","A","Species richness",215,268.741,20.513,241.085,325.721,66,1963,215,0.9754,49,22,20,12,10,14,5,11,6,7
"2","A","Shannon diversity",123.819,132.307,2.485,127.436,137.178,66,1963,215,0.9754,49,22,20,12,10,14,5,11,6,7
"3","A","Simpson diversity",89.812,92.66,1.926,89.812,96.435,66,1963,215,0.9754,49,22,20,12,10,14,5,11,6,7
