"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Caracterizacion","Species richness",110,153.2,16.628,130.85,199.508,10,278,110,0.8446,48,24,14,4,6,7,5,1,1,0
"2","Caracterizacion","Shannon diversity",84.931,110.591,5.843,99.139,122.043,10,278,110,0.8446,48,24,14,4,6,7,5,1,1,0
"3","Caracterizacion","Simpson diversity",68.636,81.828,4.702,72.612,91.044,10,278,110,0.8446,48,24,14,4,6,7,5,1,1,0
"4","Kale","Species richness",171,206.679,14.155,187.865,246.484,24,892,171,0.9531,44,26,19,14,12,8,11,5,2,4
"5","Kale","Shannon diversity",115.15,128.178,3.388,121.537,134.819,24,892,171,0.9531,44,26,19,14,12,8,11,5,2,4
"6","Kale","Simpson diversity",88.427,94.004,2.414,89.272,98.735,24,892,171,0.9531,44,26,19,14,12,8,11,5,2,4
"7","Platero","Species richness",134,189.512,22.241,160.059,252.255,18,592,134,0.9257,46,18,20,5,9,6,3,2,5,5
"8","Platero","Shannon diversity",88.447,102.483,3.895,94.849,110.117,18,592,134,0.9257,46,18,20,5,9,6,3,2,5,5
"9","Platero","Simpson diversity",67.449,71.827,2.567,67.449,76.858,18,592,134,0.9257,46,18,20,5,9,6,3,2,5,5
