"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Caracterizacion","Species richness",9,15.125,6.806,10.056,44.514,2,11,9,0.595,7,2,0,0,0,0,0,0,0,0
"2","Caracterizacion","Shannon diversity",8.549,15.125,3.631,8.549,22.241,2,11,9,0.595,7,2,0,0,0,0,0,0,0,0
"3","Caracterizacion","Simpson diversity",8.067,14.25,2.73,8.9,19.6,2,11,9,0.595,7,2,0,0,0,0,0,0,0,0
"4","Kale","Species richness",22,36.4,14.892,24.707,98.608,10,79,22,0.9041,8,2,4,2,0,2,1,1,0,2
"5","Kale","Shannon diversity",16.265,19.658,2.393,16.265,24.349,10,79,22,0.9041,8,2,4,2,0,2,1,1,0,2
"6","Kale","Simpson diversity",13.307,14.32,1.23,13.307,16.731,10,79,22,0.9041,8,2,4,2,0,2,1,1,0,2
"7","Platero","Species richness",25,33.823,7.078,27.216,60.127,8,68,25,0.86,11,6,1,2,0,3,0,2,0,0
"8","Platero","Shannon diversity",18.579,23.212,2.274,18.755,27.669,8,68,25,0.86,11,6,1,2,0,3,0,2,0,0
"9","Platero","Simpson diversity",14.821,16.463,1.672,14.821,19.741,8,68,25,0.86,11,6,1,2,0,3,0,2,0,0
