"","site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","Bosque Ripario","Species richness",13,17.5,4.975,13.781,38.932,4,25,13,0.82,6,3,3,1,0,0,0,0,0,0
"2","Bosque Ripario","Shannon diversity",11.418,15.098,2.408,11.418,19.817,4,25,13,0.82,6,3,3,1,0,0,0,0,0,0
"3","Bosque Ripario","Simpson diversity",10.246,12.75,1.668,10.246,16.019,4,25,13,0.82,6,3,3,1,0,0,0,0,0,0
"4","Palma","Species richness",13,17.5,4.975,13.781,38.932,4,25,13,0.82,6,3,3,1,0,0,0,0,0,0
"5","Palma","Shannon diversity",11.418,15.098,2.433,11.418,19.867,4,25,13,0.82,6,3,3,1,0,0,0,0,0,0
"6","Palma","Simpson diversity",10.246,12.75,1.554,10.246,15.796,4,25,13,0.82,6,3,3,1,0,0,0,0,0,0
