"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","verbatimLa","verbatimLo","decimalLat","decimalLon","GrupoBiolo","Tipo","Habitat","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_Kale","Dis_Plater","DisBosque","Dis_CobNat","Dis_Cienag","Dis_MGSG","Dis_Dre345","UCSuelo","Cobertura","CobAves","CobHerp","CobCopr","CobMarip","CobHorm","CobColl","CobMam","CobBot","Tam_Parche","Plataf","Dis_PlatEf","Orden","Dis_ViaPri","Dia_ViaSec","Red.Hidrica","CuerpAgua","NomCuerpAg","FInt19meanx","HEH18meanx"
"42","ANH_154","Simpson diversity",4.84,6.143,1.637,4.84,9.351,"VES",0.712296983758701,"7°22' 37,369"" N","73°43' 56,208"" W",7.37704700024,-73.73228,"Herpetos","T","Bosque denso",5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,12387.7616677,19945.5923974,0,0,7071.85971298,13362.502474,2331.10109642,"LVCb2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,662.460780049,"Caracterizacion",12387.7616677,0,5777.45127819,6917.56778495,NA,NA,NA,11,NA
"43","ANH_155","Species richness",7,23.8,13.782,11.118,75.537,"VES",0.633410672853828,"7,3889067","-73,7421733",7.3889067,-73.7421733,"Herpetos","T","Bosque ripario",0,863.19112977,3916.42347859,12376.2494579,1183.81832869,11324.9667314,19897.758236,0,0,5383.47449759,14821.2422577,1153.68143652,"LVFbp","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,662.46078,"Caracterizacion",11324.9667314,0,7076.04446077,5228.36441676,NA,NA,NA,1,NA
"44","ANH_155","Shannon diversity",7,32.568,11.986,9.076,56.06,"VES",0.633410672853828,"7,3889067","-73,7421733",7.3889067,-73.7421733,"Herpetos","T","Bosque ripario",0,863.19112977,3916.42347859,12376.2494579,1183.81832869,11324.9667314,19897.758236,0,0,5383.47449759,14821.2422577,1153.68143652,"LVFbp","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,662.46078,"Caracterizacion",11324.9667314,0,7076.04446077,5228.36441676,NA,NA,NA,1,NA
"45","ANH_155","Simpson diversity",7,7,9.429,7,25.481,"VES",0.633410672853828,"7,3889067","-73,7421733",7.3889067,-73.7421733,"Herpetos","T","Bosque ripario",0,863.19112977,3916.42347859,12376.2494579,1183.81832869,11324.9667314,19897.758236,0,0,5383.47449759,14821.2422577,1153.68143652,"LVFbp","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,662.46078,"Caracterizacion",11324.9667314,0,7076.04446077,5228.36441676,NA,NA,NA,1,NA
"46","ANH_157","Species richness",3,4.5,2.25,3.179,15.595,"VES",0.531322505800464,"7°19' 48,612"" N","73°51' 21,193"" W",7.33017000024,-73.855887,"Herpetos","T","Bosque ripario",1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,3337.71751194,6946.75373836,0,0,3183.69828009,5596.7372637,45.2550347586,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,61.3915848758,"Kale",3337.71751194,0,377.766551637,1627.66063484,NA,NA,NA,12,NA
"47","ANH_157","Shannon diversity",3,6,2.428,3,10.759,"VES",0.531322505800464,"7°19' 48,612"" N","73°51' 21,193"" W",7.33017000024,-73.855887,"Herpetos","T","Bosque ripario",1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,3337.71751194,6946.75373836,0,0,3183.69828009,5596.7372637,45.2550347586,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,61.3915848758,"Kale",3337.71751194,0,377.766551637,1627.66063484,NA,NA,NA,12,NA
"48","ANH_157","Simpson diversity",3,3,1.297,3,5.543,"VES",0.531322505800464,"7°19' 48,612"" N","73°51' 21,193"" W",7.33017000024,-73.855887,"Herpetos","T","Bosque ripario",1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,3337.71751194,6946.75373836,0,0,3183.69828009,5596.7372637,45.2550347586,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,61.3915848758,"Kale",3337.71751194,0,377.766551637,1627.66063484,NA,NA,NA,12,NA
"49","ANH_158","Species richness",6,7.688,2.628,6.192,20.852,"VES",0.751740139211137,"7°21' 3,697"" N","73°49' 35,324"" W",7.35102700024,-73.826479,"Herpetos","T","Bosque ripario",2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2236.10642686,10509.734724,0,0,5283.05583874,8416.46915865,2090.20268941,"PVCb2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.8753280657,"Kale",2236.10642686,0,2866.26564404,1247.63943078,NA,NA,NA,12,NA
"50","ANH_158","Shannon diversity",5.451,7.558,2.12,5.451,11.715,"VES",0.751740139211137,"7°21' 3,697"" N","73°49' 35,324"" W",7.35102700024,-73.826479,"Herpetos","T","Bosque ripario",2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2236.10642686,10509.734724,0,0,5283.05583874,8416.46915865,2090.20268941,"PVCb2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.8753280657,"Kale",2236.10642686,0,2866.26564404,1247.63943078,NA,NA,NA,12,NA
"51","ANH_158","Simpson diversity",5,7,1.781,5,10.49,"VES",0.751740139211137,"7°21' 3,697"" N","73°49' 35,324"" W",7.35102700024,-73.826479,"Herpetos","T","Bosque ripario",2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2236.10642686,10509.734724,0,0,5283.05583874,8416.46915865,2090.20268941,"PVCb2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.8753280657,"Kale",2236.10642686,0,2866.26564404,1247.63943078,NA,NA,NA,12,NA
"52","ANH_159","Species richness",7,13.667,9.775,7.817,61.411,"VES",1,"7°16' 41,308"" N","73°49' 36,782"" W",7.27814100024,-73.826884,"Herpetos","T","Bosque ripario",5084.54673962,1677.42620018,3126.67797944,5536.96505486,4385.12877234,9288.76029722,5788.48012937,0,0,7139.43499503,4780.32847124,4439.07557358,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,28.1785589872,"Platero",5788.48012937,0,1781.68861093,3827.73583254,NA,NA,NA,12,NA
"53","ANH_159","Shannon diversity",5.742,8.883,3.047,5.742,14.854,"VES",1,"7°16' 41,308"" N","73°49' 36,782"" W",7.27814100024,-73.826884,"Herpetos","T","Bosque ripario",5084.54673962,1677.42620018,3126.67797944,5536.96505486,4385.12877234,9288.76029722,5788.48012937,0,0,7139.43499503,4780.32847124,4439.07557358,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,28.1785589872,"Platero",5788.48012937,0,1781.68861093,3827.73583254,NA,NA,NA,12,NA
"54","ANH_159","Simpson diversity",4.9,6,2.173,4.9,10.259,"VES",1,"7°16' 41,308"" N","73°49' 36,782"" W",7.27814100024,-73.826884,"Herpetos","T","Bosque ripario",5084.54673962,1677.42620018,3126.67797944,5536.96505486,4385.12877234,9288.76029722,5788.48012937,0,0,7139.43499503,4780.32847124,4439.07557358,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,28.1785589872,"Platero",5788.48012937,0,1781.68861093,3827.73583254,NA,NA,NA,12,NA
"55","ANH_160","Species richness",6,8.667,3.651,6.356,25.985,"VES",0.54292343387471,"7°15' 44,233"" N","73°49' 16,784"" W",7.26228700024,-73.821329,"Herpetos","T","Bosque ripario",3759.70213658,439.355501052,3302.11999663,3759.93448975,3971.89330336,11134.096486,6362.04780419,0,0,7886.73010475,2963.75823468,6288.88582141,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,86.2216461436,"Platero",6362.04780419,0,1422.38669404,3385.03586655,NA,NA,NA,11.25,NA
"56","ANH_160","Shannon diversity",5.657,9.178,4.038,5.657,17.093,"VES",0.54292343387471,"7°15' 44,233"" N","73°49' 16,784"" W",7.26228700024,-73.821329,"Herpetos","T","Bosque ripario",3759.70213658,439.355501052,3302.11999663,3759.93448975,3971.89330336,11134.096486,6362.04780419,0,0,7886.73010475,2963.75823468,6288.88582141,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,86.2216461436,"Platero",6362.04780419,0,1422.38669404,3385.03586655,NA,NA,NA,11.25,NA
"57","ANH_160","Simpson diversity",5.333,9.667,3.452,5.333,16.433,"VES",0.54292343387471,"7°15' 44,233"" N","73°49' 16,784"" W",7.26228700024,-73.821329,"Herpetos","T","Bosque ripario",3759.70213658,439.355501052,3302.11999663,3759.93448975,3971.89330336,11134.096486,6362.04780419,0,0,7886.73010475,2963.75823468,6288.88582141,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,86.2216461436,"Platero",6362.04780419,0,1422.38669404,3385.03586655,NA,NA,NA,11.25,NA
"58","ANH_162","Species richness",4,5.5,2.872,4.132,21.083,"VES",0.280742459396752,"7°21' 3,521"" N","73°53' 18,550"" W",7.35097800024,-73.888486,"Herpetos","T","Laguna",28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,3088.27095669,8762.9702184,1042.69606286,6.05759854513,0,1639.02557715,1405.30265122,"RVCa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,65.005487393,"Kale",3088.27095669,0,1034.64346418,2934.33208527,NA,NA,NA,1,NA
"59","ANH_162","Shannon diversity",3.586,5.001,1.953,3.586,8.829,"VES",0.280742459396752,"7°21' 3,521"" N","73°53' 18,550"" W",7.35097800024,-73.888486,"Herpetos","T","Laguna",28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,3088.27095669,8762.9702184,1042.69606286,6.05759854513,0,1639.02557715,1405.30265122,"RVCa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,65.005487393,"Kale",3088.27095669,0,1034.64346418,2934.33208527,NA,NA,NA,1,NA
"60","ANH_162","Simpson diversity",3.267,4.188,1.806,3.267,7.727,"VES",0.280742459396752,"7°21' 3,521"" N","73°53' 18,550"" W",7.35097800024,-73.888486,"Herpetos","T","Laguna",28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,3088.27095669,8762.9702184,1042.69606286,6.05759854513,0,1639.02557715,1405.30265122,"RVCa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,65.005487393,"Kale",3088.27095669,0,1034.64346418,2934.33208527,NA,NA,NA,1,NA
"61","ANH_163","Species richness",1,1,0.2,1,1.464,"VES",0.22737819025522,"7°16' 15,121"" N","73°53' 39,199"" W",7.27086700024,-73.894222,"Herpetos","T","Laguna",3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,10515.2794949,0,41.354263127,41.354263127,95.7951223422,2551.78503258,6549.28340965,"PVAa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,36.59508637,"Platero",0,0,5989.28280318,2161.26597056,NA,NA,NA,12,NA
"62","ANH_163","Shannon diversity",1,1,0,1,1,"VES",0.22737819025522,"7°16' 15,121"" N","73°53' 39,199"" W",7.27086700024,-73.894222,"Herpetos","T","Laguna",3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,10515.2794949,0,41.354263127,41.354263127,95.7951223422,2551.78503258,6549.28340965,"PVAa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,36.59508637,"Platero",0,0,5989.28280318,2161.26597056,NA,NA,NA,12,NA
"63","ANH_163","Simpson diversity",1,1,0,1,1,"VES",0.22737819025522,"7°16' 15,121"" N","73°53' 39,199"" W",7.27086700024,-73.894222,"Herpetos","T","Laguna",3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,10515.2794949,0,41.354263127,41.354263127,95.7951223422,2551.78503258,6549.28340965,"PVAa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,36.59508637,"Platero",0,0,5989.28280318,2161.26597056,NA,NA,NA,12,NA
"64","ANH_164","Species richness",3,3.167,0.54,3.008,6.565,"VES",0.350348027842227,"7°18' 40,486"" N","73°54' 6,440"" W",7.31124600024,-73.901789,"Herpetos","T","Laguna",1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,6978.33664187,4367.3032495,646.569935147,15.5225351489,0,1065.98467024,4886.63414764,"CA","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,16.1808855167,"Platero",4367.3032495,0,2489.6110323,1729.18873389,NA,NA,NA,12,NA
"65","ANH_164","Shannon diversity",2.872,3.458,1.473,2.872,6.344,"VES",0.350348027842227,"7°18' 40,486"" N","73°54' 6,440"" W",7.31124600024,-73.901789,"Herpetos","T","Laguna",1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,6978.33664187,4367.3032495,646.569935147,15.5225351489,0,1065.98467024,4886.63414764,"CA","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,16.1808855167,"Platero",4367.3032495,0,2489.6110323,1729.18873389,NA,NA,NA,12,NA
"66","ANH_164","Simpson diversity",2.778,3.667,1.163,2.778,5.947,"VES",0.350348027842227,"7°18' 40,486"" N","73°54' 6,440"" W",7.31124600024,-73.901789,"Herpetos","T","Laguna",1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,6978.33664187,4367.3032495,646.569935147,15.5225351489,0,1065.98467024,4886.63414764,"CA","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,16.1808855167,"Platero",4367.3032495,0,2489.6110323,1729.18873389,NA,NA,NA,12,NA
"67","ANH_165","Species richness",3,4,2,3.083,15.019,"VES",0.501160092807425,"7°23' 49,661"" N","73°51' 29,531"" W",7.39712800024,-73.858203,"Herpetos","T","Herbazal",3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,1736.42206907,14057.2617574,467.27638864,0,4888.46835837,4051.58699356,2698.32913269,"PVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,186.006356217,"Kale",1736.42206907,0,3762.53866524,3631.21298666,NA,NA,NA,10.25,NA
"68","ANH_165","Shannon diversity",2.828,4,1.323,2.828,6.594,"VES",0.501160092807425,"7°23' 49,661"" N","73°51' 29,531"" W",7.39712800024,-73.858203,"Herpetos","T","Herbazal",3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,1736.42206907,14057.2617574,467.27638864,0,4888.46835837,4051.58699356,2698.32913269,"PVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,186.006356217,"Kale",1736.42206907,0,3762.53866524,3631.21298666,NA,NA,NA,10.25,NA
"69","ANH_165","Simpson diversity",2.667,3.5,1.083,2.667,5.622,"VES",0.501160092807425,"7°23' 49,661"" N","73°51' 29,531"" W",7.39712800024,-73.858203,"Herpetos","T","Herbazal",3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,1736.42206907,14057.2617574,467.27638864,0,4888.46835837,4051.58699356,2698.32913269,"PVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,186.006356217,"Kale",1736.42206907,0,3762.53866524,3631.21298666,NA,NA,NA,10.25,NA
"70","ANH_166","Species richness",6,13.5,7.612,7.441,45.024,"VES",0.619489559164733,"7°24' 25,726"" N","73°51' 50,879"" W",7.40714600024,-73.864133,"Herpetos","T","Herbazal",3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2855.00444399,15066.6394568,47.1901919845,0,5481.50119314,3121.22480271,1580.09176463,"RVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,11.1985496782,"Kale",2855.00444399,0,2875.15007684,4793.3394159,NA,NA,NA,1,NA
"71","ANH_166","Shannon diversity",5.299,11.842,5.218,5.299,22.068,"VES",0.619489559164733,"7°24' 25,726"" N","73°51' 50,879"" W",7.40714600024,-73.864133,"Herpetos","T","Herbazal",3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2855.00444399,15066.6394568,47.1901919845,0,5481.50119314,3121.22480271,1580.09176463,"RVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,11.1985496782,"Kale",2855.00444399,0,2875.15007684,4793.3394159,NA,NA,NA,1,NA
"72","ANH_166","Simpson diversity",4.571,7.25,4.663,4.571,16.388,"VES",0.619489559164733,"7°24' 25,726"" N","73°51' 50,879"" W",7.40714600024,-73.864133,"Herpetos","T","Herbazal",3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2855.00444399,15066.6394568,47.1901919845,0,5481.50119314,3121.22480271,1580.09176463,"RVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,11.1985496782,"Kale",2855.00444399,0,2875.15007684,4793.3394159,NA,NA,NA,1,NA
"73","ANH_167","Species richness",7,10.333,4.472,7.456,31.355,"VES",0.535962877030162,"7°25' 35,692"" N","73°50' 6,000"" W",7.42658100024,-73.835,"Herpetos","T","Herbazal",6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,5098.12939534,17800.2923257,244.899366513,1.00706437249,4266.77950376,6027.00197854,2525.22215056,"PVAb2","Vias",NA,"Herbazal",NA,NA,NA,NA,NA,NA,841.669467865,"Kale",5098.12939534,0,4671.65500264,4037.04156885,NA,NA,NA,1,NA
"74","ANH_167","Shannon diversity",6.336,10.109,2.6,6.336,15.204,"VES",0.535962877030162,"7°25' 35,692"" N","73°50' 6,000"" W",7.42658100024,-73.835,"Herpetos","T","Herbazal",6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,5098.12939534,17800.2923257,244.899366513,1.00706437249,4266.77950376,6027.00197854,2525.22215056,"PVAb2","Vias",NA,"Herbazal",NA,NA,NA,NA,NA,NA,841.669467865,"Kale",5098.12939534,0,4671.65500264,4037.04156885,NA,NA,NA,1,NA
"75","ANH_167","Simpson diversity",5.762,9.333,2.929,5.762,15.074,"VES",0.535962877030162,"7°25' 35,692"" N","73°50' 6,000"" W",7.42658100024,-73.835,"Herpetos","T","Herbazal",6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,5098.12939534,17800.2923257,244.899366513,1.00706437249,4266.77950376,6027.00197854,2525.22215056,"PVAb2","Vias",NA,"Herbazal",NA,NA,NA,NA,NA,NA,841.669467865,"Kale",5098.12939534,0,4671.65500264,4037.04156885,NA,NA,NA,1,NA
"76","ANH_168","Species richness",2,2.5,1.107,2.037,8.808,"VES",0.533642691415313,"7°27' 30,647"" N","73°51' 44,615"" W",7.45851300024,-73.862393,"Herpetos","T","Bosque abierto",6993.43269494,757.356279433,916.566280828,916.566280828,13234.4905282,8526.49086044,20739.2389939,0,0,7431.94943672,3993.61927273,1308.80671981,"RVEa","Bosque Abierto",NA,"Herbazal",NA,NA,NA,NA,NA,NA,198.695405695,"Kale",8526.49086044,0,739.578552727,8686.2509721,NA,NA,NA,6,NA
"77","ANH_168","Shannon diversity",2,3.375,1.594,2,6.499,"VES",0.533642691415313,"7°27' 30,647"" N","73°51' 44,615"" W",7.45851300024,-73.862393,"Herpetos","T","Bosque abierto",6993.43269494,757.356279433,916.566280828,916.566280828,13234.4905282,8526.49086044,20739.2389939,0,0,7431.94943672,3993.61927273,1308.80671981,"RVEa","Bosque Abierto",NA,"Herbazal",NA,NA,NA,NA,NA,NA,198.695405695,"Kale",8526.49086044,0,739.578552727,8686.2509721,NA,NA,NA,6,NA
"78","ANH_168","Simpson diversity",2,2,0.748,2,3.466,"VES",0.533642691415313,"7°27' 30,647"" N","73°51' 44,615"" W",7.45851300024,-73.862393,"Herpetos","T","Bosque abierto",6993.43269494,757.356279433,916.566280828,916.566280828,13234.4905282,8526.49086044,20739.2389939,0,0,7431.94943672,3993.61927273,1308.80671981,"RVEa","Bosque Abierto",NA,"Herbazal",NA,NA,NA,NA,NA,NA,198.695405695,"Kale",8526.49086044,0,739.578552727,8686.2509721,NA,NA,NA,6,NA
"79","ANH_169","Species richness",4,6.25,3.75,4.235,25.553,"VES",0.582366589327146,"7°24' 30,182"" N","73°52' 3,630"" W",7.40838400024,-73.867675,"Herpetos","T","Bosque abierto",2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,3046.90430912,15165.7833907,10.0735010106,10.0735010106,5414.6765113,2706.98819775,1178.57445289,"RVCa","Pastos",NA,"Bosque Abierto",NA,NA,NA,NA,NA,NA,4.48680492155,"Kale",3046.90430912,0,2464.8378661,5188.4872558,NA,NA,NA,5.5,NA
"80","ANH_169","Shannon diversity",3.789,6.25,1.913,3.789,9.999,"VES",0.582366589327146,"7°24' 30,182"" N","73°52' 3,630"" W",7.40838400024,-73.867675,"Herpetos","T","Bosque abierto",2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,3046.90430912,15165.7833907,10.0735010106,10.0735010106,5414.6765113,2706.98819775,1178.57445289,"RVCa","Pastos",NA,"Bosque Abierto",NA,NA,NA,NA,NA,NA,4.48680492155,"Kale",3046.90430912,0,2464.8378661,5188.4872558,NA,NA,NA,5.5,NA
"81","ANH_169","Simpson diversity",3.571,5.5,1.842,3.571,9.111,"VES",0.582366589327146,"7°24' 30,182"" N","73°52' 3,630"" W",7.40838400024,-73.867675,"Herpetos","T","Bosque abierto",2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,3046.90430912,15165.7833907,10.0735010106,10.0735010106,5414.6765113,2706.98819775,1178.57445289,"RVCa","Pastos",NA,"Bosque Abierto",NA,NA,NA,NA,NA,NA,4.48680492155,"Kale",3046.90430912,0,2464.8378661,5188.4872558,NA,NA,NA,5.5,NA
"82","ANH_178","Species richness",2,2,0.369,2,3.15,"VES",0.160092807424594,"7°22' 18,206"" N","73°45' 56,837"" W",7.37172400024,-73.765788,"Herpetos","T","Vías",5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,8688.69105706,16683.6609436,27.7547271223,27.7547271223,5419.81410108,13713.1474018,686.457881277,"PVFa","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,15.6976228252,"Kale",8688.69105706,0,5182.7315472,4715.19106745,NA,NA,NA,11.75,NA
"83","ANH_178","Shannon diversity",2,2.198,0.532,2,3.242,"VES",0.160092807424594,"7°22' 18,206"" N","73°45' 56,837"" W",7.37172400024,-73.765788,"Herpetos","T","Vías",5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,8688.69105706,16683.6609436,27.7547271223,27.7547271223,5419.81410108,13713.1474018,686.457881277,"PVFa","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,15.6976228252,"Kale",8688.69105706,0,5182.7315472,4715.19106745,NA,NA,NA,11.75,NA
"84","ANH_178","Simpson diversity",2,2.333,0.378,2,3.075,"VES",0.160092807424594,"7°22' 18,206"" N","73°45' 56,837"" W",7.37172400024,-73.765788,"Herpetos","T","Vías",5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,8688.69105706,16683.6609436,27.7547271223,27.7547271223,5419.81410108,13713.1474018,686.457881277,"PVFa","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,15.6976228252,"Kale",8688.69105706,0,5182.7315472,4715.19106745,NA,NA,NA,11.75,NA
"85","ANH_179","Species richness",6,8.667,3.651,6.356,25.985,"VES",0.635730858468677,"7°19' 17,335"" N","73°44' 49,603"" W",7.32148200024,-73.747112,"Herpetos","T","Bosque ripario",1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,11576.2394739,15559.3451057,0,0,11346.5510483,7791.86753243,2846.44211362,"PVBc2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.6696995506,"Caracterizacion",11576.2394739,0,71.5733746313,6928.70447826,NA,NA,NA,11,NA
"86","ANH_179","Shannon diversity",5.657,9.178,3.385,5.657,15.812,"VES",0.635730858468677,"7°19' 17,335"" N","73°44' 49,603"" W",7.32148200024,-73.747112,"Herpetos","T","Bosque ripario",1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,11576.2394739,15559.3451057,0,0,11346.5510483,7791.86753243,2846.44211362,"PVBc2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.6696995506,"Caracterizacion",11576.2394739,0,71.5733746313,6928.70447826,NA,NA,NA,11,NA
"87","ANH_179","Simpson diversity",5.333,9.667,3.05,5.333,15.644,"VES",0.635730858468677,"7°19' 17,335"" N","73°44' 49,603"" W",7.32148200024,-73.747112,"Herpetos","T","Bosque ripario",1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,11576.2394739,15559.3451057,0,0,11346.5510483,7791.86753243,2846.44211362,"PVBc2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.6696995506,"Caracterizacion",11576.2394739,0,71.5733746313,6928.70447826,NA,NA,NA,11,NA
"88","ANH_180","Species richness",5,12.5,7.578,6.449,43.816,"VES",0.109048723897912,"7°19' 22,566"" N","73°47' 24,943"" W",7.32293500024,-73.790262,"Herpetos","T","Vías",941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,7273.35087285,11309.433894,96.9652535179,96.9652535179,9858.49825914,8699.79595013,543.226645521,"PVCb2","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,21.4228036738,"Caracterizacion",7273.35087285,0,76.763286297,5578.74271314,NA,NA,NA,1,NA
"89","ANH_180","Shannon diversity",5,17.615,7.121,5,31.571,"VES",0.109048723897912,"7°19' 22,566"" N","73°47' 24,943"" W",7.32293500024,-73.790262,"Herpetos","T","Vías",941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,7273.35087285,11309.433894,96.9652535179,96.9652535179,9858.49825914,8699.79595013,543.226645521,"PVCb2","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,21.4228036738,"Caracterizacion",7273.35087285,0,76.763286297,5578.74271314,NA,NA,NA,1,NA
"90","ANH_180","Simpson diversity",5,5,4.679,5,14.171,"VES",0.109048723897912,"7°19' 22,566"" N","73°47' 24,943"" W",7.32293500024,-73.790262,"Herpetos","T","Vías",941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,7273.35087285,11309.433894,96.9652535179,96.9652535179,9858.49825914,8699.79595013,543.226645521,"PVCb2","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,21.4228036738,"Caracterizacion",7273.35087285,0,76.763286297,5578.74271314,NA,NA,NA,1,NA
"91","ANH_181","Species richness",6,14,8.103,7.541,47.525,"VES",0.645011600928074,"7°15' 58,828"" N","73°52' 32,506"" W",7.26634100024,-73.875696,"Herpetos","T","Bosque ripario",4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,10508.6179053,356.514411846,0,0,1974.4879915,4546.58708741,5901.33349282,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,78.6478687443,"Platero",356.514411846,0,5843.50046111,1040.84946892,NA,NA,NA,10,NA
"92","ANH_181","Shannon diversity",5.299,12.361,4.643,5.299,21.461,"VES",0.645011600928074,"7°15' 58,828"" N","73°52' 32,506"" W",7.26634100024,-73.875696,"Herpetos","T","Bosque ripario",4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,10508.6179053,356.514411846,0,0,1974.4879915,4546.58708741,5901.33349282,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,78.6478687443,"Platero",356.514411846,0,5843.50046111,1040.84946892,NA,NA,NA,10,NA
