"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","verbatimLa","verbatimLo","decimalLat","decimalLon","GrupoBiolo","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_Kale","Dis_Plater","DisBosque","Dis_CobNat","Dis_Cienag","Dis_MGSG","Dis_Dre345","UCSuelo","Cobertura","CobAves","CobHerp","CobCopr","CobMarip","CobHorm","CobColl","CobMam","CobBot","Tam_Parche","Plataf","Dis_PlatEf","Orden","Dis_ViaPri","Dia_ViaSec","Red.Hidrica","CuerpAgua","NomCuerpAg","FInt19meanx","HEH18meanx"
"22","ANH_197","Species richness",57,77,10,64.924,107.48,"PntFijo",1,"7°24' 25,978"" N","73°51' 38,531"" W",7.40721599223,-73.8607030269,"Aves",3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,2852.8536673,15120.0004593,118.663104598,105.983112032,5664.23504156,3480.52563997,1909.6406701,"PVAa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",2852.8536673,0,3244.89928675,4503.94321918,NA,NA,NA,1,NA
"23","ANH_197","Shannon diversity",51.201,69.283,5.467,58.568,79.998,"PntFijo",1,"7°24' 25,978"" N","73°51' 38,531"" W",7.40721599223,-73.8607030269,"Aves",3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,2852.8536673,15120.0004593,118.663104598,105.983112032,5664.23504156,3480.52563997,1909.6406701,"PVAa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",2852.8536673,0,3244.89928675,4503.94321918,NA,NA,NA,1,NA
"24","ANH_197","Simpson diversity",46.545,59.941,3.959,52.182,67.7,"PntFijo",1,"7°24' 25,978"" N","73°51' 38,531"" W",7.40721599223,-73.8607030269,"Aves",3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,2852.8536673,15120.0004593,118.663104598,105.983112032,5664.23504156,3480.52563997,1909.6406701,"PVAa","Vias","Bosque Abierto",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",2852.8536673,0,3244.89928675,4503.94321918,NA,NA,NA,1,NA
"25","ANH_208","Species richness",13,16.267,3.391,13.611,30.457,"PntFijo",1,"7°21' 14,256"" N","73°50' 4,927"" W",7.35395997787,-73.834702028,"Aves",2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,1286.58371169,10322.882664,538.61956073,538.61956073,4371.23573508,7477.21745863,2209.12089997,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,16.5657548972,"Kale",1286.58371169,0,2987.30770904,284.466785778,NA,NA,NA,1,NA
"26","ANH_208","Shannon diversity",11.994,16.405,2.996,11.994,22.278,"PntFijo",1,"7°21' 14,256"" N","73°50' 4,927"" W",7.35395997787,-73.834702028,"Aves",2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,1286.58371169,10322.882664,538.61956073,538.61956073,4371.23573508,7477.21745863,2209.12089997,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,16.5657548972,"Kale",1286.58371169,0,2987.30770904,284.466785778,NA,NA,NA,1,NA
"27","ANH_208","Simpson diversity",11.111,16.167,2.349,11.563,20.77,"PntFijo",1,"7°21' 14,256"" N","73°50' 4,927"" W",7.35395997787,-73.834702028,"Aves",2528.30179127,353.650623053,5276.70821584,5276.70821584,2902.67246761,1286.58371169,10322.882664,538.61956073,538.61956073,4371.23573508,7477.21745863,2209.12089997,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,16.5657548972,"Kale",1286.58371169,0,2987.30770904,284.466785778,NA,NA,NA,1,NA
"28","ANH_211","Species richness",13,29.667,16.33,16.339,96.199,"PntFijo",1,"7°22' 50,385"" N","73°48' 3,827"" W",7.38066245826,-73.8010631874,"Aves",4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,4793.4548922,14800.6397346,164.268370461,164.268370461,4440.80597184,10599.1787894,1176.55142356,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,34.4873853707,"Kale",4793.4548922,0,6272.92696189,1930.50260475,NA,NA,NA,12,NA
"29","ANH_211","Shannon diversity",11.897,25.85,10.679,11.897,46.782,"PntFijo",1,"7°22' 50,385"" N","73°48' 3,827"" W",7.38066245826,-73.8010631874,"Aves",4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,4793.4548922,14800.6397346,164.268370461,164.268370461,4440.80597184,10599.1787894,1176.55142356,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,34.4873853707,"Kale",4793.4548922,0,6272.92696189,1930.50260475,NA,NA,NA,12,NA
"30","ANH_211","Simpson diversity",10.704,18.467,4.806,10.704,27.887,"PntFijo",1,"7°22' 50,385"" N","73°48' 3,827"" W",7.38066245826,-73.8010631874,"Aves",4902.35827479,3989.40954626,6150.4090566,6150.4090566,3385.32572999,4793.4548922,14800.6397346,164.268370461,164.268370461,4440.80597184,10599.1787894,1176.55142356,"PVCb2","Palma","Palma",NA,NA,NA,NA,NA,NA,NA,34.4873853707,"Kale",4793.4548922,0,6272.92696189,1930.50260475,NA,NA,NA,12,NA
"31","ANH_213","Species richness",12,18.75,6.495,13.381,44.992,"PntFijo",1,"7°21' 13,709"" N","73°47' 21,980"" W",7.35380801396,-73.7894389965,"Aves",3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,6120.19896009,13417.377728,161.734343803,161.734343803,7082.31349951,12070.7706135,437.224995545,"PVCb2","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",6120.19896009,0,3173.92802039,4894.63720459,NA,NA,NA,12,NA
"32","ANH_213","Shannon diversity",11.368,18.75,3.474,11.942,25.558,"PntFijo",1,"7°21' 13,709"" N","73°47' 21,980"" W",7.35380801396,-73.7894389965,"Aves",3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,6120.19896009,13417.377728,161.734343803,161.734343803,7082.31349951,12070.7706135,437.224995545,"PVCb2","Vias","Palma",NA,NA,NA,NA,NA,NA,NA,841.669467865,"Kale",6120.19896009,0,3173.92802039,4894.63720459,NA,NA,NA,12,NA
