"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"114","_A_N_H___2_2_0___A___P_2_","Simpson diversity",4.07,5.037,1.94,4.07,8.839,"ANH_220","PntFijo",NA
"115","_A_N_H___2_2_0___A___P_3_","Species richness",2,2,0.216,2,2.489,"ANH_220","PntFijo",NA
"116","_A_N_H___2_2_0___A___P_3_","Shannon diversity",1.89,2.005,0.218,1.89,2.433,"ANH_220","PntFijo",NA
"117","_A_N_H___2_2_0___A___P_3_","Simpson diversity",1.8,2,0.375,1.8,2.735,"ANH_220","PntFijo",NA
"118","_A_N_H___2_2_1___A___P_1_","Species richness",17,29.097,10.354,19.829,68.73,"ANH_221","PntFijo",NA
"119","_A_N_H___2_2_1___A___P_1_","Shannon diversity",13.868,23.087,5.86,13.868,34.573,"ANH_221","PntFijo",NA
"120","_A_N_H___2_2_1___A___P_1_","Simpson diversity",11.306,17.222,4.008,11.306,25.078,"ANH_221","PntFijo",NA
"121","_A_N_H___2_2_1___A___P_2_","Species richness",11,48.607,45.612,16.83,253.588,"ANH_221","PntFijo",NA
"122","_A_N_H___2_2_1___A___P_2_","Shannon diversity",10.02,36.904,20.45,10.02,76.986,"ANH_221","PntFijo",NA
"123","_A_N_H___2_2_1___A___P_2_","Simpson diversity",8.909,22.75,23.668,8.909,69.138,"ANH_221","PntFijo",NA
"124","_A_N_H___2_2_1___A___P_3_","Species richness",17,92.706,43.78,43.42,233.932,"ANH_221","PntFijo",NA
"125","_A_N_H___2_2_1___A___P_3_","Shannon diversity",10.575,25.577,16.127,10.575,57.187,"ANH_221","PntFijo",NA
"126","_A_N_H___2_2_1___A___P_3_","Simpson diversity",6.283,7.48,3.189,6.283,13.73,"ANH_221","PntFijo",NA
"127","_A_N_H___2_2_2___A___P_1_","Species richness",9,12.765,5.002,9.521,36.18,"ANH_222","PntFijo",NA
"128","_A_N_H___2_2_2___A___P_1_","Shannon diversity",8.073,12.029,3.155,8.073,18.213,"ANH_222","PntFijo",NA
"129","_A_N_H___2_2_2___A___P_1_","Simpson diversity",7.41,12.364,3.005,7.41,18.253,"ANH_222","PntFijo",NA
"130","_A_N_H___2_2_2___A___P_2_","Species richness",17,46.333,27.793,23.11,157.823,"ANH_222","PntFijo",NA
"131","_A_N_H___2_2_2___A___P_2_","Shannon diversity",13.131,24.825,8.213,13.131,40.922,"ANH_222","PntFijo",NA
"132","_A_N_H___2_2_2___A___P_2_","Simpson diversity",10.371,14.667,4.382,10.371,23.256,"ANH_222","PntFijo",NA
"133","_A_N_H___2_2_2___A___P_3_","Species richness",15,30.909,14.196,18.55,86.295,"ANH_222","PntFijo",NA
"134","_A_N_H___2_2_2___A___P_3_","Shannon diversity",13.496,28.006,9.714,13.496,47.044,"ANH_222","PntFijo",NA
"135","_A_N_H___2_2_2___A___P_3_","Simpson diversity",12.1,25.667,8.887,12.1,43.084,"ANH_222","PntFijo",NA
"136","_A_N_H___2_2_3___A___P_1_","Species richness",5,5.111,0.404,5.005,7.711,"ANH_223","PntFijo",NA
"137","_A_N_H___2_2_3___A___P_1_","Shannon diversity",4.86,6.298,1.533,4.86,9.303,"ANH_223","PntFijo",NA
"138","_A_N_H___2_2_3___A___P_1_","Simpson diversity",4.765,9,2.201,4.765,13.314,"ANH_223","PntFijo",NA
"139","_A_N_H___2_2_3___A___P_2_","Species richness",7,8.023,1.637,7.112,16.312,"ANH_223","PntFijo",NA
"140","_A_N_H___2_2_3___A___P_2_","Shannon diversity",6.644,9.731,2.577,6.644,14.781,"ANH_223","PntFijo",NA
"141","_A_N_H___2_2_3___A___P_2_","Simpson diversity",6.368,13.75,2.816,8.232,19.268,"ANH_223","PntFijo",NA
"142","_A_N_H___2_2_3___A___P_3_","Species richness",18,25.778,7.29,19.64,54.877,"ANH_223","PntFijo",NA
"143","_A_N_H___2_2_3___A___P_3_","Shannon diversity",15.724,23.285,4.175,15.724,31.468,"ANH_223","PntFijo",NA
"144","_A_N_H___2_2_3___A___P_3_","Simpson diversity",14.087,22.5,3.477,15.686,29.314,"ANH_223","PntFijo",NA
"145","_A_N_H___2_2_5___A___P_1_","Species richness",13,27.483,13.141,16.171,79.153,"ANH_225","PntFijo",NA
"146","_A_N_H___2_2_5___A___P_1_","Shannon diversity",11.208,17.454,4.347,11.208,25.974,"ANH_225","PntFijo",NA
"147","_A_N_H___2_2_5___A___P_1_","Simpson diversity",10.133,15.037,3.145,10.133,21.201,"ANH_225","PntFijo",NA
"148","_A_N_H___2_2_5___A___P_2_","Species richness",7,11.304,6.895,7.472,46.235,"ANH_225","PntFijo",NA
"149","_A_N_H___2_2_5___A___P_2_","Shannon diversity",5.328,6.795,1.545,5.328,9.823,"ANH_225","PntFijo",NA
"150","_A_N_H___2_2_5___A___P_2_","Simpson diversity",4.6,5.5,0.997,4.6,7.454,"ANH_225","PntFijo",NA
"151","_A_N_H___2_2_5___A___P_3_","Species richness",8,11.75,4.984,8.519,35.084,"ANH_225","PntFijo",NA
"152","_A_N_H___2_2_5___A___P_3_","Shannon diversity",6.727,9.932,2.714,6.727,15.251,"ANH_225","PntFijo",NA
"153","_A_N_H___2_2_5___A___P_3_","Simpson diversity",5.818,8.571,2.39,5.818,13.256,"ANH_225","PntFijo",NA
"154","_A_N_H___2_2_6___A___P_1_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_226","PntFijo",NA
"155","_A_N_H___2_2_6___A___P_1_","Shannon diversity",2,3.375,1.106,2,5.543,"ANH_226","PntFijo",NA
"156","_A_N_H___2_2_6___A___P_1_","Simpson diversity",2,2,0.471,2,2.924,"ANH_226","PntFijo",NA
"157","_A_N_H___2_2_6___A___P_2_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_226","PntFijo",NA
"158","_A_N_H___2_2_6___A___P_2_","Shannon diversity",2,3.375,1.096,2,5.524,"ANH_226","PntFijo",NA
"159","_A_N_H___2_2_6___A___P_2_","Simpson diversity",2,2,0.453,2,2.887,"ANH_226","PntFijo",NA
"160","_A_N_H___2_2_6___A___P_3_","Species richness",1,1,0.03,1,1.06,"ANH_226","PntFijo",NA
"161","_A_N_H___2_2_6___A___P_3_","Shannon diversity",1,1,0,1,1,"ANH_226","PntFijo",NA
"162","_A_N_H___2_2_6___A___P_3_","Simpson diversity",1,1,0,1,1,"ANH_226","PntFijo",NA
"163","_A_N_H___2_2_7___A___P_1_","Species richness",8,12.429,7.085,8.487,48.303,"ANH_227","PntFijo",NA
"164","_A_N_H___2_2_7___A___P_1_","Shannon diversity",3.945,4.348,0.645,3.945,5.611,"ANH_227","PntFijo",NA
"165","_A_N_H___2_2_7___A___P_1_","Simpson diversity",2.825,2.911,0.46,2.825,3.812,"ANH_227","PntFijo",NA
"166","_A_N_H___2_2_7___A___P_2_","Species richness",23,85.222,54.46,37.191,295.827,"ANH_227","PntFijo",NA
"167","_A_N_H___2_2_7___A___P_2_","Shannon diversity",19.812,50.535,22.949,19.812,95.514,"ANH_227","PntFijo",NA
"168","_A_N_H___2_2_7___A___P_2_","Simpson diversity",17.053,31.5,10.412,17.053,51.907,"ANH_227","PntFijo",NA
"169","_A_N_H___2_2_7___A___P_3_","Species richness",11,26,15.492,13.824,90.677,"ANH_227","PntFijo",NA
"170","_A_N_H___2_2_7___A___P_3_","Shannon diversity",9.514,21.315,9.898,9.514,40.714,"ANH_227","PntFijo",NA
"171","_A_N_H___2_2_7___A___P_3_","Simpson diversity",8,15,7.105,8,28.926,"ANH_227","PntFijo",NA
"172","_A_N_H___2_2_8___A___P_1_","Species richness",13,20.826,7.953,14.502,53.779,"ANH_228","PntFijo",NA
"173","_A_N_H___2_2_8___A___P_1_","Shannon diversity",10.966,17.533,4.122,10.966,25.611,"ANH_228","PntFijo",NA
"174","_A_N_H___2_2_8___A___P_1_","Simpson diversity",9.29,14.526,4.062,9.29,22.488,"ANH_228","PntFijo",NA
"175","_A_N_H___2_2_8___A___P_2_","Species richness",10,15.938,7.195,10.921,48.259,"ANH_228","PntFijo",NA
"176","_A_N_H___2_2_8___A___P_2_","Shannon diversity",8.481,12.911,2.988,8.481,18.768,"ANH_228","PntFijo",NA
"177","_A_N_H___2_2_8___A___P_2_","Simpson diversity",7.407,11.176,3.076,7.407,17.205,"ANH_228","PntFijo",NA
"178","_A_N_H___2_2_8___A___P_3_","Species richness",13,20.6,7.136,14.6,49.105,"ANH_228","PntFijo",NA
"179","_A_N_H___2_2_8___A___P_3_","Shannon diversity",11.487,20.358,5.673,11.487,31.476,"ANH_228","PntFijo",NA
"180","_A_N_H___2_2_8___A___P_3_","Simpson diversity",10,19,5.997,10,30.755,"ANH_228","PntFijo",NA
"181","_A_N_H___2_2_9___A___P_1_","Species richness",13,51.739,46.973,19.007,262.809,"ANH_229","PntFijo",NA
"182","_A_N_H___2_2_9___A___P_1_","Shannon diversity",10.391,24.162,11.195,10.391,46.103,"ANH_229","PntFijo",NA
"183","_A_N_H___2_2_9___A___P_1_","Simpson diversity",8.397,12.65,5.839,8.397,24.094,"ANH_229","PntFijo",NA
"184","_A_N_H___2_2_9___A___P_2_","Species richness",4,5.75,3.307,4.156,23.607,"ANH_229","PntFijo",NA
"185","_A_N_H___2_2_9___A___P_2_","Shannon diversity",3.364,4.783,1.589,3.364,7.898,"ANH_229","PntFijo",NA
"186","_A_N_H___2_2_9___A___P_2_","Simpson diversity",2.909,4,1.945,2.909,7.812,"ANH_229","PntFijo",NA
"187","_A_N_H___2_2_9___A___P_3_","Species richness",11,20.905,9.574,13.016,59.666,"ANH_229","PntFijo",NA
"188","_A_N_H___2_2_9___A___P_3_","Shannon diversity",10.402,23.318,7.776,10.402,38.558,"ANH_229","PntFijo",NA
"189","_A_N_H___2_2_9___A___P_3_","Simpson diversity",9.8,30.333,8.369,13.931,46.736,"ANH_229","PntFijo",NA
