"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Caracterizacion","Species richness",81,103.277,11.71,89.461,139.654,501,81,0.9502
"2","Caracterizacion","Shannon diversity",46.502,52.084,2.485,47.213,56.955,501,81,0.9502
"3","Caracterizacion","Simpson diversity",31.857,33.952,2.37,31.857,38.597,501,81,0.9502
"4","Kale","Species richness",122,132.224,6.899,125.077,155.967,2946,122,0.9949
"5","Kale","Shannon diversity",35.515,36.369,1.126,35.515,38.575,2946,122,0.9949
"6","Kale","Simpson diversity",12.477,12.526,0.492,12.477,13.49,2946,122,0.9949
"7","Platero","Species richness",100,107.194,5.442,101.924,126.889,1123,100,0.9893
"8","Platero","Shannon diversity",51.356,54.024,1.806,51.356,57.564,1123,100,0.9893
"9","Platero","Simpson diversity",32.311,33.239,1.569,32.311,36.315,1123,100,0.9893
