"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"94","_A_N_H___2_1_3___A___P_2_","Species richness",10,15.833,6.952,10.924,46.827,"ANH_213","PntFijo",1
"95","_A_N_H___2_1_3___A___P_2_","Shannon diversity",7.327,9.146,1.708,7.327,12.494,"ANH_213","PntFijo",1
"96","_A_N_H___2_1_3___A___P_2_","Simpson diversity",5.891,6.848,1.438,5.891,9.667,"ANH_213","PntFijo",1
"97","_A_N_H___2_1_3___A___P_3_","Species richness",6,6.923,1.747,6.082,16.364,"ANH_213","PntFijo",1
"98","_A_N_H___2_1_3___A___P_3_","Shannon diversity",5.321,6.946,1.414,5.321,9.717,"ANH_213","PntFijo",1
"99","_A_N_H___2_1_3___A___P_3_","Simpson diversity",4.829,7.091,1.521,4.829,10.073,"ANH_213","PntFijo",1
"100","_A_N_H___2_1_8___A___P_1_","Species richness",8,8.482,1.282,8.028,16.191,"ANH_218","PntFijo",1
"101","_A_N_H___2_1_8___A___P_1_","Shannon diversity",6.954,8.052,0.965,6.954,9.944,"ANH_218","PntFijo",1
"102","_A_N_H___2_1_8___A___P_1_","Simpson diversity",6.125,7.56,1.328,6.125,10.163,"ANH_218","PntFijo",1
"103","_A_N_H___2_1_8___A___P_2_","Species richness",16,25.763,8.716,18.178,59.775,"ANH_218","PntFijo",1
"104","_A_N_H___2_1_8___A___P_2_","Shannon diversity",13.617,22.557,5.217,13.617,32.781,"ANH_218","PntFijo",1
"105","_A_N_H___2_1_8___A___P_2_","Simpson diversity",11.529,18.9,4.76,11.529,28.229,"ANH_218","PntFijo",1
"106","_A_N_H___2_1_8___A___P_3_","Species richness",5,5.944,2.088,5.069,17.836,"ANH_218","PntFijo",1
"107","_A_N_H___2_1_8___A___P_3_","Shannon diversity",3.473,4.082,0.784,3.473,5.62,"ANH_218","PntFijo",1
"108","_A_N_H___2_1_8___A___P_3_","Simpson diversity",2.7,3,0.746,2.7,4.463,"ANH_218","PntFijo",1
"109","_A_N_H___2_2_0___A___P_1_","Species richness",9,14.903,7.155,9.916,47.051,"ANH_220","PntFijo",1
"110","_A_N_H___2_2_0___A___P_1_","Shannon diversity",7.251,11.224,3.469,7.251,18.023,"ANH_220","PntFijo",1
"111","_A_N_H___2_2_0___A___P_1_","Simpson diversity",6,8.5,2.53,6,13.458,"ANH_220","PntFijo",1
"112","_A_N_H___2_2_0___A___P_2_","Species richness",7,12.647,6.676,7.903,42.303,"ANH_220","PntFijo",1
"113","_A_N_H___2_2_0___A___P_2_","Shannon diversity",5.177,7.54,2.249,5.177,11.947,"ANH_220","PntFijo",1
"114","_A_N_H___2_2_0___A___P_2_","Simpson diversity",4.07,5.037,1.746,4.07,8.459,"ANH_220","PntFijo",1
"115","_A_N_H___2_2_0___A___P_3_","Species richness",2,2,0.216,2,2.489,"ANH_220","PntFijo",1
"116","_A_N_H___2_2_0___A___P_3_","Shannon diversity",1.89,2.005,0.267,1.89,2.529,"ANH_220","PntFijo",1
"117","_A_N_H___2_2_0___A___P_3_","Simpson diversity",1.8,2,0.352,1.8,2.69,"ANH_220","PntFijo",1
"118","_A_N_H___2_2_1___A___P_1_","Species richness",17,29.097,10.354,19.829,68.73,"ANH_221","PntFijo",1
"119","_A_N_H___2_2_1___A___P_1_","Shannon diversity",13.868,23.087,5.459,13.868,33.787,"ANH_221","PntFijo",1
"120","_A_N_H___2_2_1___A___P_1_","Simpson diversity",11.306,17.222,4.099,11.306,25.256,"ANH_221","PntFijo",1
"121","_A_N_H___2_2_1___A___P_2_","Species richness",11,48.607,45.612,16.83,253.588,"ANH_221","PntFijo",1
"122","_A_N_H___2_2_1___A___P_2_","Shannon diversity",10.02,36.904,19.844,10.02,75.798,"ANH_221","PntFijo",1
"123","_A_N_H___2_2_1___A___P_2_","Simpson diversity",8.909,22.75,22.458,8.909,66.766,"ANH_221","PntFijo",1
"124","_A_N_H___2_2_1___A___P_3_","Species richness",17,92.706,43.78,43.42,233.932,"ANH_221","PntFijo",1
"125","_A_N_H___2_2_1___A___P_3_","Shannon diversity",10.575,25.577,11.649,10.575,48.41,"ANH_221","PntFijo",1
"126","_A_N_H___2_2_1___A___P_3_","Simpson diversity",6.283,7.48,3.432,6.283,14.207,"ANH_221","PntFijo",1
"127","_A_N_H___2_2_2___A___P_1_","Species richness",9,12.765,5.002,9.521,36.18,"ANH_222","PntFijo",1
"128","_A_N_H___2_2_2___A___P_1_","Shannon diversity",8.073,12.029,2.839,8.073,17.594,"ANH_222","PntFijo",1
"129","_A_N_H___2_2_2___A___P_1_","Simpson diversity",7.41,12.364,3.044,7.41,18.33,"ANH_222","PntFijo",1
"130","_A_N_H___2_2_2___A___P_2_","Species richness",17,46.333,27.793,23.11,157.823,"ANH_222","PntFijo",1
"131","_A_N_H___2_2_2___A___P_2_","Shannon diversity",13.131,24.825,7.25,13.131,39.035,"ANH_222","PntFijo",1
"132","_A_N_H___2_2_2___A___P_2_","Simpson diversity",10.371,14.667,4.602,10.371,23.687,"ANH_222","PntFijo",1
"133","_A_N_H___2_2_2___A___P_3_","Species richness",15,30.909,14.196,18.55,86.295,"ANH_222","PntFijo",1
"134","_A_N_H___2_2_2___A___P_3_","Shannon diversity",13.496,28.006,9.211,13.496,46.059,"ANH_222","PntFijo",1
"135","_A_N_H___2_2_2___A___P_3_","Simpson diversity",12.1,25.667,9.38,12.1,44.051,"ANH_222","PntFijo",1
"136","_A_N_H___2_2_3___A___P_1_","Species richness",5,5.111,0.404,5.005,7.711,"ANH_223","PntFijo",1
"137","_A_N_H___2_2_3___A___P_1_","Shannon diversity",4.86,6.298,1.735,4.86,9.698,"ANH_223","PntFijo",1
"138","_A_N_H___2_2_3___A___P_1_","Simpson diversity",4.765,9,2.046,4.99,13.01,"ANH_223","PntFijo",1
"139","_A_N_H___2_2_3___A___P_2_","Species richness",7,8.023,1.637,7.112,16.312,"ANH_223","PntFijo",1
"140","_A_N_H___2_2_3___A___P_2_","Shannon diversity",6.644,9.731,2.513,6.644,14.657,"ANH_223","PntFijo",1
"141","_A_N_H___2_2_3___A___P_2_","Simpson diversity",6.368,13.75,2.753,8.354,19.146,"ANH_223","PntFijo",1
"142","_A_N_H___2_2_3___A___P_3_","Species richness",18,25.778,7.29,19.64,54.877,"ANH_223","PntFijo",1
"143","_A_N_H___2_2_3___A___P_3_","Shannon diversity",15.724,23.285,4.254,15.724,31.623,"ANH_223","PntFijo",1
"144","_A_N_H___2_2_3___A___P_3_","Simpson diversity",14.087,22.5,4.003,14.655,30.345,"ANH_223","PntFijo",1
"145","_A_N_H___2_2_5___A___P_1_","Species richness",13,27.483,13.141,16.171,79.153,"ANH_225","PntFijo",1
"146","_A_N_H___2_2_5___A___P_1_","Shannon diversity",11.208,17.454,4.435,11.208,26.147,"ANH_225","PntFijo",1
"147","_A_N_H___2_2_5___A___P_1_","Simpson diversity",10.133,15.037,3.2,10.133,21.308,"ANH_225","PntFijo",1
"148","_A_N_H___2_2_5___A___P_2_","Species richness",7,11.304,6.895,7.472,46.235,"ANH_225","PntFijo",1
"149","_A_N_H___2_2_5___A___P_2_","Shannon diversity",5.328,6.795,1.609,5.328,9.948,"ANH_225","PntFijo",1
"150","_A_N_H___2_2_5___A___P_2_","Simpson diversity",4.6,5.5,1.195,4.6,7.842,"ANH_225","PntFijo",1
"151","_A_N_H___2_2_5___A___P_3_","Species richness",8,11.75,4.984,8.519,35.084,"ANH_225","PntFijo",1
