"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobAves","samplEff.1"
"96","ANH_252","Simpson diversity",6.811,7.448,1.546,6.811,10.477,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"97","ANH_253","Species richness",34,69.612,23.585,44.921,150.123,4312.69292559,7172.97818209,3.30458865596,0,0,99.7831160149,41.9744065936,67.3361566492,7250.57642536,7250.57642536,459.928998967,583.047356239,19.792287749,"Kale","Bosque Ripario",1
"98","ANH_253","Shannon diversity",26.244,42.283,6.552,29.442,55.125,4312.69292559,7172.97818209,3.30458865596,0,0,99.7831160149,41.9744065936,67.3361566492,7250.57642536,7250.57642536,459.928998967,583.047356239,19.792287749,"Kale","Bosque Ripario",1
"99","ANH_253","Simpson diversity",21.062,29.043,4.725,21.062,38.305,4312.69292559,7172.97818209,3.30458865596,0,0,99.7831160149,41.9744065936,67.3361566492,7250.57642536,7250.57642536,459.928998967,583.047356239,19.792287749,"Kale","Bosque Ripario",1
"100","ANH_254","Species richness",25,33.019,7.033,26.825,60.241,5705.56410793,2635.76186588,7125.46055163,714.845968573,443.60194045,311.763235134,2136.17242517,2514.72549043,1615.86098806,5339.54788452,6553.52940856,2288.79147995,333.031875501,"Platero","Palma",1
"101","ANH_254","Shannon diversity",14.65,17.548,2.078,14.65,21.62,5705.56410793,2635.76186588,7125.46055163,714.845968573,443.60194045,311.763235134,2136.17242517,2514.72549043,1615.86098806,5339.54788452,6553.52940856,2288.79147995,333.031875501,"Platero","Palma",1
"102","ANH_254","Simpson diversity",9.009,9.802,1.77,9.009,13.272,5705.56410793,2635.76186588,7125.46055163,714.845968573,443.60194045,311.763235134,2136.17242517,2514.72549043,1615.86098806,5339.54788452,6553.52940856,2288.79147995,333.031875501,"Platero","Palma",1
"103","ANH_256","Species richness",18,37.687,17.024,22.551,103.154,12162.6338657,5666.8227199,1464.32915713,1239.9406279,1079.34359964,1096.10755595,1898.69906852,768.67583231,2706.97291817,7036.26027966,1069.35050806,2413.35645429,5462.47932257,"Caracterizacion","Palma",1
"104","ANH_256","Shannon diversity",11.987,18.883,5.05,11.987,28.781,12162.6338657,5666.8227199,1464.32915713,1239.9406279,1079.34359964,1096.10755595,1898.69906852,768.67583231,2706.97291817,7036.26027966,1069.35050806,2413.35645429,5462.47932257,"Caracterizacion","Palma",1
"105","ANH_256","Simpson diversity",8.321,10.129,2.57,8.321,15.166,12162.6338657,5666.8227199,1464.32915713,1239.9406279,1079.34359964,1096.10755595,1898.69906852,768.67583231,2706.97291817,7036.26027966,1069.35050806,2413.35645429,5462.47932257,"Caracterizacion","Palma",1
"106","ANH_258","Species richness",23,26.015,3.057,23.58,38.668,13906.7903577,3894.29478357,1939.30712605,901.581325552,901.581325552,1096.10755595,3937.70736873,14.8283902673,3536.58594311,6268.10961617,2502.6226713,3907.65928646,3392.35563034,"Caracterizacion","Palma",1
"107","ANH_258","Shannon diversity",18.226,22.777,2.351,18.226,27.384,13906.7903577,3894.29478357,1939.30712605,901.581325552,901.581325552,1096.10755595,3937.70736873,14.8283902673,3536.58594311,6268.10961617,2502.6226713,3907.65928646,3392.35563034,"Caracterizacion","Palma",1
"108","ANH_258","Simpson diversity",14.949,19.2,2.505,14.949,24.111,13906.7903577,3894.29478357,1939.30712605,901.581325552,901.581325552,1096.10755595,3937.70736873,14.8283902673,3536.58594311,6268.10961617,2502.6226713,3907.65928646,3392.35563034,"Caracterizacion","Palma",1
"109","ANH_272","Species richness",9,14.878,6.984,9.934,45.971,18221.936136,1348.94294073,1762.44669257,118.25315263,118.25315263,34.0313294509,2070.7818758,69.7476986481,1421.57395949,1421.57395949,6759.30864761,1674.9819874,2.85071262707,"Caracterizacion","Pastos",1
"110","ANH_272","Shannon diversity",5.774,6.722,0.982,5.774,8.646,18221.936136,1348.94294073,1762.44669257,118.25315263,118.25315263,34.0313294509,2070.7818758,69.7476986481,1421.57395949,1421.57395949,6759.30864761,1674.9819874,2.85071262707,"Caracterizacion","Pastos",1
"111","ANH_272","Simpson diversity",4.662,5.047,0.709,4.662,6.438,18221.936136,1348.94294073,1762.44669257,118.25315263,118.25315263,34.0313294509,2070.7818758,69.7476986481,1421.57395949,1421.57395949,6759.30864761,1674.9819874,2.85071262707,"Caracterizacion","Pastos",1
"112","ANH_275","Species richness",20,32.222,10.456,22.86,72.233,5736.49815499,7816.27491877,3955.57690803,84.2610114361,84.2610114361,841.669467865,5835.03063468,2303.83626573,3508.1870168,3508.1870168,5755.47494255,6255.47544344,6.92883511976,"Kale","Bosque Ripario",1
"113","ANH_275","Shannon diversity",15.696,23.102,4.229,15.696,31.391,5736.49815499,7816.27491877,3955.57690803,84.2610114361,84.2610114361,841.669467865,5835.03063468,2303.83626573,3508.1870168,3508.1870168,5755.47494255,6255.47544344,6.92883511976,"Kale","Bosque Ripario",1
"114","ANH_275","Simpson diversity",12.736,17.368,3.3,12.736,23.836,5736.49815499,7816.27491877,3955.57690803,84.2610114361,84.2610114361,841.669467865,5835.03063468,2303.83626573,3508.1870168,3508.1870168,5755.47494255,6255.47544344,6.92883511976,"Kale","Bosque Ripario",1
"115","ANH_280","Species richness",34,41.078,5.854,35.719,63.138,2615.56686785,210.709721961,9274.96223032,550.979190582,0,10.753411496,4430.72844662,9872.62733923,2315.24622843,2315.24622843,8824.38225283,8256.85701748,4945.21058479,"Platero","Herbazal",1
"116","ANH_280","Shannon diversity",24.542,30.136,2.573,25.094,35.179,2615.56686785,210.709721961,9274.96223032,550.979190582,0,10.753411496,4430.72844662,9872.62733923,2315.24622843,2315.24622843,8824.38225283,8256.85701748,4945.21058479,"Platero","Herbazal",1
"117","ANH_280","Simpson diversity",16.667,19.464,3.604,16.667,26.527,2615.56686785,210.709721961,9274.96223032,550.979190582,0,10.753411496,4430.72844662,9872.62733923,2315.24622843,2315.24622843,8824.38225283,8256.85701748,4945.21058479,"Platero","Herbazal",1
"118","ANH_282","Species richness",18,23.972,5.939,19.176,48.334,1122.43409568,9130.72319884,2191.67035454,1.51836655495,1.51836655495,9.32914430345,3530.95498214,461.029920346,5779.2046379,6588.77394878,7694.27559109,5858.70782428,3170.62739034,"Kale","Herbazal",1
"119","ANH_282","Shannon diversity",15.522,21.551,3.192,15.522,27.808,1122.43409568,9130.72319884,2191.67035454,1.51836655495,1.51836655495,9.32914430345,3530.95498214,461.029920346,5779.2046379,6588.77394878,7694.27559109,5858.70782428,3170.62739034,"Kale","Herbazal",1
"120","ANH_282","Simpson diversity",13.793,20.526,3.398,13.867,27.185,1122.43409568,9130.72319884,2191.67035454,1.51836655495,1.51836655495,9.32914430345,3530.95498214,461.029920346,5779.2046379,6588.77394878,7694.27559109,5858.70782428,3170.62739034,"Kale","Herbazal",1
"121","ANH_283","Species richness",27,35.541,6.745,29.182,60.426,5530.28585171,5164.94848424,3156.4486607,2.64422043722,0,62.0580546812,5552.33840026,1645.96255137,2230.27049036,2230.27049036,9376.81280059,5040.93564826,3941.84239609,"Kale","Herbazal",1
"122","ANH_283","Shannon diversity",18.813,23.742,2.673,18.813,28.981,5530.28585171,5164.94848424,3156.4486607,2.64422043722,0,62.0580546812,5552.33840026,1645.96255137,2230.27049036,2230.27049036,9376.81280059,5040.93564826,3941.84239609,"Kale","Herbazal",1
"123","ANH_283","Simpson diversity",14.421,17.163,2.049,14.421,21.18,5530.28585171,5164.94848424,3156.4486607,2.64422043722,0,62.0580546812,5552.33840026,1645.96255137,2230.27049036,2230.27049036,9376.81280059,5040.93564826,3941.84239609,"Kale","Herbazal",1
"124","ANH_289","Species richness",4,4,0.555,4,5.843,13994.5710679,5776.2561409,2102.71809066,0,0,15.4867700411,2559.61625979,1368.43476759,2848.8707388,4165.45824426,2456.27969226,52.7816448776,4042.73488304,"Caracterizacion","Bosque Ripario",1
"125","ANH_289","Shannon diversity",3.72,4.388,0.701,3.72,5.762,13994.5710679,5776.2561409,2102.71809066,0,0,15.4867700411,2559.61625979,1368.43476759,2848.8707388,4165.45824426,2456.27969226,52.7816448776,4042.73488304,"Caracterizacion","Bosque Ripario",1
"126","ANH_289","Simpson diversity",3.571,5,0.855,3.571,6.675,13994.5710679,5776.2561409,2102.71809066,0,0,15.4867700411,2559.61625979,1368.43476759,2848.8707388,4165.45824426,2456.27969226,52.7816448776,4042.73488304,"Caracterizacion","Bosque Ripario",1
"127","ANH_360","Species richness",22,34.264,10.49,24.87,74.401,13377.8378764,6939.89155462,3391.79072511,15.8182244342,15.8182244342,0.6074270775,2677.00659951,933.637389656,3039.38150221,5001.64951168,1817.06673122,1068.74789018,5017.69551596,"Caracterizacion","Bosque Ripario",1
"128","ANH_360","Shannon diversity",17.496,24.781,3.895,17.496,32.415,13377.8378764,6939.89155462,3391.79072511,15.8182244342,15.8182244342,0.6074270775,2677.00659951,933.637389656,3039.38150221,5001.64951168,1817.06673122,1068.74789018,5017.69551596,"Caracterizacion","Bosque Ripario",1
"129","ANH_360","Simpson diversity",14.554,19.686,3.305,14.554,26.163,13377.8378764,6939.89155462,3391.79072511,15.8182244342,15.8182244342,0.6074270775,2677.00659951,933.637389656,3039.38150221,5001.64951168,1817.06673122,1068.74789018,5017.69551596,"Caracterizacion","Bosque Ripario",1
"130","ANH_361","Species richness",24,28.974,4.366,25.131,45.879,2558.12280081,7919.36379771,2420.237958,0,0,218.109366834,4178.65045516,1053.05538182,4972.97267668,4972.97267668,7889.33511467,5862.54041648,2947.58098365,"Kale","Bosque Ripario",1
"131","ANH_361","Shannon diversity",19.482,25.876,2.746,20.493,31.259,2558.12280081,7919.36379771,2420.237958,0,0,218.109366834,4178.65045516,1053.05538182,4972.97267668,4972.97267668,7889.33511467,5862.54041648,2947.58098365,"Kale","Bosque Ripario",1
"132","ANH_361","Simpson diversity",16.164,22.167,3.205,16.164,28.449,2558.12280081,7919.36379771,2420.237958,0,0,218.109366834,4178.65045516,1053.05538182,4972.97267668,4972.97267668,7889.33511467,5862.54041648,2947.58098365,"Kale","Bosque Ripario",1
"133","ANH_74","Species richness",15,25.413,10.038,17.126,66.005,3211.94586221,9554.10163072,1635.14854848,0,0,71.8131727053,3920.0377567,2263.63343398,5247.78651938,5247.78651938,5085.4443661,8082.11924797,487.050740311,"Kale","Bosque Ripario",1
"134","ANH_74","Shannon diversity",9.169,12.646,2.968,9.169,18.463,3211.94586221,9554.10163072,1635.14854848,0,0,71.8131727053,3920.0377567,2263.63343398,5247.78651938,5247.78651938,5085.4443661,8082.11924797,487.050740311,"Kale","Bosque Ripario",1
"135","ANH_74","Simpson diversity",5.841,6.623,1.909,5.841,10.365,3211.94586221,9554.10163072,1635.14854848,0,0,71.8131727053,3920.0377567,2263.63343398,5247.78651938,5247.78651938,5085.4443661,8082.11924797,487.050740311,"Kale","Bosque Ripario",1
"136","ANH_82","Species richness",31,142.468,125.896,49.849,690.185,5561.61694764,5384.10220761,3433.59669913,291.348400597,0,62.0580546812,5605.64985003,1246.3960782,1974.55116212,1974.55116212,8965.96890209,5251.52168648,3578.38761406,"Kale","Herbazal",1
"137","ANH_82","Shannon diversity",20.592,30.622,5.131,20.592,40.68,5561.61694764,5384.10220761,3433.59669913,291.348400597,0,62.0580546812,5605.64985003,1246.3960782,1974.55116212,1974.55116212,8965.96890209,5251.52168648,3578.38761406,"Kale","Herbazal",1
"138","ANH_82","Simpson diversity",15.45,17.836,2.558,15.45,22.85,5561.61694764,5384.10220761,3433.59669913,291.348400597,0,62.0580546812,5605.64985003,1246.3960782,1974.55116212,1974.55116212,8965.96890209,5251.52168648,3578.38761406,"Kale","Herbazal",1
