"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","A","Species richness",151,158.03,4.827,153.079,174.765,4584,151,0.9967
"2","A","Shannon diversity",50.676,51.603,1.04,50.676,53.64,4584,151,0.9967
"3","A","Simpson diversity",22.448,22.553,0.771,22.448,24.064,4584,151,0.9967
