"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","T","U","S.obs","SC","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10"
"1","A","Species richness",7,9.769,4.121,7.333,30.02,13,23,7,0.8796,3,0,2,0,1,0,0,0,1,0
"2","A","Shannon diversity",5.151,6.301,1.228,5.151,8.708,13,23,7,0.8796,3,0,2,0,1,0,0,0,1,0
"3","A","Simpson diversity",4.165,4.568,0.956,4.165,6.441,13,23,7,0.8796,3,0,2,0,1,0,0,0,1,0
