"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","A","Species richness",7,7.491,1.303,7.029,15.321,58,7,0.9833
"2","A","Shannon diversity",4.641,4.933,0.546,4.641,6.003,58,7,0.9833
"3","A","Simpson diversity",3.754,3.945,0.547,3.754,5.016,58,7,0.9833
