"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobHerp","samplEff.1"
"91","ANH_136","Species richness",6,11.8,6.821,6.934,42.025,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.858513189448441
"92","ANH_136","Shannon diversity",2.585,3.145,0.834,2.585,4.779,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.858513189448441
"93","ANH_136","Simpson diversity",1.786,1.835,0.39,1.786,2.601,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.858513189448441
"94","ANH_374","Species richness",2,2,0.468,2,3.575,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.824940047961631
"95","ANH_374","Shannon diversity",1.384,1.467,0.322,1.384,2.099,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.824940047961631
"96","ANH_374","Simpson diversity",1.22,1.22,0.285,1.22,1.779,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.824940047961631
"97","ANH_232","Species richness",8,24.364,21.509,10.297,124.564,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.73621103117506
"98","ANH_232","Shannon diversity",7.187,19.066,11.139,7.187,40.898,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.73621103117506
"99","ANH_232","Simpson diversity",6.368,13.75,12.016,6.368,37.302,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.73621103117506
"100","ANH_100","Species richness",6,6.933,1.764,6.083,16.457,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.419664268585132
"101","ANH_100","Shannon diversity",4.888,6.158,1.279,4.888,8.665,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.419664268585132
"102","ANH_100","Simpson diversity",4.091,5.25,1.376,4.091,7.947,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.419664268585132
"103","ANH_133","Species richness",7,11.359,6.979,7.479,46.708,3674.55972873,5697.57717866,3872.18798745,0,0,27.8725991505,5160.47181143,4493.33615423,2065.36517366,4727.91314187,5368.07199542,4501.68100899,1444.39173489,"Platero","Bosque Ripario",0.908872901678657
"104","ANH_133","Shannon diversity",4.45,5.302,1.029,4.45,7.319,3674.55972873,5697.57717866,3872.18798745,0,0,27.8725991505,5160.47181143,4493.33615423,2065.36517366,4727.91314187,5368.07199542,4501.68100899,1444.39173489,"Platero","Bosque Ripario",0.908872901678657
"105","ANH_133","Simpson diversity",3.556,3.875,0.74,3.556,5.325,3674.55972873,5697.57717866,3872.18798745,0,0,27.8725991505,5160.47181143,4493.33615423,2065.36517366,4727.91314187,5368.07199542,4501.68100899,1444.39173489,"Platero","Bosque Ripario",0.908872901678657
"106","ANH_306","Species richness",6,8.88,4.25,6.35,29.691,5914.23201398,7952.30274015,3847.40719159,0,0,34.180294317,5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,5972.56355556,308.521415361,"Kale","Bosque Ripario",0.702637889688249
"107","ANH_306","Shannon diversity",3.66,4.386,0.946,3.66,6.241,5914.23201398,7952.30274015,3847.40719159,0,0,34.180294317,5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,5972.56355556,308.521415361,"Kale","Bosque Ripario",0.702637889688249
"108","ANH_306","Simpson diversity",2.706,2.913,0.726,2.706,4.335,5914.23201398,7952.30274015,3847.40719159,0,0,34.180294317,5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,5972.56355556,308.521415361,"Kale","Bosque Ripario",0.702637889688249
"109","ANH_223","Species richness",8,10.156,3.268,8.253,26.342,1144.84996335,2650.63199241,7322.40683837,324.215902756,324.215902756,165.005220596,4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,7000.52433293,2820.39050094,"Platero","Bosque Ripario",0.786570743405276
"110","ANH_223","Shannon diversity",5.847,7.29,1.382,5.847,9.999,1144.84996335,2650.63199241,7322.40683837,324.215902756,324.215902756,165.005220596,4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,7000.52433293,2820.39050094,"Platero","Bosque Ripario",0.786570743405276
"111","ANH_223","Simpson diversity",4.571,5.412,1.4,4.571,8.156,1144.84996335,2650.63199241,7322.40683837,324.215902756,324.215902756,165.005220596,4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,7000.52433293,2820.39050094,"Platero","Bosque Ripario",0.786570743405276
"112","ANH_154","Species richness",7,8.917,3.597,7.173,28.288,7071.85971298,13362.502474,2331.10109642,0,0,662.460780049,5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,5777.45127819,6917.56778495,"Caracterizacion","Bosque Ripario",0.860911270983213
"113","ANH_154","Shannon diversity",5.677,6.829,1.177,5.677,9.135,7071.85971298,13362.502474,2331.10109642,0,0,662.460780049,5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,5777.45127819,6917.56778495,"Caracterizacion","Bosque Ripario",0.860911270983213
"114","ANH_154","Simpson diversity",4.966,6,1.254,4.966,8.457,7071.85971298,13362.502474,2331.10109642,0,0,662.460780049,5497.72024775,782.098257309,2567.97564805,11701.2498875,2553.46731253,5777.45127819,6917.56778495,"Caracterizacion","Bosque Ripario",0.860911270983213
"115","ANH_169","Species richness",3,4.5,2.872,3.132,20.083,5414.6765113,2706.98819775,1178.57445289,10.0735010106,10.0735010106,4.48680492155,2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,2464.8378661,5188.4872558,"Kale","Bosque Abierto",0.592326139088729
"116","ANH_169","Shannon diversity",2.828,4.891,3.03,2.828,10.831,5414.6765113,2706.98819775,1178.57445289,10.0735010106,10.0735010106,4.48680492155,2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,2464.8378661,5188.4872558,"Kale","Bosque Abierto",0.592326139088729
"117","ANH_169","Simpson diversity",2.667,6,1.829,2.667,9.585,5414.6765113,2706.98819775,1178.57445289,10.0735010106,10.0735010106,4.48680492155,2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,2464.8378661,5188.4872558,"Kale","Bosque Abierto",0.592326139088729
