"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobHerp","samplEff.1"
"22","ANH_360","Species richness",9,12.818,5.068,9.53,36.53,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.817745803357314
"23","ANH_360","Shannon diversity",7.105,9.667,2.359,7.105,14.29,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.817745803357314
"24","ANH_360","Simpson diversity",5.902,7.7,1.99,5.902,11.6,13163.8125228,7045.22132278,3365.54496082,0,0,740.917316393,2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,1051.59371216,5172.32192669,"Caracterizacion","Bosque Denso",0.817745803357314
"25","ANH_157","Species richness",9,26,22.331,11.388,129.998,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",1
"26","ANH_157","Shannon diversity",6.511,12.226,5.22,6.511,22.457,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",1
"27","ANH_157","Simpson diversity",4.765,6.12,2.878,4.765,11.76,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",1
"28","ANH_153","Species richness",6,11.6,6.594,6.9,40.837,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.563549160671463
"29","ANH_153","Shannon diversity",3.972,5.867,2.098,3.972,9.979,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.563549160671463
"30","ANH_153","Simpson diversity",2.922,3.387,1.242,2.922,5.822,4363.80019145,5496.46773748,3575.96798577,46.8714915381,46.8714915381,419.562189,0,1550.53471658,1721.79748305,1721.79748305,6103.76231745,5342.96323236,1934.00784961,"Kale","Bosque Ripario",0.563549160671463
"31","ANH_185","Species richness",6,6.947,2.114,6.069,19.027,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.683453237410072
"32","ANH_185","Shannon diversity",4.994,5.983,0.94,4.994,7.825,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.683453237410072
"33","ANH_185","Simpson diversity",4.457,5.516,0.938,4.457,7.354,8264.77005432,89.9858470295,7424.35795761,69.9893274268,69.9893274268,21.2723623644,1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,318.281693792,670.853086721,"Platero","Pastos",0.683453237410072
"34","ANH_167","Species richness",13,44.2,38.618,17.718,219.346,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.84652278177458
"35","ANH_167","Shannon diversity",8.152,12.578,3.66,8.152,19.752,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.84652278177458
"36","ANH_167","Simpson diversity",6.015,6.903,1.591,6.015,10.02,4266.77950376,6027.00197854,2525.22215056,244.899366513,1.00706437249,841.669467865,6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,4671.65500264,4037.04156885,"Kale","Herbazal",0.84652278177458
"37","ANH_163","Species richness",4,4.99,2.148,4.074,17.151,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.860911270983213
"38","ANH_163","Shannon diversity",2.066,2.117,0.126,2.066,2.363,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.860911270983213
"39","ANH_163","Simpson diversity",1.835,1.851,0.125,1.835,2.097,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.860911270983213
"40","ANH_165","Species richness",7,7.955,2.144,7.069,20.23,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.705035971223022
"41","ANH_165","Shannon diversity",6.041,7.234,0.961,6.041,9.118,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.705035971223022
"42","ANH_165","Simpson diversity",5.5,7,1.165,5.5,9.284,4888.46835837,4051.58699356,2698.32913269,467.27638864,0,186.006356217,3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,3762.53866524,3631.21298666,"Kale","Herbazal",0.705035971223022
"43","ANH_166","Species richness",7,7.247,0.721,7.013,11.686,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.793764988009592
"44","ANH_166","Shannon diversity",4.439,4.647,0.456,4.439,5.541,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.793764988009592
"45","ANH_166","Simpson diversity",3.665,3.804,0.386,3.665,4.56,5481.50119314,3121.22480271,1580.09176463,47.1901919845,0,11.1985496782,3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2875.15007684,4793.3394159,"Kale","Herbazal",0.793764988009592
"46","ANH_180","Species richness",4,4.444,1.197,4.026,11.662,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.851318944844125
"47","ANH_180","Shannon diversity",3.709,4.631,1.128,3.709,6.843,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.851318944844125
"48","ANH_180","Simpson diversity",3.522,5.143,1.424,3.522,7.934,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.851318944844125
"49","ANH_155","Species richness",2,2,0.46,2,3.596,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.455635491606715
"50","ANH_155","Shannon diversity",1.649,1.853,0.468,1.649,2.77,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.455635491606715
"51","ANH_155","Simpson diversity",1.471,1.667,0.559,1.471,2.763,5383.47449759,14821.2422577,1153.68143652,0,0,662.46078,0,863.19112977,3916.42347859,12376.2494579,1183.81832869,7076.04446077,5228.36441676,"Caracterizacion","Bosque Ripario",0.455635491606715
"52","ANH_164","Species richness",6,6,0.523,6,7.541,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.541966426858513
"53","ANH_164","Shannon diversity",2.716,2.763,0.199,2.716,3.153,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.541966426858513
"54","ANH_164","Simpson diversity",2.163,2.18,0.138,2.163,2.451,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.541966426858513
"55","ANH_162","Species richness",6,6,0.412,6,7.032,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.738609112709832
"56","ANH_162","Shannon diversity",3.427,3.492,0.25,3.427,3.983,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.738609112709832
"57","ANH_162","Simpson diversity",2.829,2.867,0.206,2.829,3.271,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.738609112709832
"58","ANH_148","Species richness",5,5,0.556,5,6.737,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.858513189448441
"59","ANH_148","Shannon diversity",4.476,5.083,0.597,4.476,6.253,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.858513189448441
"60","ANH_148","Simpson diversity",4.188,5.231,0.872,4.188,6.94,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.858513189448441
"61","ANH_149","Species richness",9,12.818,5.068,9.53,36.53,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.887290167865707
"62","ANH_149","Shannon diversity",7.105,9.667,2.247,7.105,14.071,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.887290167865707
"63","ANH_149","Simpson diversity",5.902,7.7,1.893,5.902,11.411,5360.44098506,8481.95185475,2229.33599391,0,0,68.9071628004,2751.45842821,104.488896536,5975.95704949,5975.95704949,2792.80420562,3013.11476475,1279.71203328,"Kale","Bosque Ripario",0.887290167865707
"64","ANH_158","Species richness",4,4.45,1.209,4.026,11.74,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.745803357314149
"65","ANH_158","Shannon diversity",3.596,4.39,1.192,3.596,6.728,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.745803357314149
"66","ANH_158","Simpson diversity",3.333,4.5,1.29,3.333,7.027,5283.05583874,8416.46915865,2090.20268941,0,0,18.8753280657,2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2866.26564404,1247.63943078,"Kale","Bosque Ripario",0.745803357314149
"67","ANH_150","Species richness",6,6.481,1.279,6.028,14.172,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.90167865707434
"68","ANH_150","Shannon diversity",4.977,5.593,0.835,4.977,7.23,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.90167865707434
"69","ANH_150","Simpson diversity",4.447,5.159,0.865,4.447,6.855,4934.93594831,8078.15932235,1924.19205857,0,0,18.8753280657,2315.92134388,573.348780855,5941.04238573,5941.04238573,2492.8691893,2639.59373664,964.890435938,"Kale","Bosque Ripario",0.90167865707434
"70","ANH_179","Species richness",5,5.232,0.689,5.012,9.487,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.702637889688249
"71","ANH_179","Shannon diversity",4.211,4.995,1.051,4.211,7.055,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.702637889688249
"72","ANH_179","Simpson diversity",3.63,4.55,1.23,3.63,6.961,11346.5510483,7791.86753243,2846.44211362,0,0,18.6696995506,1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,71.5733746313,6928.70447826,"Caracterizacion","Bosque Ripario",0.702637889688249
"73","ANH_178","Species richness",5,5,0.526,5,6.59,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.882494004796163
"74","ANH_178","Shannon diversity",3.994,4.299,0.49,3.994,5.259,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.882494004796163
"75","ANH_178","Simpson diversity",3.549,3.904,0.535,3.549,4.953,5419.81410108,13713.1474018,686.457881277,27.7547271223,27.7547271223,15.6976228252,5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,5182.7315472,4715.19106745,"Kale","Vías",0.882494004796163
"76","ANH_171","Species richness",6,6.944,2.108,6.069,18.991,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.712230215827338
"77","ANH_171","Shannon diversity",5.104,6.177,0.868,5.104,7.879,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.712230215827338
"78","ANH_171","Simpson diversity",4.629,5.885,0.997,4.629,7.838,16197.2773975,4666.30838536,2548.09488152,0,0,215.82601981,1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,995.727578387,2578.83093035,"Caracterizacion","Bosque Denso",0.712230215827338
"79","ANH_152","Species richness",10,11.103,1.741,10.123,19.87,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.860911270983213
"80","ANH_152","Shannon diversity",3.931,4.395,0.808,3.931,5.978,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.860911270983213
"81","ANH_152","Simpson diversity",2.253,2.31,0.401,2.253,3.097,8099.82572711,11103.7935057,1023.83415812,0,0,183.668761621,2550.16262916,104.011820653,3098.2126889,10541.1655143,1827.82908326,2451.79776636,7111.53314084,"Caracterizacion","Bosque Ripario",0.860911270983213
"82","ANH_141","Species richness",2,2,0.359,2,2.98,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.434052757793765
"83","ANH_141","Shannon diversity",1.96,2.189,0.343,1.96,2.862,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.434052757793765
"84","ANH_141","Simpson diversity",1.923,2.5,0.514,1.923,3.507,8765.00762013,4920.99017657,3974.05408405,15.6757298999,15.6757298999,841.669467865,3459.95773499,1.76345293614,4943.60449854,5378.35203016,2583.06949926,3.47031371622,5268.76462358,"Platero","Vías",0.434052757793765
"85","ANH_109","Species richness",11,12.485,2.272,11.173,23.782,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.882494004796163
"86","ANH_109","Shannon diversity",2.937,3.129,0.48,2.937,4.07,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.882494004796163
"87","ANH_109","Simpson diversity",1.721,1.733,0.19,1.721,2.105,1870.17913746,2040.99857978,611.00037254,134.308512745,0,33.9255733774,2621.08020641,313.658975118,1712.4251117,1712.4251117,4350.70255724,1724.23565215,4825.12437241,"Kale","Herbazal",0.882494004796163
"88","ANH_82","Species richness",8,11.81,5.057,8.528,35.473,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.764988009592326
"89","ANH_82","Shannon diversity",5.511,7.419,1.962,5.511,11.264,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.764988009592326
"90","ANH_82","Simpson diversity",4.046,4.773,1.422,4.046,7.56,4776.50219875,6104.58562563,4021.82697019,0,0,9.31710564999,6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,5977.99618082,3022.81786139,"Kale","Bosque Ripario",0.764988009592326
"91","ANH_136","Species richness",4,5.818,3.426,4.163,24.295,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.858513189448441
"92","ANH_136","Shannon diversity",2.811,3.637,1.29,2.811,6.165,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.858513189448441
"93","ANH_136","Simpson diversity",2.2,2.5,1.136,2.2,4.726,3772.19952628,3710.94089137,7648.29191517,0,0,45.7606127029,3131.28967322,4828.64940675,716.182519488,2937.95539175,8819.04167881,4064.7544514,1877.99430016,"Platero","Bosque Ripario",0.858513189448441
"94","ANH_374","Species richness",5,5.233,0.692,5.012,9.503,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.824940047961631
"95","ANH_374","Shannon diversity",4.264,4.998,1.122,4.264,7.198,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.824940047961631
"96","ANH_374","Simpson diversity",3.814,4.773,1.077,3.814,6.883,15898.7596361,4629.25867981,2080.76662338,0,0,215.82601981,904.368653331,1683.47761846,870.891997427,2522.36446477,4364.38543782,586.810272055,2528.23538246,"Caracterizacion","Bosque Denso",0.824940047961631
"97","ANH_232","Species richness",10,12.593,3.399,10.365,28.41,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.73621103117506
"98","ANH_232","Shannon diversity",6.573,7.923,1.339,6.573,10.548,1351.99539749,3474.97249614,3304.21273599,0,0,32.8373162882,2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,3090.66441294,812.832337561,"Platero","Bosque Ripario",0.73621103117506
