"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"86","ANH_113_T. Exc. Human1_2021_07_16/2021_07_18","Shannon diversity",1.569,1.728,0.432,1.569,2.575,"ANH_113","TrmpExHum",0.5
"87","ANH_113_T. Exc. Human1_2021_07_16/2021_07_18","Simpson diversity",1.385,1.5,0.477,1.385,2.436,"ANH_113","TrmpExHum",0.5
"88","ANH_113_T. Exc. Human2_2021_07_16/2021_07_18","Species richness",4,5.929,3.618,4.174,25.408,"ANH_113","TrmpExHum",0.5
"89","ANH_113_T. Exc. Human2_2021_07_16/2021_07_18","Shannon diversity",1.748,1.937,0.483,1.748,2.884,"ANH_113","TrmpExHum",0.5
"90","ANH_113_T. Exc. Human2_2021_07_16/2021_07_18","Simpson diversity",1.347,1.365,0.235,1.347,1.825,"ANH_113","TrmpExHum",0.5
"91","ANH_113_T. Exc. Human3_2021_07_16/2021_07_18","Species richness",2,2.5,1.107,2.037,8.808,"ANH_113","TrmpExHum",0.5
"92","ANH_113_T. Exc. Human3_2021_07_16/2021_07_18","Shannon diversity",2,3.375,1.101,2,5.533,"ANH_113","TrmpExHum",0.5
"93","ANH_113_T. Exc. Human3_2021_07_16/2021_07_18","Simpson diversity",2,2,0.468,2,2.917,"ANH_113","TrmpExHum",0.5
"94","ANH_113_T. Exc. Human5_2021_07_16/2021_07_18","Species richness",1,1,0.284,1,1.799,"ANH_113","TrmpExHum",0.5
"95","ANH_113_T. Exc. Human5_2021_07_16/2021_07_18","Shannon diversity",1,1,0,1,1,"ANH_113","TrmpExHum",0.5
"96","ANH_113_T. Exc. Human5_2021_07_16/2021_07_18","Simpson diversity",1,1,0,1,1,"ANH_113","TrmpExHum",0.5
"97","ANH_113_T. Exc. Human6_2021_07_16/2021_07_18","Species richness",2,2,0.46,2,3.596,"ANH_113","TrmpExHum",0.5
"98","ANH_113_T. Exc. Human6_2021_07_16/2021_07_18","Shannon diversity",1.649,1.853,0.491,1.649,2.815,"ANH_113","TrmpExHum",0.5
"99","ANH_113_T. Exc. Human6_2021_07_16/2021_07_18","Simpson diversity",1.471,1.667,0.575,1.471,2.794,"ANH_113","TrmpExHum",0.5
"100","ANH_113_T. Exc. Human7_2021_07_16/2021_07_18","Species richness",2,2,0.466,2,3.572,"ANH_113","TrmpExHum",0.5
"101","ANH_113_T. Exc. Human7_2021_07_16/2021_07_18","Shannon diversity",1.417,1.511,0.329,1.417,2.157,"ANH_113","TrmpExHum",0.5
"102","ANH_113_T. Exc. Human7_2021_07_16/2021_07_18","Simpson diversity",1.246,1.286,0.28,1.246,1.835,"ANH_113","TrmpExHum",0.5
"103","ANH_114_T. Exc. Human1_2021_07_06/2021_07_08","Species richness",6,11.6,6.594,6.9,40.837,"ANH_114","TrmpExHum",0.5
"104","ANH_114_T. Exc. Human1_2021_07_06/2021_07_08","Shannon diversity",4.18,6.172,1.917,4.18,9.93,"ANH_114","TrmpExHum",0.5
"105","ANH_114_T. Exc. Human1_2021_07_06/2021_07_08","Simpson diversity",3.261,3.889,1.268,3.261,6.373,"ANH_114","TrmpExHum",0.5
"106","ANH_114_T. Exc. Human2_2021_07_06/2021_07_08","Species richness",9,16.826,11.416,9.965,72.461,"ANH_114","TrmpExHum",0.5
"107","ANH_114_T. Exc. Human2_2021_07_06/2021_07_08","Shannon diversity",5.649,6.729,1.186,5.649,9.054,"ANH_114","TrmpExHum",0.5
"108","ANH_114_T. Exc. Human2_2021_07_06/2021_07_08","Simpson diversity",4.62,5.024,0.772,4.62,6.538,"ANH_114","TrmpExHum",0.5
"109","ANH_114_T. Exc. Human3_2021_07_06/2021_07_08","Species richness",4,6.8,4.067,4.347,26.584,"ANH_114","TrmpExHum",0.5
"110","ANH_114_T. Exc. Human3_2021_07_06/2021_07_08","Shannon diversity",2.055,2.588,0.714,2.055,3.986,"ANH_114","TrmpExHum",0.5
"111","ANH_114_T. Exc. Human3_2021_07_06/2021_07_08","Simpson diversity",1.531,1.591,0.383,1.531,2.342,"ANH_114","TrmpExHum",0.5
"112","ANH_114_T. Exc. Human4_2021_07_06/2021_07_08","Species richness",8,15.814,11.399,8.964,71.366,"ANH_114","TrmpExHum",0.5
"113","ANH_114_T. Exc. Human4_2021_07_06/2021_07_08","Shannon diversity",3.75,4.469,1.028,3.75,6.484,"ANH_114","TrmpExHum",0.5
"114","ANH_114_T. Exc. Human4_2021_07_06/2021_07_08","Simpson diversity",2.482,2.573,0.535,2.482,3.622,"ANH_114","TrmpExHum",0.5
"115","ANH_114_T. Exc. Human5_2021_07_06/2021_07_08","Species richness",5,5.474,1.263,5.028,13.073,"ANH_114","TrmpExHum",0.5
"116","ANH_114_T. Exc. Human5_2021_07_06/2021_07_08","Shannon diversity",3.716,4.244,0.882,3.716,5.974,"ANH_114","TrmpExHum",0.5
"117","ANH_114_T. Exc. Human5_2021_07_06/2021_07_08","Simpson diversity",2.935,3.288,0.795,2.935,4.847,"ANH_114","TrmpExHum",0.5
"118","ANH_114_T. Exc. Human6_2021_07_06/2021_07_08","Species richness",8,8.968,1.819,8.087,18.771,"ANH_114","TrmpExHum",0.5
"119","ANH_114_T. Exc. Human6_2021_07_06/2021_07_08","Shannon diversity",6.26,7.238,0.983,6.26,9.164,"ANH_114","TrmpExHum",0.5
"120","ANH_114_T. Exc. Human6_2021_07_06/2021_07_08","Simpson diversity",5.369,6.284,1.052,5.369,8.346,"ANH_114","TrmpExHum",0.5
"121","ANH_114_T. Exc. Human7_2021_07_06/2021_07_08","Species richness",7,9.942,4.361,7.356,31.34,"ANH_114","TrmpExHum",0.5
"122","ANH_114_T. Exc. Human7_2021_07_06/2021_07_08","Shannon diversity",4.238,4.669,0.52,4.238,5.689,"ANH_114","TrmpExHum",0.5
"123","ANH_114_T. Exc. Human7_2021_07_06/2021_07_08","Simpson diversity",3.363,3.527,0.494,3.363,4.496,"ANH_114","TrmpExHum",0.5
"124","ANH_115_T. Exc. Human3_2021_07_16/2021_07_18","Species richness",2,2,0.34,2,2.887,"ANH_115","TrmpExHum",0.5
"125","ANH_115_T. Exc. Human3_2021_07_16/2021_07_18","Shannon diversity",1.89,2.07,0.345,1.89,2.747,"ANH_115","TrmpExHum",0.5
"126","ANH_115_T. Exc. Human3_2021_07_16/2021_07_18","Simpson diversity",1.8,2.143,0.499,1.8,3.121,"ANH_115","TrmpExHum",0.5
"127","ANH_115_T. Exc. Human5_2021_07_16/2021_07_18","Species richness",3,3.8,1.734,3.06,13.615,"ANH_115","TrmpExHum",0.5
"128","ANH_115_T. Exc. Human5_2021_07_16/2021_07_18","Shannon diversity",2.586,3.699,1.378,2.586,6.4,"ANH_115","TrmpExHum",0.5
"129","ANH_115_T. Exc. Human5_2021_07_16/2021_07_18","Simpson diversity",2.273,3.333,1.81,2.273,6.881,"ANH_115","TrmpExHum",0.5
"130","ANH_115_T. Exc. Human1_2021_07_16/2021_07_18","Species richness",4,5.947,3.65,4.176,25.598,"ANH_115","TrmpExHum",0.5
"131","ANH_115_T. Exc. Human1_2021_07_16/2021_07_18","Shannon diversity",1.562,1.685,0.327,1.562,2.326,"ANH_115","TrmpExHum",0.5
"132","ANH_115_T. Exc. Human1_2021_07_16/2021_07_18","Simpson diversity",1.243,1.251,0.134,1.243,1.513,"ANH_115","TrmpExHum",0.5
"133","ANH_115_T. Exc. Human4_2021_07_16/2021_07_18","Species richness",2,2,0.461,2,3.572,"ANH_115","TrmpExHum",0.5
"134","ANH_115_T. Exc. Human4_2021_07_16/2021_07_18","Shannon diversity",1.569,1.728,0.433,1.569,2.576,"ANH_115","TrmpExHum",0.5
"135","ANH_115_T. Exc. Human4_2021_07_16/2021_07_18","Simpson diversity",1.385,1.5,0.514,1.385,2.508,"ANH_115","TrmpExHum",0.5
"136","ANH_115_T. Exc. Human6_2021_07_16/2021_07_18","Species richness",3,3.833,1.798,3.063,13.998,"ANH_115","TrmpExHum",0.5
"137","ANH_115_T. Exc. Human6_2021_07_16/2021_07_18","Shannon diversity",2.381,3.216,1.119,2.381,5.41,"ANH_115","TrmpExHum",0.5
