"","Site","Diversity","Observed","Estimator","s.e.","LCL","UCL","n","S.obs","SC"
"1","Kale","Species richness",27,27,0.518,27,28.323,2662,27,1
"2","Kale","Shannon diversity",8.616,8.659,0.199,8.616,9.048,2662,27,1
"3","Kale","Simpson diversity",5.591,5.601,0.143,5.591,5.881,2662,27,1
"4","Platero","Species richness",31,33.999,4.598,31.348,56.881,3509,31,0.9991
"5","Platero","Shannon diversity",11.988,12.047,0.238,11.988,12.513,3509,31,0.9991
"6","Platero","Simpson diversity",7.778,7.793,0.198,7.778,8.18,3509,31,0.9991
"7","Caracterizacion","Species richness",27,31.497,7.189,27.495,67.893,1580,27,0.9981
"8","Caracterizacion","Shannon diversity",8.08,8.161,0.261,8.08,8.672,1580,27,0.9981
"9","Caracterizacion","Simpson diversity",5.557,5.573,0.161,5.557,5.889,1580,27,0.9981
